datetime_local,DNI_W_m2,DHI_W_m2,GHI_W_m2,solar_zenith_nsrdb_deg,solar_zenith_calc_deg,solar_azimuth_deg,AOI_deg,G_tilted_W_m2,T_amb_C,T_cell_C,P_dc_W,P_dc_kW,cloud_type,fill_flag
2020-01-02T02:00:00,0.0,0.0,0.0,156.17,156.086,0.0,179.83,0.0,23.0,23.0,0.0,0.0,0,0
2020-01-02T03:00:00,0.0,0.0,0.0,142.6,142.513,0.0,166.6,0.0,23.0,23.0,0.0,0.0,0,0
2020-01-02T04:00:00,0.0,0.0,0.0,129.14,129.047,0.0,153.14,0.0,23.0,23.0,0.0,0.0,0,0
2020-01-02T05:00:00,0.0,0.0,0.0,115.86,115.766,0.0,139.86,0.0,23.0,23.0,0.0,0.0,0,0
2020-01-02T06:00:00,0.0,0.0,0.0,102.87,102.769,0.0,126.87,0.0,23.1,23.1,0.0,0.0,0,0
2020-01-02T07:00:00,0.0,0.0,0.0,89.79,90.2,0.0,113.79,0.0,23.5,23.5,0.0,0.0,0,0
2020-01-02T08:00:00,569.0,48.0,164.0,78.3,78.283,57.627,91.605,47.34,24.2,25.68,243.89,0.2439,0,0
2020-01-02T09:00:00,759.0,68.0,360.0,67.42,67.381,48.738,84.082,146.42,24.6,29.18,745.05,0.745,0,0
2020-01-02T10:00:00,847.0,79.0,527.0,58.12,58.081,37.228,78.026,255.87,25.0,33.0,1284.28,1.2843,0,0
2020-01-02T11:00:00,890.0,85.0,642.0,51.29,51.275,22.467,73.858,334.31,25.4,35.85,1660.76,1.6608,0,0
2020-01-02T12:00:00,907.0,88.0,694.0,48.02,48.039,4.817,71.956,371.14,25.7,37.3,1833.99,1.834,0,0
2020-01-02T13:00:00,907.0,85.0,679.0,49.03,49.088,346.416,72.515,359.72,25.8,37.04,1779.2,1.7792,0,0
2020-01-02T14:00:00,876.0,81.0,595.0,54.07,54.174,330.004,75.473,302.37,25.9,35.35,1504.8,1.5048,0,0
2020-01-02T15:00:00,814.0,74.0,454.0,62.17,62.311,316.852,80.557,208.27,25.9,32.41,1047.58,1.0476,0,0
2020-01-02T16:00:00,690.0,60.0,270.0,72.3,72.474,306.703,87.354,91.59,25.6,28.46,467.24,0.4672,0,0
2020-01-02T17:00:00,390.0,33.0,76.0,83.65,83.922,298.799,95.377,32.23,25.0,26.01,165.84,0.1658,0,0
2020-01-02T18:00:00,0.0,0.0,0.0,96.04,96.188,0.0,120.04,0.0,24.6,24.6,0.0,0.0,3,0
2020-01-02T19:00:00,0.0,0.0,0.0,108.83,108.986,0.0,132.83,0.0,24.4,24.4,0.0,0.0,0,0
2020-01-02T20:00:00,0.0,0.0,0.0,121.97,122.134,0.0,145.97,0.0,24.3,24.3,0.0,0.0,0,0
2020-01-02T21:00:00,0.0,0.0,0.0,135.35,135.515,0.0,159.35,0.0,24.2,24.2,0.0,0.0,0,0
2020-01-02T22:00:00,0.0,0.0,0.0,148.87,149.041,0.0,172.87,0.0,24.1,24.1,0.0,0.0,0,0
2020-01-02T23:00:00,0.0,0.0,0.0,162.45,162.633,0.0,173.55,0.0,24.1,24.1,0.0,0.0,0,0
2020-01-03T00:00:00,0.0,0.0,0.0,175.72,175.776,0.0,160.28,0.0,24.0,24.0,0.0,0.0,0,0
2020-01-03T01:00:00,0.0,0.0,0.0,169.81,169.725,0.0,166.19,0.0,24.0,24.0,0.0,0.0,0,0
2020-01-03T02:00:00,0.0,0.0,0.0,156.26,156.17,0.0,179.74,0.0,23.9,23.9,0.0,0.0,0,0
2020-01-03T03:00:00,0.0,0.0,0.0,142.69,142.595,0.0,166.69,0.0,23.8,23.8,0.0,0.0,3,0
2020-01-03T04:00:00,0.0,0.0,0.0,129.22,129.124,0.0,153.22,0.0,23.8,23.8,0.0,0.0,7,0
2020-01-03T05:00:00,0.0,0.0,0.0,115.94,115.837,0.0,139.94,0.0,23.8,23.8,0.0,0.0,3,0
2020-01-03T06:00:00,0.0,0.0,0.0,102.93,102.831,0.0,126.93,0.0,23.8,23.8,0.0,0.0,0,0
2020-01-03T07:00:00,0.0,0.0,0.0,89.83,90.251,0.0,113.83,0.0,24.1,24.1,0.0,0.0,0,0
2020-01-03T08:00:00,553.0,50.0,162.0,78.34,78.319,57.759,91.597,49.24,24.7,26.24,253.16,0.2532,0,0
2020-01-03T09:00:00,748.0,72.0,359.0,67.44,67.397,48.883,84.06,149.4,25.0,29.67,758.83,0.7588,0,0
2020-01-03T10:00:00,114.0,298.0,358.0,58.11,58.072,37.386,77.982,311.95,25.4,35.15,1553.62,1.5536,3,0
2020-01-03T11:00:00,258.0,264.0,425.0,51.25,51.232,22.631,73.798,328.25,25.8,36.06,1629.4,1.6294,7,0
2020-01-03T12:00:00,407.0,248.0,521.0,47.94,47.96,4.964,71.872,368.42,26.1,37.61,1818.44,1.8184,7,0
2020-01-03T13:00:00,918.0,83.0,686.0,48.91,48.979,346.52,72.403,362.87,26.4,37.74,1790.22,1.7902,0,0
2020-01-03T14:00:00,510.0,188.0,488.0,53.94,54.047,330.06,75.356,313.03,26.5,36.28,1552.57,1.5526,7,0
2020-01-03T15:00:00,835.0,71.0,463.0,62.03,62.178,316.87,80.427,210.79,26.4,32.99,1058.04,1.058,0,0
2020-01-03T16:00:00,716.0,58.0,277.0,72.16,72.34,306.696,87.22,92.62,26.2,29.09,471.41,0.4714,0,0
2020-01-03T17:00:00,427.0,32.0,81.0,83.51,83.79,298.775,95.237,31.32,25.6,26.58,160.82,0.1608,0,0
2020-01-03T18:00:00,0.0,0.0,0.0,95.9,96.059,0.0,119.9,0.0,25.1,25.1,0.0,0.0,0,0
2020-01-03T19:00:00,0.0,0.0,0.0,108.7,108.86,0.0,132.7,0.0,24.9,24.9,0.0,0.0,0,0
2020-01-03T20:00:00,0.0,0.0,0.0,121.84,122.012,0.0,145.84,0.0,24.9,24.9,0.0,0.0,0,0
2020-01-03T21:00:00,0.0,0.0,0.0,135.22,135.395,0.0,159.22,0.0,24.8,24.8,0.0,0.0,0,0
2020-01-03T22:00:00,0.0,0.0,0.0,148.74,148.925,0.0,172.74,0.0,24.7,24.7,0.0,0.0,3,0
2020-01-03T23:00:00,0.0,0.0,0.0,162.33,162.517,0.0,173.67,0.0,24.6,24.6,0.0,0.0,0,0
2020-01-04T00:00:00,0.0,0.0,0.0,175.58,175.64,0.0,160.42,0.0,24.5,24.5,0.0,0.0,0,0
2020-01-04T01:00:00,0.0,0.0,0.0,169.89,169.799,0.0,166.11,0.0,24.4,24.4,0.0,0.0,0,0
2020-01-04T02:00:00,0.0,0.0,0.0,156.35,156.252,0.0,179.65,0.0,24.4,24.4,0.0,0.0,0,0
2020-01-04T03:00:00,0.0,0.0,0.0,142.77,142.675,0.0,166.77,0.0,24.4,24.4,0.0,0.0,0,0
2020-01-04T04:00:00,0.0,0.0,0.0,129.3,129.199,0.0,153.3,0.0,24.4,24.4,0.0,0.0,0,0
2020-01-04T05:00:00,0.0,0.0,0.0,116.01,115.904,0.0,140.01,0.0,24.4,24.4,0.0,0.0,0,0
2020-01-04T06:00:00,0.0,0.0,0.0,102.99,102.889,0.0,126.99,0.0,24.4,24.4,0.0,0.0,4,0
2020-01-04T07:00:00,0.0,0.0,0.0,89.88,90.297,0.0,113.88,0.0,24.7,24.7,0.0,0.0,0,0
2020-01-04T08:00:00,582.0,48.0,165.0,78.37,78.351,57.897,91.579,47.35,25.3,26.78,242.99,0.243,0,0
2020-01-04T09:00:00,769.0,69.0,364.0,67.45,67.409,49.033,84.027,149.18,25.8,30.46,755.61,0.7556,0,0
2020-01-04T10:00:00,874.0,74.0,536.0,58.09,58.056,37.548,77.928,258.23,26.1,34.17,1290.62,1.2906,0,0
2020-01-04T11:00:00,918.0,79.0,654.0,51.19,51.182,22.797,73.718,338.62,26.3,36.88,1675.84,1.6758,0,0
2020-01-04T12:00:00,937.0,80.0,709.0,47.84,47.874,5.111,71.768,375.83,26.5,38.24,1850.73,1.8507,0,0
2020-01-04T13:00:00,938.0,76.0,694.0,48.79,48.864,346.622,72.291,364.03,26.5,37.88,1795.06,1.7951,0,0
2020-01-04T14:00:00,915.0,70.0,611.0,53.8,53.915,330.112,75.228,305.56,26.5,36.05,1516.83,1.5168,0,0
2020-01-04T15:00:00,860.0,63.0,468.0,61.88,62.04,316.883,80.287,209.42,26.3,32.84,1051.7,1.0517,0,0
2020-01-04T16:00:00,748.0,51.0,282.0,72.01,72.202,306.682,87.074,89.42,25.9,28.69,455.77,0.4558,0,0
2020-01-04T17:00:00,467.0,30.0,84.0,83.37,83.655,298.744,95.096,29.43,25.2,26.12,151.37,0.1514,0,0
2020-01-04T18:00:00,0.0,0.0,0.0,95.76,95.928,0.0,119.76,0.0,24.8,24.8,0.0,0.0,0,0
2020-01-04T19:00:00,0.0,0.0,0.0,108.56,108.733,0.0,132.56,0.0,24.5,24.5,0.0,0.0,0,0
2020-01-04T20:00:00,0.0,0.0,0.0,121.71,121.889,0.0,145.71,0.0,24.3,24.3,0.0,0.0,0,0
2020-01-04T21:00:00,0.0,0.0,0.0,135.09,135.276,0.0,159.09,0.0,24.2,24.2,0.0,0.0,0,0
2020-01-04T22:00:00,0.0,0.0,0.0,148.62,148.808,0.0,172.62,0.0,24.1,24.1,0.0,0.0,0,0
2020-01-04T23:00:00,0.0,0.0,0.0,162.21,162.4,0.0,173.79,0.0,24.2,24.2,0.0,0.0,1,0
2020-01-05T00:00:00,0.0,0.0,0.0,175.44,175.502,0.0,160.56,0.0,24.2,24.2,0.0,0.0,0,0
2020-01-05T01:00:00,0.0,0.0,0.0,169.96,169.869,0.0,166.04,0.0,24.2,24.2,0.0,0.0,0,0
2020-01-05T02:00:00,0.0,0.0,0.0,156.43,156.332,0.0,179.57,0.0,23.8,23.8,0.0,0.0,1,0
2020-01-05T03:00:00,0.0,0.0,0.0,142.85,142.752,0.0,166.85,0.0,22.9,22.9,0.0,0.0,3,0
2020-01-05T04:00:00,0.0,0.0,0.0,129.37,129.27,0.0,153.37,0.0,22.4,22.4,0.0,0.0,0,0
2020-01-05T05:00:00,0.0,0.0,0.0,116.07,115.968,0.0,140.07,0.0,22.3,22.3,0.0,0.0,0,0
2020-01-05T06:00:00,0.0,0.0,0.0,103.05,102.944,0.0,127.05,0.0,21.9,21.9,0.0,0.0,0,0
2020-01-05T07:00:00,0.0,0.0,0.0,89.91,90.34,0.0,113.91,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-05T08:00:00,535.0,55.0,163.0,78.4,78.378,58.039,91.559,54.03,22.1,23.79,280.19,0.2802,0,0
2020-01-05T09:00:00,754.0,77.0,366.0,67.46,67.415,49.187,83.993,155.74,22.4,27.27,797.84,0.7978,0,0
2020-01-05T10:00:00,851.0,91.0,541.0,58.07,58.035,37.714,77.873,270.52,22.5,30.95,1367.81,1.3678,0,0
2020-01-05T11:00:00,898.0,99.0,663.0,51.13,51.127,22.965,73.637,353.44,22.4,33.45,1771.14,1.7711,0,0
2020-01-05T12:00:00,915.0,104.0,720.0,47.75,47.782,5.257,71.674,393.43,22.2,34.49,1964.08,1.9641,0,0
2020-01-05T13:00:00,916.0,101.0,706.0,48.66,48.743,346.721,72.169,383.22,21.9,33.88,1917.39,1.9174,0,0
2020-01-05T14:00:00,882.0,98.0,621.0,53.65,53.778,330.158,75.089,326.09,21.7,31.89,1643.24,1.6432,0,0
2020-01-05T15:00:00,807.0,92.0,474.0,61.73,61.897,316.889,80.144,230.25,21.4,28.6,1174.0,1.174,0,0
2020-01-05T16:00:00,661.0,77.0,283.0,71.86,72.061,306.663,86.926,111.57,21.1,24.59,576.93,0.5769,0,0
2020-01-05T17:00:00,314.0,44.0,81.0,83.23,83.517,298.707,94.952,42.8,20.7,22.04,223.29,0.2233,0,0
2020-01-05T18:00:00,0.0,0.0,0.0,95.62,95.795,0.0,119.62,0.0,20.6,20.6,0.0,0.0,0,0
2020-01-05T19:00:00,0.0,0.0,0.0,108.43,108.604,0.0,132.43,0.0,20.6,20.6,0.0,0.0,1,0
2020-01-05T20:00:00,0.0,0.0,0.0,121.58,121.764,0.0,145.58,0.0,20.7,20.7,0.0,0.0,1,0
2020-01-05T21:00:00,0.0,0.0,0.0,134.97,135.155,0.0,158.97,0.0,20.7,20.7,0.0,0.0,0,0
2020-01-05T22:00:00,0.0,0.0,0.0,148.5,148.69,0.0,172.5,0.0,20.6,20.6,0.0,0.0,1,0
2020-01-05T23:00:00,0.0,0.0,0.0,162.08,162.282,0.0,173.92,0.0,20.7,20.7,0.0,0.0,1,0
2020-01-06T00:00:00,0.0,0.0,0.0,175.29,175.361,0.0,160.71,0.0,20.7,20.7,0.0,0.0,3,0
2020-01-06T01:00:00,0.0,0.0,0.0,170.03,169.935,0.0,165.97,0.0,20.7,20.7,0.0,0.0,1,0
2020-01-06T02:00:00,0.0,0.0,0.0,156.51,156.408,0.0,179.49,0.0,20.6,20.6,0.0,0.0,1,0
2020-01-06T03:00:00,0.0,0.0,0.0,142.93,142.826,0.0,166.93,0.0,20.6,20.6,0.0,0.0,1,0
2020-01-06T04:00:00,0.0,0.0,0.0,129.44,129.339,0.0,153.44,0.0,20.6,20.6,0.0,0.0,1,0
2020-01-06T05:00:00,0.0,0.0,0.0,116.14,116.029,0.0,140.14,0.0,20.6,20.6,0.0,0.0,0,0
2020-01-06T06:00:00,0.0,0.0,0.0,103.1,102.995,0.0,127.1,0.0,20.6,20.6,0.0,0.0,0,0
2020-01-06T07:00:00,0.0,0.0,0.0,89.94,90.379,0.0,113.94,0.0,20.8,20.8,0.0,0.0,0,0
2020-01-06T08:00:00,504.0,60.0,161.0,78.42,78.4,58.187,91.528,58.8,21.3,23.14,305.6,0.3056,0,0
2020-01-06T09:00:00,739.0,83.0,366.0,67.46,67.416,49.345,83.947,160.5,21.6,26.62,824.08,0.8241,0,0
2020-01-06T10:00:00,887.0,79.0,549.0,58.04,58.008,37.883,77.807,267.67,21.9,30.26,1356.71,1.3567,0,0
2020-01-06T11:00:00,933.0,83.0,669.0,51.07,51.065,23.135,73.556,349.31,22.2,33.12,1752.53,1.7525,0,0
2020-01-06T12:00:00,104.0,380.0,450.0,47.64,47.683,5.403,71.559,400.36,22.3,34.81,1996.37,1.9964,3,0
2020-01-06T13:00:00,90.0,364.0,424.0,48.52,48.615,346.817,72.037,379.69,22.4,34.27,1897.03,1.897,3,0
2020-01-06T14:00:00,62.0,315.0,352.0,53.5,53.635,330.2,74.949,320.53,22.4,32.42,1612.16,1.6122,3,0
2020-01-06T15:00:00,5.0,194.0,196.0,61.58,61.751,316.89,80.001,188.18,22.4,28.28,960.54,0.9605,3,0
2020-01-06T16:00:00,757.0,58.0,295.0,71.71,71.916,306.637,86.776,100.61,22.3,25.44,518.74,0.5187,1,0
2020-01-06T17:00:00,475.0,34.0,91.0,83.08,83.377,298.664,94.796,33.32,21.9,22.94,173.28,0.1733,1,0
2020-01-06T18:00:00,0.0,0.0,0.0,95.48,95.66,0.0,119.48,0.0,21.8,21.8,0.0,0.0,0,0
2020-01-06T19:00:00,0.0,0.0,0.0,108.29,108.475,0.0,132.29,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-06T20:00:00,0.0,0.0,0.0,121.45,121.639,0.0,145.45,0.0,21.7,21.7,0.0,0.0,1,0
2020-01-06T21:00:00,0.0,0.0,0.0,134.84,135.034,0.0,158.84,0.0,21.7,21.7,0.0,0.0,1,0
2020-01-06T22:00:00,0.0,0.0,0.0,148.38,148.572,0.0,172.38,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-06T23:00:00,0.0,0.0,0.0,161.96,162.164,0.0,174.04,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-07T00:00:00,0.0,0.0,0.0,175.14,175.217,0.0,160.86,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-07T01:00:00,0.0,0.0,0.0,170.09,169.996,0.0,165.91,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-07T02:00:00,0.0,0.0,0.0,156.58,156.482,0.0,179.42,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-07T03:00:00,0.0,0.0,0.0,143.0,142.897,0.0,167.0,0.0,21.6,21.6,0.0,0.0,0,0
2020-01-07T04:00:00,0.0,0.0,0.0,129.51,129.404,0.0,153.51,0.0,21.6,21.6,0.0,0.0,0,0
2020-01-07T05:00:00,0.0,0.0,0.0,116.2,116.087,0.0,140.2,0.0,21.6,21.6,0.0,0.0,0,0
2020-01-07T06:00:00,0.0,0.0,0.0,103.15,103.043,0.0,127.15,0.0,21.7,21.7,0.0,0.0,0,0
2020-01-07T07:00:00,0.0,0.0,0.0,89.97,90.414,0.0,113.97,0.0,21.9,21.9,0.0,0.0,0,0
2020-01-07T08:00:00,636.0,41.0,169.0,78.44,78.418,58.34,91.495,40.69,22.5,23.77,211.01,0.211,0,0
2020-01-07T09:00:00,24.0,192.0,201.0,67.45,67.412,49.508,83.891,187.99,22.8,28.67,958.26,0.9583,3,0
2020-01-07T10:00:00,899.0,66.0,542.0,58.0,57.975,38.057,77.731,258.88,23.1,31.19,1307.81,1.3078,0,0
2020-01-07T11:00:00,941.0,70.0,662.0,50.99,50.997,23.308,73.454,340.68,23.5,34.15,1702.85,1.7029,0,0
2020-01-07T12:00:00,1.0,244.0,245.0,47.53,47.578,5.549,71.445,235.89,23.7,31.07,1192.19,1.1922,3,0
2020-01-07T13:00:00,0.0,116.0,116.0,48.38,48.482,346.909,71.904,111.99,23.9,27.4,573.42,0.5734,3,0
2020-01-07T14:00:00,926.0,72.0,625.0,53.34,53.488,330.236,74.799,317.1,24.0,33.91,1586.35,1.5864,0,0
2020-01-07T15:00:00,0.0,133.0,133.0,61.42,61.601,316.885,79.846,128.4,24.0,28.01,656.04,0.656,3,0
2020-01-07T16:00:00,0.0,42.0,42.0,71.55,71.769,306.606,86.615,40.55,23.8,25.07,209.33,0.2093,3,0
2020-01-07T17:00:00,2.0,54.0,54.0,82.94,83.235,298.615,94.648,52.13,23.2,24.83,269.36,0.2694,3,7
2020-01-07T18:00:00,0.0,0.0,0.0,95.34,95.523,0.0,119.34,0.0,22.9,22.9,0.0,0.0,0,0
2020-01-07T19:00:00,0.0,0.0,0.0,108.15,108.344,0.0,132.15,0.0,22.8,22.8,0.0,0.0,0,0
2020-01-07T20:00:00,0.0,0.0,0.0,121.32,121.513,0.0,145.32,0.0,22.7,22.7,0.0,0.0,0,0
2020-01-07T21:00:00,0.0,0.0,0.0,134.71,134.913,0.0,158.71,0.0,22.6,22.6,0.0,0.0,0,0
2020-01-07T22:00:00,0.0,0.0,0.0,148.25,148.454,0.0,172.25,0.0,22.5,22.5,0.0,0.0,0,0
2020-01-07T23:00:00,0.0,0.0,0.0,161.84,162.045,0.0,174.16,0.0,22.4,22.4,0.0,0.0,0,0
2020-01-08T00:00:00,0.0,0.0,0.0,174.99,175.07,0.0,161.01,0.0,22.3,22.3,0.0,0.0,0,0
2020-01-08T01:00:00,0.0,0.0,0.0,170.15,170.052,0.0,165.85,0.0,22.2,22.2,0.0,0.0,0,0
2020-01-08T02:00:00,0.0,0.0,0.0,156.66,156.552,0.0,179.34,0.0,22.2,22.2,0.0,0.0,0,0
2020-01-08T03:00:00,0.0,0.0,0.0,143.07,142.965,0.0,167.07,0.0,22.1,22.1,0.0,0.0,0,0
2020-01-08T04:00:00,0.0,0.0,0.0,129.58,129.467,0.0,153.58,0.0,22.0,22.0,0.0,0.0,0,0
2020-01-08T05:00:00,0.0,0.0,0.0,116.25,116.141,0.0,140.25,0.0,21.9,21.9,0.0,0.0,0,0
2020-01-08T06:00:00,0.0,0.0,0.0,103.19,103.087,0.0,127.19,0.0,21.8,21.8,0.0,0.0,0,0
2020-01-08T07:00:00,0.0,0.0,0.0,89.99,90.444,0.0,113.99,0.0,22.0,22.0,0.0,0.0,0,0
2020-01-08T08:00:00,594.0,49.0,168.0,78.45,78.432,58.497,91.451,48.33,22.6,24.11,250.36,0.2504,0,0
2020-01-08T09:00:00,794.0,69.0,374.0,67.44,67.403,49.676,83.833,154.54,22.9,27.73,790.39,0.7904,0,0
2020-01-08T10:00:00,912.0,71.0,554.0,57.96,57.937,38.234,77.654,267.73,23.2,31.57,1350.7,1.3507,0,0
2020-01-08T11:00:00,952.0,77.0,677.0,50.91,50.922,23.483,73.353,352.26,23.4,34.41,1759.06,1.7591,0,0
2020-01-08T12:00:00,966.0,80.0,734.0,47.41,47.467,5.694,71.321,392.27,23.6,35.86,1948.6,1.9486,0,0
2020-01-08T13:00:00,964.0,79.0,721.0,48.23,48.342,346.999,71.761,383.52,23.7,35.69,1906.36,1.9064,0,0
2020-01-08T14:00:00,937.0,77.0,638.0,53.18,53.335,330.267,74.648,327.26,23.7,33.93,1637.11,1.6371,0,0
2020-01-08T15:00:00,875.0,71.0,492.0,61.26,61.446,316.873,79.69,228.79,23.7,30.85,1157.24,1.1572,0,0
2020-01-08T16:00:00,1.0,110.0,111.0,71.39,71.618,306.567,86.452,106.27,23.5,26.82,545.24,0.5452,3,0
2020-01-08T17:00:00,463.0,36.0,94.0,82.79,83.09,298.558,94.488,35.26,23.0,24.1,182.63,0.1826,0,0
2020-01-08T18:00:00,0.0,0.0,0.0,95.19,95.385,0.0,119.19,0.0,22.7,22.7,0.0,0.0,0,0
2020-01-08T19:00:00,0.0,0.0,0.0,108.01,108.212,0.0,132.01,0.0,22.6,22.6,0.0,0.0,0,0
2020-01-08T20:00:00,0.0,0.0,0.0,121.19,121.387,0.0,145.19,0.0,22.4,22.4,0.0,0.0,0,0
2020-01-08T21:00:00,0.0,0.0,0.0,134.59,134.791,0.0,158.59,0.0,22.4,22.4,0.0,0.0,0,0
2020-01-08T22:00:00,0.0,0.0,0.0,148.13,148.335,0.0,172.13,0.0,22.4,22.4,0.0,0.0,0,0
2020-01-08T23:00:00,0.0,0.0,0.0,161.71,161.925,0.0,174.29,0.0,22.4,22.4,0.0,0.0,1,0
2020-01-09T00:00:00,0.0,0.0,0.0,174.84,174.92,0.0,161.16,0.0,22.4,22.4,0.0,0.0,3,0
2020-01-09T01:00:00,0.0,0.0,0.0,170.2,170.103,0.0,165.8,0.0,22.4,22.4,0.0,0.0,1,0
2020-01-09T02:00:00,0.0,0.0,0.0,156.72,156.618,0.0,179.28,0.0,22.4,22.4,0.0,0.0,1,0
2020-01-09T03:00:00,0.0,0.0,0.0,143.14,143.03,0.0,167.14,0.0,22.4,22.4,0.0,0.0,0,0
2020-01-09T04:00:00,0.0,0.0,0.0,129.64,129.526,0.0,153.64,0.0,22.5,22.5,0.0,0.0,0,0
2020-01-09T05:00:00,0.0,0.0,0.0,116.3,116.192,0.0,140.3,0.0,22.5,22.5,0.0,0.0,0,0
2020-01-09T06:00:00,0.0,0.0,0.0,103.23,103.127,0.0,127.23,0.0,22.5,22.5,0.0,0.0,0,0
2020-01-09T07:00:00,0.0,0.0,0.0,90.01,90.471,0.0,114.01,0.0,22.8,22.8,0.0,0.0,0,0
2020-01-09T08:00:00,513.0,57.0,159.0,78.45,78.441,58.659,91.396,55.91,23.2,24.95,288.76,0.2888,0,0
2020-01-09T09:00:00,726.0,81.0,360.0,67.42,67.389,49.847,83.765,159.46,23.5,28.48,813.37,0.8134,0,0
2020-01-09T10:00:00,832.0,91.0,533.0,57.91,57.893,38.414,77.566,270.82,23.7,32.16,1363.39,1.3634,0,0
2020-01-09T11:00:00,874.0,102.0,654.0,50.82,50.842,23.66,73.241,355.27,23.8,34.9,1770.93,1.7709,0,0
2020-01-09T12:00:00,881.0,109.0,707.0,47.28,47.348,5.84,71.186,394.52,23.9,36.23,1957.13,1.9571,0,0
2020-01-09T13:00:00,885.0,104.0,695.0,48.07,48.196,347.085,71.608,384.74,23.9,35.92,1910.75,1.9107,0,0
2020-01-09T14:00:00,849.0,101.0,612.0,53.01,53.177,330.292,74.486,329.02,23.8,34.08,1644.95,1.645,1,0
2020-01-09T15:00:00,0.0,139.0,139.0,61.09,61.288,316.856,79.522,134.19,23.7,27.89,685.92,0.6859,3,0
2020-01-09T16:00:00,629.0,79.0,281.0,71.23,71.465,306.523,86.287,118.75,23.5,27.21,608.44,0.6084,1,0
