datetime_local,DNI_W_m2,DHI_W_m2,GHI_W_m2,solar_zenith_nsrdb_deg,solar_zenith_calc_deg,solar_azimuth_deg,AOI_deg,G_tilted_W_m2,T_amb_C,T_cell_C,P_dc_W,P_dc_kW,cloud_type,fill_flag
2024-01-04T05:00:00,0.0,0.0,0.0,116.0,115.904,0.0,140.0,0.0,20.3,20.3,0.0,0.0,3,0
2024-01-04T06:00:00,0.0,0.0,0.0,102.99,102.889,0.0,126.99,0.0,20.3,20.3,0.0,0.0,1,0
2024-01-04T07:00:00,0.0,0.0,0.0,89.87,90.297,0.0,113.87,0.0,20.8,20.8,0.0,0.0,3,7
2024-01-04T08:00:00,0.0,33.0,33.0,78.37,78.351,57.897,91.579,31.86,21.5,22.5,165.95,0.166,3,0
2024-01-04T09:00:00,85.0,219.0,252.0,67.45,67.409,49.033,84.027,220.56,22.1,28.99,1122.98,1.123,3,0
2024-01-04T10:00:00,866.0,75.0,533.0,58.09,58.056,37.548,77.928,257.48,22.7,30.75,1302.84,1.3028,0,1
2024-01-04T11:00:00,905.0,82.0,649.0,51.19,51.182,22.797,73.718,337.8,23.2,33.76,1690.87,1.6909,0,1
2024-01-04T12:00:00,918.0,86.0,702.0,47.84,47.874,5.111,71.768,375.57,23.7,35.44,1868.49,1.8685,0,1
2024-01-04T13:00:00,911.0,86.0,686.0,48.79,48.864,346.622,72.291,365.32,24.0,35.42,1817.64,1.8176,0,1
2024-01-04T14:00:00,879.0,83.0,602.0,53.8,53.915,330.112,75.228,308.74,24.1,33.75,1545.46,1.5455,0,0
2024-01-04T15:00:00,818.0,75.0,460.0,61.89,62.04,316.883,80.296,213.61,24.2,30.88,1080.35,1.0804,0,0
2024-01-04T16:00:00,692.0,61.0,275.0,72.01,72.202,306.682,87.074,96.07,23.9,26.9,492.77,0.4928,0,0
2024-01-04T17:00:00,397.0,34.0,80.0,83.37,83.655,298.744,95.096,33.22,23.2,24.24,172.01,0.172,3,5
2024-01-04T18:00:00,0.0,0.0,0.0,95.76,95.928,0.0,119.76,0.0,23.0,23.0,0.0,0.0,3,0
2024-01-04T19:00:00,0.0,0.0,0.0,108.56,108.733,0.0,132.56,0.0,22.9,22.9,0.0,0.0,3,0
2024-01-04T20:00:00,0.0,0.0,0.0,121.71,121.889,0.0,145.71,0.0,22.8,22.8,0.0,0.0,1,0
2024-01-04T21:00:00,0.0,0.0,0.0,135.1,135.276,0.0,159.1,0.0,22.7,22.7,0.0,0.0,3,0
2024-01-04T22:00:00,0.0,0.0,0.0,148.62,148.808,0.0,172.62,0.0,22.6,22.6,0.0,0.0,3,0
2024-01-04T23:00:00,0.0,0.0,0.0,162.21,162.4,0.0,173.79,0.0,22.5,22.5,0.0,0.0,8,0
2024-01-05T00:00:00,0.0,0.0,0.0,175.44,175.502,0.0,160.56,0.0,22.3,22.3,0.0,0.0,3,0
2024-01-05T01:00:00,0.0,0.0,0.0,169.96,169.869,0.0,166.04,0.0,22.1,22.1,0.0,0.0,1,0
2024-01-05T02:00:00,0.0,0.0,0.0,156.43,156.332,0.0,179.57,0.0,22.0,22.0,0.0,0.0,0,0
2024-01-05T03:00:00,0.0,0.0,0.0,142.85,142.752,0.0,166.85,0.0,21.9,21.9,0.0,0.0,1,0
2024-01-05T04:00:00,0.0,0.0,0.0,129.37,129.27,0.0,153.37,0.0,21.8,21.8,0.0,0.0,3,0
2024-01-05T05:00:00,0.0,0.0,0.0,116.07,115.968,0.0,140.07,0.0,21.9,21.9,0.0,0.0,3,0
2024-01-05T06:00:00,0.0,0.0,0.0,103.05,102.944,0.0,127.05,0.0,21.9,21.9,0.0,0.0,3,0
2024-01-05T07:00:00,0.0,0.0,0.0,89.91,90.34,0.0,113.91,0.0,22.3,22.3,0.0,0.0,3,7
2024-01-05T08:00:00,527.0,52.0,158.0,78.39,78.378,58.039,91.55,51.12,22.9,24.5,264.43,0.2644,1,0
2024-01-05T09:00:00,736.0,73.0,355.0,67.46,67.415,49.187,83.993,149.94,23.1,27.79,766.7,0.7667,1,0
2024-01-05T10:00:00,9.0,223.0,228.0,58.07,58.035,37.714,77.873,217.22,23.4,30.19,1101.31,1.1013,3,0
2024-01-05T11:00:00,0.0,115.0,115.0,51.13,51.127,22.965,73.637,111.02,23.5,26.97,569.34,0.5693,3,0
2024-01-05T12:00:00,0.0,200.0,200.0,47.74,47.782,5.257,71.664,193.08,23.6,29.63,980.87,0.9809,3,0
2024-01-05T13:00:00,0.0,124.0,124.0,48.66,48.743,346.721,72.169,119.71,23.6,27.34,613.1,0.6131,3,0
2024-01-05T14:00:00,85.0,323.0,373.0,53.65,53.778,330.158,75.089,334.13,23.6,34.04,1670.79,1.6708,3,0
2024-01-05T15:00:00,822.0,72.0,461.0,61.73,61.897,316.889,80.144,213.57,23.5,30.17,1082.85,1.0829,0,0
2024-01-05T16:00:00,693.0,61.0,277.0,71.86,72.061,306.663,86.926,97.92,23.3,26.36,503.24,0.5032,0,0
2024-01-05T17:00:00,392.0,35.0,81.0,83.23,83.517,298.707,94.952,34.19,23.0,24.07,177.11,0.1771,0,0
2024-01-05T18:00:00,0.0,0.0,0.0,95.62,95.795,0.0,119.62,0.0,22.8,22.8,0.0,0.0,0,0
2024-01-05T19:00:00,0.0,0.0,0.0,108.43,108.604,0.0,132.43,0.0,22.8,22.8,0.0,0.0,1,0
2024-01-05T20:00:00,0.0,0.0,0.0,121.58,121.764,0.0,145.58,0.0,22.8,22.8,0.0,0.0,1,0
2024-01-05T21:00:00,0.0,0.0,0.0,134.97,135.155,0.0,158.97,0.0,22.8,22.8,0.0,0.0,0,0
2024-01-05T22:00:00,0.0,0.0,0.0,148.5,148.69,0.0,172.5,0.0,22.8,22.8,0.0,0.0,0,0
2024-01-05T23:00:00,0.0,0.0,0.0,162.09,162.282,0.0,173.91,0.0,22.9,22.9,0.0,0.0,1,0
2024-01-06T00:00:00,0.0,0.0,0.0,175.3,175.361,0.0,160.7,0.0,22.9,22.9,0.0,0.0,3,0
2024-01-06T01:00:00,0.0,0.0,0.0,170.03,169.935,0.0,165.97,0.0,22.9,22.9,0.0,0.0,1,0
2024-01-06T02:00:00,0.0,0.0,0.0,156.51,156.408,0.0,179.49,0.0,22.9,22.9,0.0,0.0,0,0
2024-01-06T03:00:00,0.0,0.0,0.0,142.93,142.826,0.0,166.93,0.0,22.9,22.9,0.0,0.0,0,0
2024-01-06T04:00:00,0.0,0.0,0.0,129.44,129.339,0.0,153.44,0.0,22.8,22.8,0.0,0.0,0,0
2024-01-06T05:00:00,0.0,0.0,0.0,116.13,116.029,0.0,140.13,0.0,22.8,22.8,0.0,0.0,0,0
2024-01-06T06:00:00,0.0,0.0,0.0,103.1,102.995,0.0,127.1,0.0,22.7,22.7,0.0,0.0,0,0
2024-01-06T07:00:00,0.0,0.0,0.0,89.94,90.379,0.0,113.94,0.0,23.0,23.0,0.0,0.0,0,0
2024-01-06T08:00:00,563.0,47.0,160.0,78.42,78.4,58.187,91.528,46.35,23.6,25.05,239.31,0.2393,0,0
2024-01-06T09:00:00,24.0,191.0,200.0,67.46,67.416,49.345,83.947,187.0,24.1,29.94,948.93,0.9489,3,0
2024-01-06T10:00:00,89.0,292.0,339.0,58.04,58.008,37.883,77.807,301.11,24.5,33.91,1506.35,1.5063,3,0
2024-01-06T11:00:00,27.0,291.0,308.0,51.07,51.065,23.135,73.556,288.73,24.8,33.82,1444.88,1.4449,3,0
2024-01-06T12:00:00,909.0,84.0,696.0,47.64,47.683,5.403,71.559,373.92,25.0,36.69,1851.88,1.8519,0,0
2024-01-06T13:00:00,160.0,308.0,414.0,48.52,48.615,346.817,72.037,347.61,25.1,35.96,1726.1,1.7261,8,0
2024-01-06T14:00:00,103.0,271.0,332.0,53.5,53.635,330.2,74.949,288.9,25.0,34.03,1444.68,1.4447,7,0
2024-01-06T15:00:00,152.0,222.0,295.0,61.58,61.751,316.89,80.001,241.35,24.8,32.34,1214.23,1.2142,7,0
2024-01-06T16:00:00,2.0,68.0,69.0,71.71,71.916,306.637,86.776,65.77,24.5,26.56,337.77,0.3378,7,0
2024-01-06T17:00:00,1.0,31.0,32.0,83.09,83.377,298.664,94.806,29.94,24.0,24.94,154.62,0.1546,7,7
2024-01-06T18:00:00,0.0,0.0,0.0,95.48,95.66,0.0,119.48,0.0,23.6,23.6,0.0,0.0,7,0
2024-01-06T19:00:00,0.0,0.0,0.0,108.29,108.475,0.0,132.29,0.0,23.4,23.4,0.0,0.0,7,0
2024-01-06T20:00:00,0.0,0.0,0.0,121.45,121.639,0.0,145.45,0.0,23.3,23.3,0.0,0.0,7,0
2024-01-06T21:00:00,0.0,0.0,0.0,134.84,135.034,0.0,158.84,0.0,23.3,23.3,0.0,0.0,7,0
2024-01-06T22:00:00,0.0,0.0,0.0,148.38,148.572,0.0,172.38,0.0,23.4,23.4,0.0,0.0,7,0
2024-01-06T23:00:00,0.0,0.0,0.0,161.96,162.164,0.0,174.04,0.0,23.4,23.4,0.0,0.0,7,0
2024-01-07T00:00:00,0.0,0.0,0.0,175.15,175.217,0.0,160.85,0.0,23.5,23.5,0.0,0.0,4,0
2024-01-07T01:00:00,0.0,0.0,0.0,170.09,169.996,0.0,165.91,0.0,23.4,23.4,0.0,0.0,0,0
2024-01-07T02:00:00,0.0,0.0,0.0,156.58,156.482,0.0,179.42,0.0,23.4,23.4,0.0,0.0,0,0
2024-01-07T03:00:00,0.0,0.0,0.0,143.0,142.897,0.0,167.0,0.0,23.3,23.3,0.0,0.0,0,0
2024-01-07T04:00:00,0.0,0.0,0.0,129.51,129.404,0.0,153.51,0.0,23.3,23.3,0.0,0.0,0,0
2024-01-07T05:00:00,0.0,0.0,0.0,116.19,116.087,0.0,140.19,0.0,23.2,23.2,0.0,0.0,0,0
2024-01-07T06:00:00,0.0,0.0,0.0,103.15,103.043,0.0,127.15,0.0,23.2,23.2,0.0,0.0,0,0
2024-01-07T07:00:00,0.0,0.0,0.0,89.97,90.414,0.0,113.97,0.0,23.6,23.6,0.0,0.0,0,0
2024-01-07T08:00:00,517.0,50.0,154.0,78.43,78.418,58.34,91.486,49.17,24.0,25.54,253.42,0.2534,0,0
2024-01-07T09:00:00,722.0,71.0,348.0,67.45,67.412,49.508,83.891,147.77,24.5,29.12,752.07,0.7521,0,0
2024-01-07T10:00:00,831.0,77.0,517.0,58.0,57.975,38.057,77.731,254.73,25.0,32.96,1278.73,1.2787,0,0
2024-01-07T11:00:00,878.0,81.0,634.0,50.99,50.997,23.308,73.454,333.02,25.3,35.71,1655.18,1.6552,0,0
2024-01-07T12:00:00,897.0,83.0,689.0,47.53,47.578,5.549,71.445,370.81,25.4,36.99,1834.42,1.8344,0,0
2024-01-07T13:00:00,884.0,87.0,674.0,48.38,48.482,346.909,71.904,363.64,25.4,36.76,1800.44,1.8004,0,0
2024-01-07T14:00:00,853.0,84.0,594.0,53.34,53.488,330.236,74.799,309.17,25.2,34.86,1541.37,1.5414,0,0
2024-01-07T15:00:00,252.0,214.0,334.0,61.42,61.601,316.885,79.846,252.06,24.9,32.78,1266.16,1.2662,8,0
2024-01-07T16:00:00,88.0,155.0,182.0,71.55,71.769,306.606,86.615,155.07,24.4,29.25,788.84,0.7888,8,0
2024-01-07T17:00:00,1.0,49.0,49.0,82.94,83.235,298.615,94.648,47.31,23.7,25.18,244.12,0.2441,3,7
2024-01-07T18:00:00,0.0,0.0,0.0,95.34,95.523,0.0,119.34,0.0,23.3,23.3,0.0,0.0,0,0
2024-01-07T19:00:00,0.0,0.0,0.0,108.15,108.344,0.0,132.15,0.0,23.0,23.0,0.0,0.0,1,0
2024-01-07T20:00:00,0.0,0.0,0.0,121.32,121.513,0.0,145.32,0.0,22.8,22.8,0.0,0.0,1,0
2024-01-07T21:00:00,0.0,0.0,0.0,134.72,134.913,0.0,158.72,0.0,22.6,22.6,0.0,0.0,1,0
2024-01-07T22:00:00,0.0,0.0,0.0,148.25,148.454,0.0,172.25,0.0,22.6,22.6,0.0,0.0,3,0
2024-01-07T23:00:00,0.0,0.0,0.0,161.84,162.045,0.0,174.16,0.0,22.6,22.6,0.0,0.0,8,0
2024-01-08T00:00:00,0.0,0.0,0.0,174.99,175.07,0.0,161.01,0.0,22.6,22.6,0.0,0.0,1,0
2024-01-08T01:00:00,0.0,0.0,0.0,170.15,170.052,0.0,165.85,0.0,22.6,22.6,0.0,0.0,1,0
2024-01-08T02:00:00,0.0,0.0,0.0,156.65,156.552,0.0,179.35,0.0,22.7,22.7,0.0,0.0,3,0
2024-01-08T03:00:00,0.0,0.0,0.0,143.07,142.965,0.0,167.07,0.0,22.7,22.7,0.0,0.0,7,0
2024-01-08T04:00:00,0.0,0.0,0.0,129.57,129.467,0.0,153.57,0.0,22.7,22.7,0.0,0.0,0,0
2024-01-08T05:00:00,0.0,0.0,0.0,116.25,116.141,0.0,140.25,0.0,22.8,22.8,0.0,0.0,8,0
2024-01-08T06:00:00,0.0,0.0,0.0,103.19,103.087,0.0,127.19,0.0,22.8,22.8,0.0,0.0,7,1
2024-01-08T07:00:00,0.0,0.0,0.0,90.0,90.444,0.0,114.0,0.0,23.1,23.1,0.0,0.0,7,0
2024-01-08T08:00:00,2.0,52.0,53.0,78.45,78.432,58.497,91.451,50.21,23.6,25.17,259.12,0.2591,7,0
2024-01-08T09:00:00,11.0,126.0,130.0,67.44,67.403,49.676,83.833,122.86,23.8,27.64,628.55,0.6286,7,0
2024-01-08T10:00:00,17.0,184.0,193.0,57.96,57.937,38.234,77.654,181.35,24.0,29.67,921.15,0.9211,8,0
2024-01-08T11:00:00,479.0,211.0,513.0,50.91,50.922,23.483,73.353,343.54,24.2,34.94,1712.26,1.7123,7,1
2024-01-08T12:00:00,0.0,101.0,101.0,47.41,47.467,5.694,71.321,97.51,24.3,27.35,499.37,0.4994,8,0
2024-01-08T13:00:00,1.0,134.0,135.0,48.23,48.342,346.999,71.761,129.69,24.3,28.35,661.82,0.6618,7,0
2024-01-08T14:00:00,1.0,100.0,101.0,53.18,53.335,330.267,74.648,96.82,24.3,27.33,495.86,0.4959,8,0
2024-01-08T15:00:00,0.0,70.0,70.0,61.26,61.446,316.873,79.69,67.58,24.1,26.21,347.48,0.3475,7,0
2024-01-08T16:00:00,0.0,8.0,8.0,71.39,71.618,306.567,86.452,7.72,24.0,24.24,39.99,0.04,7,0
2024-01-08T17:00:00,21.0,63.0,66.0,82.79,83.09,298.558,94.488,60.85,23.8,25.7,313.43,0.3134,7,7
2024-01-08T18:00:00,0.0,0.0,0.0,95.19,95.385,0.0,119.19,0.0,23.7,23.7,0.0,0.0,7,0
2024-01-08T19:00:00,0.0,0.0,0.0,108.02,108.212,0.0,132.02,0.0,23.8,23.8,0.0,0.0,3,0
2024-01-08T20:00:00,0.0,0.0,0.0,121.19,121.387,0.0,145.19,0.0,23.8,23.8,0.0,0.0,7,0
2024-01-08T21:00:00,0.0,0.0,0.0,134.59,134.791,0.0,158.59,0.0,23.7,23.7,0.0,0.0,7,0
2024-01-08T22:00:00,0.0,0.0,0.0,148.13,148.335,0.0,172.13,0.0,23.8,23.8,0.0,0.0,3,0
2024-01-08T23:00:00,0.0,0.0,0.0,161.71,161.925,0.0,174.29,0.0,23.8,23.8,0.0,0.0,3,0
2024-01-09T00:00:00,0.0,0.0,0.0,174.84,174.92,0.0,161.16,0.0,23.8,23.8,0.0,0.0,8,0
2024-01-09T01:00:00,0.0,0.0,0.0,170.2,170.103,0.0,165.8,0.0,23.9,23.9,0.0,0.0,8,0
2024-01-09T02:00:00,0.0,0.0,0.0,156.72,156.618,0.0,179.28,0.0,23.9,23.9,0.0,0.0,7,0
2024-01-09T03:00:00,0.0,0.0,0.0,143.14,143.03,0.0,167.14,0.0,23.9,23.9,0.0,0.0,7,0
2024-01-09T04:00:00,0.0,0.0,0.0,129.63,129.526,0.0,153.63,0.0,23.9,23.9,0.0,0.0,7,0
2024-01-09T05:00:00,0.0,0.0,0.0,116.3,116.192,0.0,140.3,0.0,23.9,23.9,0.0,0.0,7,0
2024-01-09T06:00:00,0.0,0.0,0.0,103.23,103.127,0.0,127.23,0.0,24.0,24.0,0.0,0.0,7,0
2024-01-09T07:00:00,0.0,0.0,0.0,90.02,90.471,0.0,114.02,0.0,24.2,24.2,0.0,0.0,7,0
2024-01-09T08:00:00,59.0,98.0,110.0,78.45,78.441,58.659,91.396,94.71,24.6,27.56,484.7,0.4847,7,0
2024-01-09T09:00:00,62.0,173.0,197.0,67.42,67.389,49.847,83.765,173.96,25.0,30.44,881.19,0.8812,7,0
2024-01-09T10:00:00,154.0,253.0,335.0,57.91,57.893,38.414,77.566,278.12,25.3,33.99,1390.94,1.3909,7,0
2024-01-09T11:00:00,181.0,283.0,398.0,50.82,50.842,23.66,73.241,326.4,25.5,35.7,1622.33,1.6223,7,0
2024-01-09T12:00:00,356.0,279.0,520.0,47.28,47.348,5.84,71.186,386.24,25.7,37.77,1905.32,1.9053,7,0
2024-01-09T13:00:00,374.0,279.0,529.0,48.07,48.196,347.085,71.608,389.51,25.8,37.97,1920.03,1.92,7,0
2024-01-09T14:00:00,313.0,264.0,452.0,53.01,53.177,330.292,74.486,340.22,25.8,36.43,1686.51,1.6865,7,0
2024-01-09T15:00:00,154.0,231.0,305.0,61.09,61.288,316.856,79.522,251.66,25.6,33.46,1261.0,1.261,7,0
2024-01-09T16:00:00,39.0,140.0,152.0,71.23,71.465,306.523,86.287,137.79,25.3,29.61,700.03,0.7,7,0
