datetime_local,DNI_W_m2,DHI_W_m2,GHI_W_m2,solar_zenith_nsrdb_deg,solar_zenith_calc_deg,solar_azimuth_deg,AOI_deg,G_tilted_W_m2,T_amb_C,T_cell_C,P_dc_W,P_dc_kW,cloud_type,fill_flag
2018-01-01T14:00:00,325.0,230.0,420.0,54.13,54.295,329.943,75.522,304.94,24.1,33.63,1527.09,1.5271,7,0
2018-01-01T15:00:00,826.0,74.0,459.0,62.24,62.441,316.827,80.618,209.42,24.1,30.64,1060.01,1.06,1,0
2018-01-01T16:00:00,699.0,60.0,272.0,72.37,72.605,306.704,87.42,91.22,23.8,26.65,468.3,0.4683,0,0
2018-01-01T17:00:00,20.0,52.0,54.0,83.72,84.052,298.817,95.448,50.22,23.3,24.87,259.44,0.2594,7,7
2018-01-01T18:00:00,0.0,0.0,0.0,96.1,96.316,0.0,120.1,0.0,23.0,23.0,0.0,0.0,7,0
2018-01-01T19:00:00,0.0,0.0,0.0,108.89,109.11,0.0,132.89,0.0,22.8,22.8,0.0,0.0,3,0
2018-01-01T20:00:00,0.0,0.0,0.0,122.03,122.255,0.0,146.03,0.0,22.6,22.6,0.0,0.0,7,0
2018-01-01T21:00:00,0.0,0.0,0.0,135.41,135.633,0.0,159.41,0.0,22.4,22.4,0.0,0.0,7,0
2018-01-01T22:00:00,0.0,0.0,0.0,148.93,149.157,0.0,172.93,0.0,22.2,22.2,0.0,0.0,8,0
2018-01-01T23:00:00,0.0,0.0,0.0,162.51,162.749,0.0,173.49,0.0,22.0,22.0,0.0,0.0,7,0
2018-01-02T00:00:00,0.0,0.0,0.0,175.79,175.908,0.0,160.21,0.0,21.9,21.9,0.0,0.0,7,0
2018-01-02T01:00:00,0.0,0.0,0.0,169.77,169.647,0.0,166.23,0.0,21.7,21.7,0.0,0.0,7,0
2018-01-02T02:00:00,0.0,0.0,0.0,156.21,156.086,0.0,179.79,0.0,21.7,21.7,0.0,0.0,0,0
2018-01-02T03:00:00,0.0,0.0,0.0,142.65,142.513,0.0,166.65,0.0,21.6,21.6,0.0,0.0,3,0
2018-01-02T04:00:00,0.0,0.0,0.0,129.18,129.047,0.0,153.18,0.0,21.5,21.5,0.0,0.0,8,0
2018-01-02T05:00:00,0.0,0.0,0.0,115.9,115.766,0.0,139.9,0.0,21.4,21.4,0.0,0.0,8,0
2018-01-02T06:00:00,0.0,0.0,0.0,102.9,102.769,0.0,126.9,0.0,21.4,21.4,0.0,0.0,0,0
2018-01-02T07:00:00,0.0,0.0,0.0,89.81,90.2,0.0,113.81,0.0,21.4,21.4,0.0,0.0,1,0
2018-01-02T08:00:00,9.0,99.0,101.0,78.32,78.283,57.627,91.623,95.59,21.8,24.79,493.99,0.494,4,7
2018-01-02T09:00:00,11.0,168.0,172.0,67.43,67.381,48.738,84.092,163.36,21.8,26.9,837.91,0.8379,4,0
2018-01-02T10:00:00,205.0,254.0,362.0,58.12,58.081,37.228,78.026,288.68,22.0,31.02,1459.27,1.4593,7,0
2018-01-02T11:00:00,67.0,281.0,323.0,51.27,51.275,22.467,73.838,290.29,22.2,31.27,1466.11,1.4661,7,0
2018-01-02T12:00:00,109.0,317.0,389.0,47.98,48.039,4.817,71.916,340.5,22.4,33.04,1708.75,1.7088,7,0
2018-01-02T13:00:00,38.0,297.0,322.0,48.97,49.088,346.416,72.455,298.4,22.4,31.73,1504.6,1.5046,8,0
2018-01-02T14:00:00,90.0,253.0,306.0,54.0,54.174,330.004,75.405,267.39,22.4,30.76,1352.91,1.3529,7,0
2018-01-02T15:00:00,197.0,221.0,314.0,62.1,62.311,316.852,80.49,246.71,22.4,30.11,1251.16,1.2512,7,0
2018-01-02T16:00:00,6.0,88.0,90.0,72.23,72.474,306.703,87.288,85.26,22.4,25.06,440.15,0.4402,7,0
2018-01-02T17:00:00,0.0,43.0,43.0,83.58,83.922,298.799,95.311,41.51,22.2,23.5,215.49,0.2155,3,7
2018-01-02T18:00:00,0.0,0.0,0.0,95.97,96.188,0.0,119.97,0.0,22.2,22.2,0.0,0.0,0,0
2018-01-02T19:00:00,0.0,0.0,0.0,108.76,108.986,0.0,132.76,0.0,22.3,22.3,0.0,0.0,3,0
2018-01-02T20:00:00,0.0,0.0,0.0,121.91,122.134,0.0,145.91,0.0,22.3,22.3,0.0,0.0,3,0
2018-01-02T21:00:00,0.0,0.0,0.0,135.28,135.515,0.0,159.28,0.0,22.3,22.3,0.0,0.0,4,0
2018-01-02T22:00:00,0.0,0.0,0.0,148.81,149.041,0.0,172.81,0.0,22.3,22.3,0.0,0.0,4,0
2018-01-02T23:00:00,0.0,0.0,0.0,162.39,162.633,0.0,173.61,0.0,22.3,22.3,0.0,0.0,4,0
2018-01-03T00:00:00,0.0,0.0,0.0,175.65,175.776,0.0,160.35,0.0,22.3,22.3,0.0,0.0,1,0
2018-01-03T01:00:00,0.0,0.0,0.0,169.85,169.725,0.0,166.15,0.0,22.3,22.3,0.0,0.0,4,0
2018-01-03T02:00:00,0.0,0.0,0.0,156.3,156.17,0.0,179.7,0.0,22.3,22.3,0.0,0.0,8,0
2018-01-03T03:00:00,0.0,0.0,0.0,142.73,142.595,0.0,166.73,0.0,22.2,22.2,0.0,0.0,0,0
2018-01-03T04:00:00,0.0,0.0,0.0,129.26,129.124,0.0,153.26,0.0,22.1,22.1,0.0,0.0,0,0
2018-01-03T05:00:00,0.0,0.0,0.0,115.97,115.837,0.0,139.97,0.0,22.0,22.0,0.0,0.0,0,0
2018-01-03T06:00:00,0.0,0.0,0.0,102.96,102.831,0.0,126.96,0.0,21.9,21.9,0.0,0.0,0,0
2018-01-03T07:00:00,0.0,0.0,0.0,89.85,90.251,0.0,113.85,0.0,22.1,22.1,0.0,0.0,0,0
2018-01-03T08:00:00,446.0,60.0,150.0,78.35,78.319,57.759,91.607,58.7,22.5,24.33,303.83,0.3038,0,0
2018-01-03T09:00:00,0.0,87.0,87.0,67.45,67.397,48.883,84.07,83.99,22.9,25.52,432.91,0.4329,3,0
2018-01-03T10:00:00,21.0,244.0,255.0,58.1,58.072,37.386,77.972,240.03,23.3,30.8,1214.31,1.2143,3,0
2018-01-03T11:00:00,847.0,100.0,631.0,51.22,51.232,22.631,73.768,337.89,23.5,34.06,1689.45,1.6894,0,0
2018-01-03T12:00:00,863.0,105.0,684.0,47.89,47.96,4.964,71.822,375.61,23.4,35.14,1870.73,1.8707,0,0
2018-01-03T13:00:00,0.0,58.0,58.0,48.85,48.979,346.52,72.343,55.99,23.4,25.15,288.99,0.289,3,0
2018-01-03T14:00:00,0.0,175.0,175.0,53.87,54.047,330.06,75.287,168.95,23.2,28.48,861.78,0.8618,3,0
2018-01-03T15:00:00,1.0,156.0,156.0,61.96,62.178,316.87,80.36,150.77,22.6,27.31,772.25,0.7723,3,0
2018-01-03T16:00:00,0.0,10.0,10.0,72.08,72.34,306.696,87.144,9.65,21.6,21.9,50.39,0.0504,3,0
2018-01-03T17:00:00,172.0,48.0,67.0,83.44,83.79,298.775,95.172,46.5,20.0,21.45,243.12,0.2431,0,0
2018-01-03T18:00:00,0.0,0.0,0.0,95.83,96.059,0.0,119.83,0.0,19.3,19.3,0.0,0.0,0,0
2018-01-03T19:00:00,0.0,0.0,0.0,108.63,108.86,0.0,132.63,0.0,19.4,19.4,0.0,0.0,1,0
2018-01-03T20:00:00,0.0,0.0,0.0,121.78,122.012,0.0,145.78,0.0,19.4,19.4,0.0,0.0,0,0
2018-01-03T21:00:00,0.0,0.0,0.0,135.16,135.395,0.0,159.16,0.0,19.1,19.1,0.0,0.0,0,0
2018-01-03T22:00:00,0.0,0.0,0.0,148.68,148.925,0.0,172.68,0.0,18.9,18.9,0.0,0.0,0,0
2018-01-03T23:00:00,0.0,0.0,0.0,162.27,162.517,0.0,173.73,0.0,18.7,18.7,0.0,0.0,0,0
2018-01-04T00:00:00,0.0,0.0,0.0,175.51,175.64,0.0,160.49,0.0,18.4,18.4,0.0,0.0,0,0
2018-01-04T01:00:00,0.0,0.0,0.0,169.93,169.799,0.0,166.07,0.0,18.1,18.1,0.0,0.0,0,0
2018-01-04T02:00:00,0.0,0.0,0.0,156.39,156.252,0.0,179.61,0.0,17.8,17.8,0.0,0.0,0,0
2018-01-04T03:00:00,0.0,0.0,0.0,142.81,142.675,0.0,166.81,0.0,17.6,17.6,0.0,0.0,0,0
2018-01-04T04:00:00,0.0,0.0,0.0,129.34,129.199,0.0,153.34,0.0,17.3,17.3,0.0,0.0,0,0
2018-01-04T05:00:00,0.0,0.0,0.0,116.04,115.904,0.0,140.04,0.0,17.0,17.0,0.0,0.0,0,0
2018-01-04T06:00:00,0.0,0.0,0.0,103.02,102.889,0.0,127.02,0.0,16.8,16.8,0.0,0.0,0,0
2018-01-04T07:00:00,0.0,0.0,0.0,89.88,90.297,0.0,113.88,0.0,16.7,16.7,0.0,0.0,0,0
2018-01-04T08:00:00,573.0,54.0,169.0,78.38,78.351,57.897,91.589,53.13,16.8,18.46,280.61,0.2806,0,0
2018-01-04T09:00:00,785.0,75.0,375.0,67.46,67.409,49.033,84.037,156.55,16.9,21.79,817.48,0.8175,0,0
2018-01-04T10:00:00,886.0,84.0,553.0,58.08,58.056,37.548,77.918,270.6,17.1,25.56,1394.57,1.3946,0,0
2018-01-04T11:00:00,937.0,90.0,678.0,51.16,51.182,22.797,73.688,355.14,17.3,28.4,1812.06,1.8121,0,0
2018-01-04T12:00:00,958.0,91.0,734.0,47.8,47.874,5.111,71.728,393.78,17.4,29.71,1999.88,1.9999,0,0
2018-01-04T13:00:00,952.0,93.0,721.0,48.72,48.864,346.622,72.222,385.89,17.5,29.56,1960.86,1.9609,0,0
2018-01-04T14:00:00,932.0,88.0,639.0,53.72,53.915,330.112,75.149,328.59,17.5,27.77,1680.32,1.6803,0,0
2018-01-04T15:00:00,874.0,78.0,491.0,61.81,62.04,316.883,80.22,227.34,17.5,24.6,1175.56,1.1756,0,0
2018-01-04T16:00:00,753.0,64.0,297.0,71.93,72.202,306.682,86.998,103.24,17.4,20.63,541.24,0.5412,0,0
2018-01-04T17:00:00,452.0,36.0,89.0,83.3,83.655,298.744,95.03,35.21,17.0,18.1,186.22,0.1862,0,0
2018-01-04T18:00:00,0.0,0.0,0.0,95.69,95.928,0.0,119.69,0.0,16.8,16.8,0.0,0.0,0,0
2018-01-04T19:00:00,0.0,0.0,0.0,108.49,108.733,0.0,132.49,0.0,16.8,16.8,0.0,0.0,0,0
2018-01-04T20:00:00,0.0,0.0,0.0,121.65,121.889,0.0,145.65,0.0,16.8,16.8,0.0,0.0,0,0
2018-01-04T21:00:00,0.0,0.0,0.0,135.03,135.276,0.0,159.03,0.0,16.8,16.8,0.0,0.0,0,0
2018-01-04T22:00:00,0.0,0.0,0.0,148.56,148.808,0.0,172.56,0.0,16.9,16.9,0.0,0.0,0,0
2018-01-04T23:00:00,0.0,0.0,0.0,162.15,162.4,0.0,173.85,0.0,16.9,16.9,0.0,0.0,0,0
2018-01-05T00:00:00,0.0,0.0,0.0,175.37,175.502,0.0,160.63,0.0,17.0,17.0,0.0,0.0,0,0
2018-01-05T01:00:00,0.0,0.0,0.0,170.0,169.869,0.0,166.0,0.0,17.1,17.1,0.0,0.0,0,0
2018-01-05T02:00:00,0.0,0.0,0.0,156.47,156.332,0.0,179.53,0.0,17.1,17.1,0.0,0.0,0,0
2018-01-05T03:00:00,0.0,0.0,0.0,142.89,142.752,0.0,166.89,0.0,17.2,17.2,0.0,0.0,3,0
2018-01-05T04:00:00,0.0,0.0,0.0,129.41,129.27,0.0,153.41,0.0,17.2,17.2,0.0,0.0,1,0
2018-01-05T05:00:00,0.0,0.0,0.0,116.1,115.968,0.0,140.1,0.0,17.3,17.3,0.0,0.0,0,0
2018-01-05T06:00:00,0.0,0.0,0.0,103.08,102.944,0.0,127.08,0.0,17.3,17.3,0.0,0.0,0,0
2018-01-05T07:00:00,0.0,0.0,0.0,89.92,90.34,0.0,113.92,0.0,17.8,17.8,0.0,0.0,0,0
2018-01-05T08:00:00,589.0,51.0,169.0,78.41,78.378,58.039,91.569,50.26,18.7,20.27,263.81,0.2638,0,0
2018-01-05T09:00:00,12.0,177.0,181.0,67.46,67.415,49.187,83.993,172.17,19.1,24.48,890.66,0.8907,3,0
2018-01-05T10:00:00,3.0,211.0,212.0,58.06,58.035,37.714,77.863,204.34,19.5,25.89,1051.9,1.0519,3,0
2018-01-05T11:00:00,119.0,367.0,442.0,51.1,51.127,22.965,73.607,388.54,19.8,31.94,1957.58,1.9576,3,0
2018-01-05T12:00:00,120.0,389.0,470.0,47.69,47.782,5.257,71.614,414.1,19.9,32.84,2079.62,2.0796,3,0
2018-01-05T13:00:00,938.0,92.0,713.0,48.59,48.743,346.721,72.1,382.49,19.9,31.85,1927.73,1.9277,0,0
2018-01-05T14:00:00,910.0,88.0,628.0,53.57,53.778,330.158,75.011,324.99,19.8,29.96,1649.05,1.649,0,0
2018-01-05T15:00:00,849.0,79.0,482.0,61.66,61.897,316.889,80.077,226.05,19.6,26.66,1160.47,1.1605,0,0
2018-01-05T16:00:00,724.0,65.0,291.0,71.78,72.061,306.663,86.85,104.49,19.3,22.57,544.14,0.5441,0,0
2018-01-05T17:00:00,429.0,37.0,88.0,83.16,83.517,298.707,94.886,36.16,18.8,19.93,190.04,0.19,0,0
2018-01-05T18:00:00,0.0,0.0,0.0,95.55,95.795,0.0,119.55,0.0,18.6,18.6,0.0,0.0,0,0
2018-01-05T19:00:00,0.0,0.0,0.0,108.36,108.604,0.0,132.36,0.0,18.6,18.6,0.0,0.0,0,0
2018-01-05T20:00:00,0.0,0.0,0.0,121.52,121.764,0.0,145.52,0.0,18.5,18.5,0.0,0.0,0,0
2018-01-05T21:00:00,0.0,0.0,0.0,134.91,135.155,0.0,158.91,0.0,18.5,18.5,0.0,0.0,0,0
2018-01-05T22:00:00,0.0,0.0,0.0,148.44,148.69,0.0,172.44,0.0,18.4,18.4,0.0,0.0,0,0
2018-01-05T23:00:00,0.0,0.0,0.0,162.02,162.282,0.0,173.98,0.0,18.4,18.4,0.0,0.0,0,0
2018-01-06T00:00:00,0.0,0.0,0.0,175.22,175.361,0.0,160.78,0.0,18.3,18.3,0.0,0.0,0,0
2018-01-06T01:00:00,0.0,0.0,0.0,170.06,169.935,0.0,165.94,0.0,18.4,18.4,0.0,0.0,0,0
2018-01-06T02:00:00,0.0,0.0,0.0,156.55,156.408,0.0,179.45,0.0,18.4,18.4,0.0,0.0,0,0
2018-01-06T03:00:00,0.0,0.0,0.0,142.97,142.826,0.0,166.97,0.0,18.5,18.5,0.0,0.0,0,0
2018-01-06T04:00:00,0.0,0.0,0.0,129.48,129.339,0.0,153.48,0.0,18.5,18.5,0.0,0.0,0,0
2018-01-06T05:00:00,0.0,0.0,0.0,116.17,116.029,0.0,140.17,0.0,18.5,18.5,0.0,0.0,0,0
2018-01-06T06:00:00,0.0,0.0,0.0,103.13,102.995,0.0,127.13,0.0,18.6,18.6,0.0,0.0,0,0
2018-01-06T07:00:00,0.0,0.0,0.0,89.95,90.379,0.0,113.95,0.0,19.2,19.2,0.0,0.0,0,0
2018-01-06T08:00:00,535.0,56.0,164.0,78.43,78.4,58.187,91.537,55.0,20.0,21.72,287.25,0.2873,0,0
2018-01-06T09:00:00,756.0,78.0,368.0,67.46,67.416,49.345,83.947,157.52,20.4,25.32,812.49,0.8125,0,0
2018-01-06T10:00:00,859.0,89.0,544.0,58.02,58.008,37.883,77.788,271.56,20.7,29.19,1381.74,1.3817,0,0
2018-01-06T11:00:00,907.0,95.0,666.0,51.03,51.065,23.135,73.516,354.01,20.9,31.96,1783.46,1.7835,0,0
2018-01-06T12:00:00,927.0,98.0,723.0,47.58,47.683,5.403,71.499,394.16,21.0,33.32,1976.12,1.9761,0,0
2018-01-06T13:00:00,921.0,96.0,707.0,48.45,48.615,346.817,71.967,383.07,21.1,33.07,1922.19,1.9222,0,0
2018-01-06T14:00:00,112.0,348.0,415.0,53.42,53.635,330.2,74.871,365.78,21.2,32.63,1838.33,1.8383,2,0
2018-01-06T15:00:00,832.0,83.0,480.0,61.5,61.751,316.89,79.924,229.12,21.1,28.26,1169.64,1.1696,0,0
2018-01-06T16:00:00,703.0,68.0,290.0,71.63,71.916,306.637,86.701,108.03,20.9,24.28,559.25,0.5592,0,0
2018-01-06T17:00:00,8.0,61.0,62.0,83.01,83.377,298.664,94.731,58.9,20.4,22.24,307.08,0.3071,4,7
2018-01-06T18:00:00,0.0,0.0,0.0,95.41,95.66,0.0,119.41,0.0,20.2,20.2,0.0,0.0,0,0
2018-01-06T19:00:00,0.0,0.0,0.0,108.22,108.475,0.0,132.22,0.0,20.0,20.0,0.0,0.0,7,0
2018-01-06T20:00:00,0.0,0.0,0.0,121.39,121.639,0.0,145.39,0.0,20.0,20.0,0.0,0.0,7,0
2018-01-06T21:00:00,0.0,0.0,0.0,134.78,135.034,0.0,158.78,0.0,19.9,19.9,0.0,0.0,7,0
2018-01-06T22:00:00,0.0,0.0,0.0,148.31,148.572,0.0,172.31,0.0,19.8,19.8,0.0,0.0,0,0
2018-01-06T23:00:00,0.0,0.0,0.0,161.9,162.164,0.0,174.1,0.0,19.7,19.7,0.0,0.0,0,0
2018-01-07T00:00:00,0.0,0.0,0.0,175.07,175.217,0.0,160.93,0.0,19.6,19.6,0.0,0.0,0,0
2018-01-07T01:00:00,0.0,0.0,0.0,170.12,169.996,0.0,165.88,0.0,19.5,19.5,0.0,0.0,0,0
2018-01-07T02:00:00,0.0,0.0,0.0,156.62,156.482,0.0,179.38,0.0,19.5,19.5,0.0,0.0,0,0
2018-01-07T03:00:00,0.0,0.0,0.0,143.04,142.897,0.0,167.04,0.0,19.6,19.6,0.0,0.0,0,0
2018-01-07T04:00:00,0.0,0.0,0.0,129.54,129.404,0.0,153.54,0.0,19.7,19.7,0.0,0.0,0,0
2018-01-07T05:00:00,0.0,0.0,0.0,116.22,116.087,0.0,140.22,0.0,19.7,19.7,0.0,0.0,1,0
2018-01-07T06:00:00,0.0,0.0,0.0,103.17,103.043,0.0,127.17,0.0,19.7,19.7,0.0,0.0,2,0
2018-01-07T07:00:00,0.0,0.0,0.0,89.98,90.414,0.0,113.98,0.0,20.1,20.1,0.0,0.0,3,7
2018-01-07T08:00:00,544.0,54.0,163.0,78.44,78.418,58.34,91.495,53.07,20.7,22.36,276.6,0.2766,0,0
2018-01-07T09:00:00,15.0,183.0,189.0,67.45,67.412,49.508,83.891,178.32,21.1,26.67,915.41,0.9154,3,0
2018-01-07T10:00:00,16.0,242.0,251.0,57.98,57.975,38.057,77.711,237.11,21.5,28.91,1207.64,1.2076,3,0
2018-01-07T11:00:00,83.0,349.0,401.0,50.95,50.997,23.308,73.415,361.07,21.8,33.08,1811.74,1.8117,3,0
2018-01-07T12:00:00,3.0,278.0,280.0,47.47,47.578,5.549,71.385,269.36,22.0,30.42,1364.54,1.3645,3,0
2018-01-07T13:00:00,0.0,123.0,123.0,48.31,48.482,346.909,71.835,118.75,22.1,25.81,611.44,0.6114,3,0
2018-01-07T14:00:00,915.0,81.0,629.0,53.26,53.488,330.236,74.721,324.06,22.2,32.33,1630.47,1.6305,0,0
2018-01-07T15:00:00,850.0,75.0,483.0,61.34,61.601,316.885,79.769,226.91,22.2,29.29,1154.09,1.1541,0,0
2018-01-07T16:00:00,716.0,65.0,292.0,71.47,71.769,306.606,86.539,107.93,22.0,25.37,556.61,0.5566,0,0
2018-01-07T17:00:00,399.0,39.0,89.0,82.86,83.235,298.615,94.573,38.08,21.8,22.99,198.04,0.198,0,0
2018-01-07T18:00:00,0.0,0.0,0.0,95.27,95.523,0.0,119.27,0.0,21.7,21.7,0.0,0.0,0,0
2018-01-07T19:00:00,0.0,0.0,0.0,108.08,108.344,0.0,132.08,0.0,21.7,21.7,0.0,0.0,3,0
2018-01-07T20:00:00,0.0,0.0,0.0,121.25,121.513,0.0,145.25,0.0,21.7,21.7,0.0,0.0,1,0
2018-01-07T21:00:00,0.0,0.0,0.0,134.65,134.913,0.0,158.65,0.0,21.6,21.6,0.0,0.0,0,0
2018-01-07T22:00:00,0.0,0.0,0.0,148.19,148.454,0.0,172.19,0.0,21.5,21.5,0.0,0.0,0,0
2018-01-07T23:00:00,0.0,0.0,0.0,161.78,162.045,0.0,174.22,0.0,21.4,21.4,0.0,0.0,0,0
2018-01-08T00:00:00,0.0,0.0,0.0,174.92,175.07,0.0,161.08,0.0,21.4,21.4,0.0,0.0,1,0
2018-01-08T01:00:00,0.0,0.0,0.0,170.18,170.052,0.0,165.82,0.0,21.3,21.3,0.0,0.0,0,0
2018-01-08T02:00:00,0.0,0.0,0.0,156.69,156.552,0.0,179.31,0.0,21.3,21.3,0.0,0.0,1,0
2018-01-08T03:00:00,0.0,0.0,0.0,143.11,142.965,0.0,167.11,0.0,21.4,21.4,0.0,0.0,0,0
2018-01-08T04:00:00,0.0,0.0,0.0,129.61,129.467,0.0,153.61,0.0,21.5,21.5,0.0,0.0,0,0
2018-01-08T05:00:00,0.0,0.0,0.0,116.28,116.141,0.0,140.28,0.0,21.6,21.6,0.0,0.0,3,0
2018-01-08T06:00:00,0.0,0.0,0.0,103.21,103.087,0.0,127.21,0.0,21.6,21.6,0.0,0.0,0,0
2018-01-08T07:00:00,0.0,0.0,0.0,90.01,90.444,0.0,114.01,0.0,21.9,21.9,0.0,0.0,0,0
2018-01-08T08:00:00,457.0,60.0,151.0,78.45,78.432,58.497,91.451,58.71,22.4,24.23,303.99,0.304,0,0
2018-01-08T09:00:00,20.0,192.0,200.0,67.43,67.403,49.676,83.824,187.58,22.7,28.56,956.55,0.9565,3,0
2018-01-08T10:00:00,19.0,245.0,255.0,57.94,57.937,38.234,77.634,240.68,23.0,30.52,1218.81,1.2188,3,0
2018-01-08T11:00:00,5.0,271.0,274.0,50.87,50.922,23.483,73.313,263.09,23.1,31.32,1328.47,1.3285,3,0
2018-01-08T12:00:00,1.0,251.0,252.0,47.34,47.467,5.694,71.251,242.65,23.3,30.88,1227.19,1.2272,3,0
2018-01-08T13:00:00,1.0,226.0,226.0,48.15,48.342,346.999,71.682,218.5,23.4,30.23,1107.63,1.1076,3,0
2018-01-08T14:00:00,0.0,168.0,169.0,53.1,53.335,330.267,74.569,162.2,23.5,28.57,827.09,0.8271,4,0
2018-01-08T15:00:00,0.0,77.0,77.0,61.17,61.446,316.873,79.603,74.34,23.4,25.72,382.89,0.3829,4,0
2018-01-08T16:00:00,0.0,48.0,48.0,71.31,71.618,306.567,86.376,46.34,23.3,24.75,239.5,0.2395,3,0
2018-01-08T17:00:00,266.0,47.0,81.0,82.71,83.09,298.558,94.413,45.67,23.0,24.43,236.29,0.2363,0,0
2018-01-08T18:00:00,0.0,0.0,0.0,95.12,95.385,0.0,119.12,0.0,22.8,22.8,0.0,0.0,0,0
2018-01-08T19:00:00,0.0,0.0,0.0,107.95,108.212,0.0,131.95,0.0,22.7,22.7,0.0,0.0,0,0
2018-01-08T20:00:00,0.0,0.0,0.0,121.12,121.387,0.0,145.12,0.0,22.7,22.7,0.0,0.0,0,0
2018-01-08T21:00:00,0.0,0.0,0.0,134.53,134.791,0.0,158.53,0.0,22.6,22.6,0.0,0.0,0,0
2018-01-08T22:00:00,0.0,0.0,0.0,148.07,148.335,0.0,172.07,0.0,22.6,22.6,0.0,0.0,0,0
2018-01-08T23:00:00,0.0,0.0,0.0,161.65,161.925,0.0,174.35,0.0,22.6,22.6,0.0,0.0,0,0
2018-01-09T00:00:00,0.0,0.0,0.0,174.76,174.92,0.0,161.24,0.0,22.6,22.6,0.0,0.0,0,0
2018-01-09T01:00:00,0.0,0.0,0.0,170.22,170.103,0.0,165.78,0.0,22.7,22.7,0.0,0.0,0,0
2018-01-09T02:00:00,0.0,0.0,0.0,156.76,156.618,0.0,179.24,0.0,22.7,22.7,0.0,0.0,7,0
2018-01-09T03:00:00,0.0,0.0,0.0,143.17,143.03,0.0,167.17,0.0,22.7,22.7,0.0,0.0,7,0
2018-01-09T04:00:00,0.0,0.0,0.0,129.66,129.526,0.0,153.66,0.0,22.7,22.7,0.0,0.0,7,0
2018-01-09T05:00:00,0.0,0.0,0.0,116.33,116.192,0.0,140.33,0.0,22.7,22.7,0.0,0.0,7,0
2018-01-09T06:00:00,0.0,0.0,0.0,103.25,103.127,0.0,127.25,0.0,22.7,22.7,0.0,0.0,7,0
2018-01-09T07:00:00,0.0,0.0,0.0,90.03,90.471,0.0,114.03,0.0,23.1,23.1,0.0,0.0,6,0
2018-01-09T08:00:00,1.0,40.0,40.0,78.46,78.441,58.659,91.405,38.62,23.5,24.71,199.61,0.1996,6,7
2018-01-09T09:00:00,17.0,134.0,141.0,67.41,67.389,49.847,83.755,131.28,23.8,27.9,670.99,0.671,8,0
2018-01-09T10:00:00,0.0,12.0,12.0,57.88,57.893,38.414,77.537,11.59,24.1,24.46,59.93,0.0599,6,0
2018-01-09T11:00:00,0.0,17.0,17.0,50.78,50.842,23.66,73.201,16.41,24.2,24.71,84.83,0.0848,6,0
2018-01-09T12:00:00,0.0,82.0,82.0,47.21,47.348,5.84,71.116,79.16,24.3,26.77,406.25,0.4062,6,0
2018-01-09T13:00:00,3.0,153.0,155.0,47.99,48.196,347.085,71.529,148.68,24.3,28.95,757.13,0.7571,7,0
2018-01-09T14:00:00,4.0,154.0,156.0,52.93,53.177,330.292,74.407,149.77,24.2,28.88,762.86,0.7629,6,0
2018-01-09T15:00:00,3.0,118.0,119.0,61.0,61.288,316.856,79.436,114.48,23.9,27.48,586.01,0.586,8,0
2018-01-09T16:00:00,0.0,32.0,32.0,71.15,71.465,306.523,86.211,30.89,23.5,24.47,159.82,0.1598,8,0
