datetime_local,DNI_W_m2,DHI_W_m2,GHI_W_m2,solar_zenith_nsrdb_deg,solar_zenith_calc_deg,solar_azimuth_deg,AOI_deg,G_tilted_W_m2,T_amb_C,T_cell_C,P_dc_W,P_dc_kW,cloud_type,fill_flag
2021-01-03T18:00:00,0.0,0.0,0.0,95.8,96.059,0.0,119.8,0.0,24.0,24.0,0.0,0.0,0,0
2021-01-03T19:00:00,0.0,0.0,0.0,108.6,108.86,0.0,132.6,0.0,23.7,23.7,0.0,0.0,3,0
2021-01-03T20:00:00,0.0,0.0,0.0,121.75,122.012,0.0,145.75,0.0,23.4,23.4,0.0,0.0,1,0
2021-01-03T21:00:00,0.0,0.0,0.0,135.13,135.395,0.0,159.13,0.0,23.2,23.2,0.0,0.0,0,0
2021-01-03T22:00:00,0.0,0.0,0.0,148.65,148.925,0.0,172.65,0.0,23.0,23.0,0.0,0.0,3,0
2021-01-03T23:00:00,0.0,0.0,0.0,162.24,162.517,0.0,173.76,0.0,22.8,22.8,0.0,0.0,0,0
2021-01-04T00:00:00,0.0,0.0,0.0,175.48,175.64,0.0,160.52,0.0,22.7,22.7,0.0,0.0,0,0
2021-01-04T01:00:00,0.0,0.0,0.0,169.94,169.799,0.0,166.06,0.0,22.6,22.6,0.0,0.0,0,0
2021-01-04T02:00:00,0.0,0.0,0.0,156.41,156.252,0.0,179.59,0.0,22.5,22.5,0.0,0.0,0,0
2021-01-04T03:00:00,0.0,0.0,0.0,142.83,142.675,0.0,166.83,0.0,22.4,22.4,0.0,0.0,0,0
2021-01-04T04:00:00,0.0,0.0,0.0,129.35,129.199,0.0,153.35,0.0,22.2,22.2,0.0,0.0,7,0
2021-01-04T05:00:00,0.0,0.0,0.0,116.05,115.904,0.0,140.05,0.0,22.1,22.1,0.0,0.0,0,0
2021-01-04T06:00:00,0.0,0.0,0.0,103.03,102.889,0.0,127.03,0.0,22.1,22.1,0.0,0.0,0,0
2021-01-04T07:00:00,0.0,0.0,0.0,89.9,90.297,0.0,113.9,0.0,22.4,22.4,0.0,0.0,0,0
2021-01-04T08:00:00,648.0,40.0,171.0,78.39,78.351,57.897,91.598,39.75,23.1,24.34,205.73,0.2057,0,0
2021-01-04T09:00:00,828.0,54.0,371.0,67.46,67.409,49.033,84.037,140.89,23.7,28.1,719.64,0.7196,0,0
2021-01-04T10:00:00,900.0,63.0,539.0,58.08,58.056,37.548,77.918,253.31,24.3,32.22,1275.01,1.275,0,0
2021-01-04T11:00:00,38.0,305.0,329.0,51.15,51.182,22.797,73.678,305.34,24.6,34.14,1526.25,1.5262,3,0
2021-01-04T12:00:00,943.0,70.0,704.0,47.77,47.874,5.111,71.698,369.19,24.7,36.24,1831.43,1.8314,0,0
2021-01-04T13:00:00,928.0,73.0,686.0,48.69,48.864,346.622,72.192,359.59,24.7,35.94,1785.74,1.7857,1,0
2021-01-04T14:00:00,895.0,71.0,601.0,53.69,53.915,330.112,75.12,302.96,24.7,34.17,1514.2,1.5142,1,0
2021-01-04T15:00:00,834.0,65.0,460.0,61.77,62.04,316.883,80.181,208.39,24.6,31.11,1053.06,1.0531,0,0
2021-01-04T16:00:00,122.0,145.0,183.0,71.9,72.202,306.682,86.97,146.76,24.3,28.89,747.54,0.7475,8,0
2021-01-04T17:00:00,0.0,38.0,38.0,83.27,83.655,298.744,95.002,36.69,23.8,24.95,189.47,0.1895,3,7
2021-01-04T18:00:00,0.0,0.0,0.0,95.66,95.928,0.0,119.66,0.0,23.4,23.4,0.0,0.0,3,0
2021-01-04T19:00:00,0.0,0.0,0.0,108.46,108.733,0.0,132.46,0.0,23.1,23.1,0.0,0.0,7,0
2021-01-04T20:00:00,0.0,0.0,0.0,121.62,121.889,0.0,145.62,0.0,23.0,23.0,0.0,0.0,8,0
2021-01-04T21:00:00,0.0,0.0,0.0,135.0,135.276,0.0,159.0,0.0,22.9,22.9,0.0,0.0,4,0
2021-01-04T22:00:00,0.0,0.0,0.0,148.53,148.808,0.0,172.53,0.0,22.9,22.9,0.0,0.0,8,0
2021-01-04T23:00:00,0.0,0.0,0.0,162.12,162.4,0.0,173.88,0.0,22.8,22.8,0.0,0.0,8,0
2021-01-05T00:00:00,0.0,0.0,0.0,175.33,175.502,0.0,160.67,0.0,22.7,22.7,0.0,0.0,8,0
2021-01-05T01:00:00,0.0,0.0,0.0,170.01,169.869,0.0,165.99,0.0,22.7,22.7,0.0,0.0,7,0
2021-01-05T02:00:00,0.0,0.0,0.0,156.49,156.332,0.0,179.51,0.0,22.7,22.7,0.0,0.0,7,0
2021-01-05T03:00:00,0.0,0.0,0.0,142.91,142.752,0.0,166.91,0.0,22.6,22.6,0.0,0.0,7,0
2021-01-05T04:00:00,0.0,0.0,0.0,129.42,129.27,0.0,153.42,0.0,22.6,22.6,0.0,0.0,7,0
2021-01-05T05:00:00,0.0,0.0,0.0,116.12,115.968,0.0,140.12,0.0,22.5,22.5,0.0,0.0,7,0
2021-01-05T06:00:00,0.0,0.0,0.0,103.09,102.944,0.0,127.09,0.0,22.5,22.5,0.0,0.0,3,0
2021-01-05T07:00:00,0.0,0.0,0.0,89.93,90.34,0.0,113.93,0.0,22.7,22.7,0.0,0.0,3,7
2021-01-05T08:00:00,0.0,59.0,59.0,78.41,78.378,58.039,91.569,56.96,23.0,24.78,294.35,0.2944,3,0
2021-01-05T09:00:00,723.0,76.0,353.0,67.46,67.415,49.187,83.993,151.43,23.2,27.93,773.93,0.7739,0,0
2021-01-05T10:00:00,845.0,81.0,529.0,58.05,58.035,37.714,77.853,259.87,23.4,31.52,1311.28,1.3113,0,0
2021-01-05T11:00:00,890.0,89.0,648.0,51.08,51.127,22.965,73.587,342.23,23.5,34.19,1710.3,1.7103,0,0
2021-01-05T12:00:00,907.0,93.0,704.0,47.67,47.782,5.257,71.594,381.46,23.5,35.42,1897.9,1.8979,0,0
2021-01-05T13:00:00,911.0,90.0,693.0,48.56,48.743,346.721,72.07,372.56,23.4,35.04,1856.19,1.8562,0,0
2021-01-05T14:00:00,892.0,84.0,614.0,53.54,53.778,330.158,74.981,316.82,23.3,33.2,1589.05,1.589,0,0
2021-01-05T15:00:00,846.0,74.0,476.0,61.62,61.897,316.889,80.039,221.26,23.2,30.11,1122.06,1.1221,0,0
2021-01-05T16:00:00,743.0,59.0,292.0,71.75,72.061,306.663,86.822,100.17,23.0,26.13,515.19,0.5152,0,0
2021-01-05T17:00:00,470.0,33.0,90.0,83.12,83.517,298.707,94.849,32.35,22.4,23.41,167.98,0.168,0,0
2021-01-05T18:00:00,0.0,0.0,0.0,95.52,95.795,0.0,119.52,0.0,22.0,22.0,0.0,0.0,0,0
2021-01-05T19:00:00,0.0,0.0,0.0,108.33,108.604,0.0,132.33,0.0,21.7,21.7,0.0,0.0,0,0
2021-01-05T20:00:00,0.0,0.0,0.0,121.49,121.764,0.0,145.49,0.0,21.5,21.5,0.0,0.0,0,0
2021-01-05T21:00:00,0.0,0.0,0.0,134.88,135.155,0.0,158.88,0.0,21.2,21.2,0.0,0.0,0,0
2021-01-05T22:00:00,0.0,0.0,0.0,148.41,148.69,0.0,172.41,0.0,21.0,21.0,0.0,0.0,1,0
2021-01-05T23:00:00,0.0,0.0,0.0,161.99,162.282,0.0,174.01,0.0,20.7,20.7,0.0,0.0,3,0
2021-01-06T00:00:00,0.0,0.0,0.0,175.18,175.361,0.0,160.82,0.0,20.5,20.5,0.0,0.0,8,0
2021-01-06T01:00:00,0.0,0.0,0.0,170.08,169.935,0.0,165.92,0.0,20.3,20.3,0.0,0.0,8,0
2021-01-06T02:00:00,0.0,0.0,0.0,156.56,156.408,0.0,179.44,0.0,20.1,20.1,0.0,0.0,3,0
2021-01-06T03:00:00,0.0,0.0,0.0,142.98,142.826,0.0,166.98,0.0,19.9,19.9,0.0,0.0,3,0
2021-01-06T04:00:00,0.0,0.0,0.0,129.49,129.339,0.0,153.49,0.0,19.8,19.8,0.0,0.0,8,0
2021-01-06T05:00:00,0.0,0.0,0.0,116.18,116.029,0.0,140.18,0.0,19.8,19.8,0.0,0.0,8,0
2021-01-06T06:00:00,0.0,0.0,0.0,103.14,102.995,0.0,127.14,0.0,19.8,19.8,0.0,0.0,3,0
2021-01-06T07:00:00,0.0,0.0,0.0,89.96,90.379,0.0,113.96,0.0,20.2,20.2,0.0,0.0,3,7
2021-01-06T08:00:00,8.0,101.0,103.0,78.43,78.4,58.187,91.537,97.52,21.0,24.05,505.27,0.5053,3,0
2021-01-06T09:00:00,311.0,181.0,300.0,67.45,67.416,49.345,83.938,208.61,21.4,27.92,1066.22,1.0662,8,0
2021-01-06T10:00:00,514.0,202.0,474.0,58.01,58.008,37.883,77.778,306.18,21.8,31.37,1545.79,1.5458,8,0
2021-01-06T11:00:00,434.0,249.0,522.0,51.01,51.065,23.135,73.496,366.04,22.1,33.54,1833.64,1.8336,8,0
2021-01-06T12:00:00,310.0,372.0,582.0,47.56,47.683,5.403,71.479,459.42,22.3,36.66,2275.55,2.2755,2,0
2021-01-06T13:00:00,302.0,329.0,530.0,48.42,48.615,346.817,71.937,413.0,22.4,35.31,2055.69,2.0557,7,0
2021-01-06T14:00:00,938.0,79.0,638.0,53.38,53.635,330.2,74.832,326.53,22.4,32.6,1641.25,1.6413,0,0
2021-01-06T15:00:00,877.0,72.0,491.0,61.46,61.751,316.89,79.886,227.15,22.4,29.5,1154.46,1.1545,0,0
2021-01-06T16:00:00,760.0,59.0,299.0,71.59,71.916,306.637,86.663,103.28,22.2,25.43,532.5,0.5325,0,0
2021-01-06T17:00:00,476.0,34.0,93.0,82.98,83.377,298.664,94.703,33.33,21.7,22.74,173.49,0.1735,0,0
2021-01-06T18:00:00,0.0,0.0,0.0,95.38,95.66,0.0,119.38,0.0,21.5,21.5,0.0,0.0,0,0
2021-01-06T19:00:00,0.0,0.0,0.0,108.19,108.475,0.0,132.19,0.0,21.3,21.3,0.0,0.0,0,0
2021-01-06T20:00:00,0.0,0.0,0.0,121.35,121.639,0.0,145.35,0.0,21.2,21.2,0.0,0.0,0,0
2021-01-06T21:00:00,0.0,0.0,0.0,134.75,135.034,0.0,158.75,0.0,21.1,21.1,0.0,0.0,1,0
2021-01-06T22:00:00,0.0,0.0,0.0,148.28,148.572,0.0,172.28,0.0,21.0,21.0,0.0,0.0,0,0
2021-01-06T23:00:00,0.0,0.0,0.0,161.87,162.164,0.0,174.13,0.0,20.9,20.9,0.0,0.0,0,0
2021-01-07T00:00:00,0.0,0.0,0.0,175.03,175.217,0.0,160.97,0.0,20.9,20.9,0.0,0.0,3,0
2021-01-07T01:00:00,0.0,0.0,0.0,170.14,169.996,0.0,165.86,0.0,20.9,20.9,0.0,0.0,3,0
2021-01-07T02:00:00,0.0,0.0,0.0,156.64,156.482,0.0,179.36,0.0,20.9,20.9,0.0,0.0,3,0
2021-01-07T03:00:00,0.0,0.0,0.0,143.05,142.897,0.0,167.05,0.0,20.9,20.9,0.0,0.0,3,0
2021-01-07T04:00:00,0.0,0.0,0.0,129.56,129.404,0.0,153.56,0.0,20.9,20.9,0.0,0.0,3,0
2021-01-07T05:00:00,0.0,0.0,0.0,116.24,116.087,0.0,140.24,0.0,21.0,21.0,0.0,0.0,1,0
2021-01-07T06:00:00,0.0,0.0,0.0,103.18,103.043,0.0,127.18,0.0,21.1,21.1,0.0,0.0,0,0
2021-01-07T07:00:00,0.0,0.0,0.0,89.99,90.414,0.0,113.99,0.0,21.2,21.2,0.0,0.0,0,0
2021-01-07T08:00:00,604.0,48.0,169.0,78.44,78.418,58.34,91.495,47.39,21.9,23.38,246.08,0.2461,0,0
2021-01-07T09:00:00,803.0,67.0,375.0,67.44,67.412,49.508,83.882,152.93,22.3,27.08,783.95,0.784,0,0
2021-01-07T10:00:00,893.0,77.0,551.0,57.97,57.975,38.057,77.702,268.64,22.7,31.1,1357.62,1.3576,0,0
2021-01-07T11:00:00,938.0,82.0,673.0,50.93,50.997,23.308,73.395,352.33,23.0,34.01,1761.95,1.7619,0,1
2021-01-07T12:00:00,954.0,84.0,729.0,47.44,47.578,5.549,71.355,391.67,23.2,35.44,1948.57,1.9486,0,0
2021-01-07T13:00:00,957.0,80.0,717.0,48.27,48.482,346.909,71.795,381.73,23.4,35.33,1899.88,1.8999,1,0
2021-01-07T14:00:00,931.0,75.0,632.0,53.22,53.488,330.236,74.681,323.18,23.6,33.7,1618.0,1.618,1,0
2021-01-07T15:00:00,876.0,67.0,488.0,61.3,61.601,316.885,79.731,224.49,23.7,30.72,1136.02,1.136,0,0
2021-01-07T16:00:00,762.0,55.0,298.0,71.44,71.769,306.606,86.511,101.57,23.6,26.77,521.23,0.5212,0,0
2021-01-07T17:00:00,489.0,33.0,94.0,82.83,83.235,298.615,94.545,32.39,23.1,24.11,167.75,0.1678,0,0
2021-01-07T18:00:00,0.0,0.0,0.0,95.23,95.523,0.0,119.23,0.0,22.9,22.9,0.0,0.0,1,0
2021-01-07T19:00:00,0.0,0.0,0.0,108.05,108.344,0.0,132.05,0.0,22.7,22.7,0.0,0.0,0,0
2021-01-07T20:00:00,0.0,0.0,0.0,121.22,121.513,0.0,145.22,0.0,22.6,22.6,0.0,0.0,0,0
2021-01-07T21:00:00,0.0,0.0,0.0,134.62,134.913,0.0,158.62,0.0,22.4,22.4,0.0,0.0,0,0
2021-01-07T22:00:00,0.0,0.0,0.0,148.16,148.454,0.0,172.16,0.0,22.3,22.3,0.0,0.0,0,0
2021-01-07T23:00:00,0.0,0.0,0.0,161.75,162.045,0.0,174.25,0.0,22.1,22.1,0.0,0.0,0,0
2021-01-08T00:00:00,0.0,0.0,0.0,174.88,175.07,0.0,161.12,0.0,22.0,22.0,0.0,0.0,1,0
2021-01-08T01:00:00,0.0,0.0,0.0,170.19,170.052,0.0,165.81,0.0,22.0,22.0,0.0,0.0,1,0
2021-01-08T02:00:00,0.0,0.0,0.0,156.71,156.552,0.0,179.29,0.0,22.0,22.0,0.0,0.0,8,0
2021-01-08T03:00:00,0.0,0.0,0.0,143.12,142.965,0.0,167.12,0.0,22.0,22.0,0.0,0.0,8,0
2021-01-08T04:00:00,0.0,0.0,0.0,129.62,129.467,0.0,153.62,0.0,22.0,22.0,0.0,0.0,8,0
2021-01-08T05:00:00,0.0,0.0,0.0,116.29,116.141,0.0,140.29,0.0,22.2,22.2,0.0,0.0,3,0
2021-01-08T06:00:00,0.0,0.0,0.0,103.22,103.087,0.0,127.22,0.0,22.3,22.3,0.0,0.0,7,0
2021-01-08T07:00:00,0.0,0.0,0.0,90.01,90.444,0.0,114.01,0.0,22.7,22.7,0.0,0.0,8,0
2021-01-08T08:00:00,0.0,5.0,5.0,78.45,78.432,58.497,91.451,4.83,23.2,23.35,25.07,0.0251,3,0
2021-01-08T09:00:00,53.0,159.0,179.0,67.43,67.403,49.676,83.824,159.38,23.7,28.68,812.38,0.8124,8,0
2021-01-08T10:00:00,4.0,206.0,208.0,57.92,57.937,38.234,77.615,199.75,24.2,30.44,1011.82,1.0118,2,0
2021-01-08T11:00:00,105.0,275.0,341.0,50.85,50.922,23.483,73.293,296.25,24.5,33.76,1482.85,1.4828,8,7
2021-01-08T12:00:00,59.0,286.0,325.0,47.31,47.467,5.694,71.221,295.44,24.6,33.83,1478.42,1.4784,7,7
2021-01-08T13:00:00,0.0,27.0,27.0,48.11,48.342,346.999,71.642,26.07,24.6,25.41,134.4,0.1344,7,0
2021-01-08T14:00:00,0.0,73.0,73.0,53.05,53.335,330.267,74.52,70.48,24.5,26.7,361.75,0.3617,7,0
2021-01-08T15:00:00,46.0,201.0,223.0,61.13,61.446,316.873,79.565,202.57,24.3,30.63,1025.41,1.0254,7,0
2021-01-08T16:00:00,7.0,93.0,95.0,71.27,71.618,306.567,86.339,90.25,23.9,26.72,463.21,0.4632,8,0
2021-01-08T17:00:00,9.0,53.0,55.0,82.67,83.09,298.558,94.376,51.18,23.3,24.9,264.4,0.2644,7,7
2021-01-08T18:00:00,0.0,0.0,0.0,95.08,95.385,0.0,119.08,0.0,22.8,22.8,0.0,0.0,7,0
2021-01-08T19:00:00,0.0,0.0,0.0,107.91,108.212,0.0,131.91,0.0,22.7,22.7,0.0,0.0,7,0
2021-01-08T20:00:00,0.0,0.0,0.0,121.09,121.387,0.0,145.09,0.0,22.5,22.5,0.0,0.0,3,0
2021-01-08T21:00:00,0.0,0.0,0.0,134.49,134.791,0.0,158.49,0.0,22.3,22.3,0.0,0.0,1,0
2021-01-08T22:00:00,0.0,0.0,0.0,148.04,148.335,0.0,172.04,0.0,22.1,22.1,0.0,0.0,1,0
2021-01-08T23:00:00,0.0,0.0,0.0,161.62,161.925,0.0,174.38,0.0,21.8,21.8,0.0,0.0,0,0
2021-01-09T00:00:00,0.0,0.0,0.0,174.72,174.92,0.0,161.28,0.0,21.5,21.5,0.0,0.0,0,0
2021-01-09T01:00:00,0.0,0.0,0.0,170.23,170.103,0.0,165.77,0.0,21.1,21.1,0.0,0.0,0,0
2021-01-09T02:00:00,0.0,0.0,0.0,156.77,156.618,0.0,179.23,0.0,20.6,20.6,0.0,0.0,0,0
2021-01-09T03:00:00,0.0,0.0,0.0,143.18,143.03,0.0,167.18,0.0,20.3,20.3,0.0,0.0,0,0
2021-01-09T04:00:00,0.0,0.0,0.0,129.68,129.526,0.0,153.68,0.0,20.0,20.0,0.0,0.0,3,0
2021-01-09T05:00:00,0.0,0.0,0.0,116.34,116.192,0.0,140.34,0.0,19.8,19.8,0.0,0.0,0,0
2021-01-09T06:00:00,0.0,0.0,0.0,103.26,103.127,0.0,127.26,0.0,19.7,19.7,0.0,0.0,3,0
2021-01-09T07:00:00,0.0,0.0,0.0,90.03,90.471,0.0,114.03,0.0,19.9,19.9,0.0,0.0,1,0
2021-01-09T08:00:00,12.0,104.0,106.0,78.45,78.441,58.659,91.396,100.42,20.2,23.34,521.56,0.5216,3,0
2021-01-09T09:00:00,3.0,146.0,147.0,67.4,67.389,49.847,83.746,141.29,20.3,24.72,730.3,0.7303,3,0
2021-01-09T10:00:00,4.0,220.0,222.0,57.87,57.893,38.414,77.527,213.27,20.3,26.96,1093.72,1.0937,3,0
2021-01-09T11:00:00,6.0,278.0,282.0,50.75,50.842,23.66,73.172,270.16,20.4,28.84,1376.27,1.3763,3,0
2021-01-09T12:00:00,45.0,350.0,381.0,47.18,47.348,5.84,71.086,352.75,20.4,31.42,1780.57,1.7806,3,0
2021-01-09T13:00:00,5.0,294.0,297.0,47.95,48.196,347.085,71.489,285.45,20.3,29.22,1452.2,1.4522,3,0
2021-01-09T14:00:00,435.0,288.0,551.0,52.88,53.177,330.292,74.358,397.6,20.1,32.52,1999.02,1.999,3,0
2021-01-09T15:00:00,151.0,283.0,357.0,60.96,61.288,316.856,79.398,301.64,19.9,29.33,1533.99,1.534,3,0
2021-01-09T16:00:00,742.0,66.0,306.0,71.11,71.465,306.523,86.174,115.31,19.6,23.2,599.17,0.5992,0,0
