datetime_local,P_dc_kW,P_solar_ac_kW,GHI_W_m2,is_daytime,pump_scheduled_day,pump_on,pump_hours_today,failure_reason,P_solar_to_pump_kW,P_battery_to_pump_kW,P_total_to_pump_kW,P_solar_to_battery_kW,P_curtailed_kW,battery_delta_kWh,battery_soc_kWh,battery_soc_pct
2018-01-01 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 08:00:00,0.241,0.231,165.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.231,0.0,1.0,100.0
2018-01-01 09:00:00,0.751,0.721,364.0,True,True,True,1,ok,0.721,0.542,1.263,0.0,0.0,-0.57,0.43,43.0
2018-01-01 10:00:00,1.298,1.246,533.0,True,True,True,2,ok,1.246,0.017,1.263,0.0,0.0,-0.018,0.412,41.2
2018-01-01 11:00:00,1.681,1.613,649.0,True,True,True,3,ok,1.263,0.0,1.263,0.333,0.0,0.333,0.745,74.5
2018-01-01 12:00:00,1.79,1.718,398.0,True,True,True,4,ok,1.263,0.0,1.263,0.255,0.186,0.255,1.0,100.0
2018-01-01 13:00:00,1.801,1.729,686.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.466,0.0,1.0,100.0
2018-01-01 14:00:00,1.527,1.466,420.0,True,True,True,6,ok,1.263,0.0,1.263,0.0,0.203,0.0,1.0,100.0
2018-01-01 15:00:00,1.06,1.018,459.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,1.018,0.0,1.0,100.0
2018-01-01 16:00:00,0.468,0.45,272.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.45,0.0,1.0,100.0
2018-01-01 17:00:00,0.259,0.249,54.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.249,0.0,1.0,100.0
2018-01-01 18:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 19:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 20:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 21:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 22:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-01 23:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 08:00:00,0.494,0.474,101.0,True,True,True,1,ok,0.474,0.789,1.263,0.0,0.0,-0.83,0.17,17.0
2018-01-02 09:00:00,0.838,0.804,172.0,True,True,False,1,battery_empty,0.0,0.0,0.0,0.764,0.0,0.764,0.934,93.4
2018-01-02 10:00:00,1.459,1.401,362.0,True,True,True,2,ok,1.263,0.0,1.263,0.066,0.068,0.066,1.0,100.0
2018-01-02 11:00:00,1.466,1.407,323.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.144,0.0,1.0,100.0
2018-01-02 12:00:00,1.709,1.64,389.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.377,0.0,1.0,100.0
2018-01-02 13:00:00,1.505,1.444,322.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.181,0.0,1.0,100.0
2018-01-02 14:00:00,1.353,1.299,306.0,True,True,True,6,ok,1.263,0.0,1.263,0.0,0.036,0.0,1.0,100.0
2018-01-02 15:00:00,1.251,1.201,314.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,1.201,0.0,1.0,100.0
2018-01-02 16:00:00,0.44,0.423,90.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.423,0.0,1.0,100.0
2018-01-02 17:00:00,0.215,0.207,43.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.207,0.0,1.0,100.0
2018-01-02 18:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 19:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 20:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 21:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 22:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-02 23:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 08:00:00,0.304,0.292,150.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.292,0.0,1.0,100.0
2018-01-03 09:00:00,0.433,0.416,87.0,True,True,True,1,ok,0.416,0.847,1.263,0.0,0.0,-0.892,0.108,10.8
2018-01-03 10:00:00,1.214,1.166,255.0,True,True,False,1,battery_empty,0.0,0.0,0.0,0.892,0.227,0.892,1.0,100.0
2018-01-03 11:00:00,1.689,1.622,631.0,True,True,True,2,ok,1.263,0.0,1.263,0.0,0.359,0.0,1.0,100.0
2018-01-03 12:00:00,1.871,1.796,684.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.533,0.0,1.0,100.0
2018-01-03 13:00:00,0.289,0.277,58.0,True,True,False,3,battery_empty,0.0,0.0,0.0,0.0,0.277,0.0,1.0,100.0
2018-01-03 14:00:00,0.862,0.827,175.0,True,True,True,4,ok,0.827,0.436,1.263,0.0,0.0,-0.459,0.541,54.1
2018-01-03 15:00:00,0.772,0.741,156.0,True,True,False,4,battery_empty,0.0,0.0,0.0,0.459,0.259,0.459,1.0,100.0
2018-01-03 16:00:00,0.05,0.048,10.0,False,True,False,4,night,0.0,0.0,0.0,0.0,0.048,0.0,1.0,100.0
2018-01-03 17:00:00,0.243,0.233,67.0,True,True,False,4,battery_empty,0.0,0.0,0.0,0.0,0.233,0.0,1.0,100.0
2018-01-03 18:00:00,0.0,0.0,0.0,False,True,False,4,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 19:00:00,0.0,0.0,0.0,False,True,False,4,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 20:00:00,0.0,0.0,0.0,False,True,False,4,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 21:00:00,0.0,0.0,0.0,False,True,False,4,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 22:00:00,0.0,0.0,0.0,False,True,False,4,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-03 23:00:00,0.0,0.0,0.0,False,True,False,4,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 08:00:00,0.281,0.269,169.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.269,0.0,1.0,100.0
2018-01-04 09:00:00,0.818,0.785,375.0,True,True,True,1,ok,0.785,0.478,1.263,0.0,0.0,-0.503,0.497,49.7
2018-01-04 10:00:00,1.395,1.339,553.0,True,True,True,2,ok,1.263,0.0,1.263,0.072,0.0,0.072,0.569,56.9
2018-01-04 11:00:00,1.812,1.74,678.0,True,True,True,3,ok,1.263,0.0,1.263,0.431,0.023,0.431,1.0,100.0
2018-01-04 12:00:00,2.0,1.92,734.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.657,0.0,1.0,100.0
2018-01-04 13:00:00,1.961,1.882,721.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.619,0.0,1.0,100.0
2018-01-04 14:00:00,1.68,1.613,639.0,True,True,True,6,ok,1.263,0.0,1.263,0.0,0.35,0.0,1.0,100.0
2018-01-04 15:00:00,1.176,1.129,491.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,1.129,0.0,1.0,100.0
2018-01-04 16:00:00,0.541,0.52,297.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.52,0.0,1.0,100.0
2018-01-04 17:00:00,0.186,0.179,89.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.179,0.0,1.0,100.0
2018-01-04 18:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 19:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 20:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 21:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 22:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-04 23:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 08:00:00,0.264,0.253,169.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.253,0.0,1.0,100.0
2018-01-05 09:00:00,0.891,0.855,181.0,True,True,True,1,ok,0.855,0.408,1.263,0.0,0.0,-0.429,0.571,57.1
2018-01-05 10:00:00,1.052,1.01,212.0,True,True,True,2,ok,1.01,0.253,1.263,0.0,0.0,-0.267,0.304,30.4
2018-01-05 11:00:00,1.958,1.879,442.0,True,True,True,3,ok,1.263,0.0,1.263,0.585,0.0,0.585,0.89,89.0
2018-01-05 12:00:00,2.08,1.996,470.0,True,True,True,4,ok,1.263,0.0,1.263,0.11,0.617,0.11,1.0,100.0
2018-01-05 13:00:00,1.928,1.851,713.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.588,0.0,1.0,100.0
2018-01-05 14:00:00,1.649,1.583,628.0,True,True,True,6,ok,1.263,0.0,1.263,0.0,0.32,0.0,1.0,100.0
2018-01-05 15:00:00,1.161,1.114,482.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,1.114,0.0,1.0,100.0
2018-01-05 16:00:00,0.544,0.522,291.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.522,0.0,1.0,100.0
2018-01-05 17:00:00,0.19,0.182,88.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.182,0.0,1.0,100.0
2018-01-05 18:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 19:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 20:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 21:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 22:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-05 23:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 08:00:00,0.287,0.276,164.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.276,0.0,1.0,100.0
2018-01-06 09:00:00,0.812,0.78,368.0,True,True,True,1,ok,0.78,0.483,1.263,0.0,0.0,-0.508,0.492,49.2
2018-01-06 10:00:00,1.382,1.326,544.0,True,True,True,2,ok,1.263,0.0,1.263,0.06,0.0,0.06,0.552,55.2
2018-01-06 11:00:00,1.784,1.712,666.0,True,True,True,3,ok,1.263,0.0,1.263,0.427,0.0,0.427,0.979,97.9
2018-01-06 12:00:00,1.976,1.897,723.0,True,True,True,4,ok,1.263,0.0,1.263,0.021,0.611,0.021,1.0,100.0
2018-01-06 13:00:00,1.922,1.845,707.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.582,0.0,1.0,100.0
2018-01-06 14:00:00,1.838,1.765,415.0,True,True,True,6,ok,1.263,0.0,1.263,0.0,0.502,0.0,1.0,100.0
2018-01-06 15:00:00,1.17,1.123,480.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,1.123,0.0,1.0,100.0
2018-01-06 16:00:00,0.559,0.537,290.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.537,0.0,1.0,100.0
2018-01-06 17:00:00,0.307,0.295,62.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.295,0.0,1.0,100.0
2018-01-06 18:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 19:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 20:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 21:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 22:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-06 23:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 08:00:00,0.277,0.266,163.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.266,0.0,1.0,100.0
2018-01-07 09:00:00,0.915,0.879,189.0,True,True,True,1,ok,0.879,0.384,1.263,0.0,0.0,-0.404,0.596,59.6
2018-01-07 10:00:00,1.208,1.159,251.0,True,True,True,2,ok,1.159,0.104,1.263,0.0,0.0,-0.109,0.486,48.6
2018-01-07 11:00:00,1.812,1.739,401.0,True,True,True,3,ok,1.263,0.0,1.263,0.452,0.0,0.452,0.939,93.9
2018-01-07 12:00:00,1.365,1.31,280.0,True,True,True,4,ok,1.263,0.0,1.263,0.045,0.0,0.045,0.983,98.3
2018-01-07 13:00:00,0.611,0.587,123.0,True,True,True,5,ok,0.587,0.676,1.263,0.0,0.0,-0.712,0.272,27.2
2018-01-07 14:00:00,1.631,1.565,629.0,True,True,True,6,ok,1.263,0.0,1.263,0.287,0.0,0.287,0.559,55.9
2018-01-07 15:00:00,1.154,1.108,483.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.441,0.644,0.441,1.0,100.0
2018-01-07 16:00:00,0.557,0.534,292.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.534,0.0,1.0,100.0
2018-01-07 17:00:00,0.198,0.19,89.0,True,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.19,0.0,1.0,100.0
2018-01-07 18:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 19:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 20:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 21:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 22:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-07 23:00:00,0.0,0.0,0.0,False,True,False,6,cap_reached,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 08:00:00,0.304,0.292,151.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.292,0.0,1.0,100.0
2018-01-08 09:00:00,0.957,0.918,200.0,True,True,True,1,ok,0.918,0.345,1.263,0.0,0.0,-0.363,0.637,63.7
2018-01-08 10:00:00,1.219,1.17,255.0,True,True,True,2,ok,1.17,0.093,1.263,0.0,0.0,-0.098,0.539,53.9
2018-01-08 11:00:00,1.329,1.275,274.0,True,True,True,3,ok,1.263,0.0,1.263,0.012,0.0,0.012,0.551,55.1
2018-01-08 12:00:00,1.227,1.178,252.0,True,True,True,4,ok,1.178,0.085,1.263,0.0,0.0,-0.089,0.462,46.2
2018-01-08 13:00:00,1.108,1.063,226.0,True,True,True,5,ok,1.063,0.2,1.263,0.0,0.0,-0.21,0.251,25.1
2018-01-08 14:00:00,0.827,0.794,169.0,True,True,False,5,battery_empty,0.0,0.0,0.0,0.749,0.006,0.749,1.0,100.0
2018-01-08 15:00:00,0.383,0.368,77.0,True,True,False,5,battery_empty,0.0,0.0,0.0,0.0,0.368,0.0,1.0,100.0
2018-01-08 16:00:00,0.239,0.23,48.0,True,True,False,5,battery_empty,0.0,0.0,0.0,0.0,0.23,0.0,1.0,100.0
2018-01-08 17:00:00,0.236,0.227,81.0,True,True,False,5,battery_empty,0.0,0.0,0.0,0.0,0.227,0.0,1.0,100.0
2018-01-08 18:00:00,0.0,0.0,0.0,False,True,False,5,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 19:00:00,0.0,0.0,0.0,False,True,False,5,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 20:00:00,0.0,0.0,0.0,False,True,False,5,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 21:00:00,0.0,0.0,0.0,False,True,False,5,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 22:00:00,0.0,0.0,0.0,False,True,False,5,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-08 23:00:00,0.0,0.0,0.0,False,True,False,5,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 00:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 01:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 02:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 03:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 04:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 05:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 06:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 07:00:00,0.0,0.0,0.0,False,True,False,0,night,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2018-01-09 08:00:00,0.2,0.192,40.0,True,True,False,0,battery_empty,0.0,0.0,0.0,0.0,0.192,0.0,1.0,100.0
