datetime_local,P_dc_kW,P_solar_ac_kW,GHI_W_m2,is_daytime,pump_scheduled_day,pump_on,pump_hours_today,failure_reason,P_solar_to_pump_kW,P_battery_to_pump_kW,P_total_to_pump_kW,P_solar_to_battery_kW,P_curtailed_kW,battery_delta_kWh,battery_soc_kWh,battery_soc_pct
2024-01-01 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:00:00,0.213,0.205,180.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 09:00:00,0.754,0.724,386.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 10:00:00,1.328,1.275,560.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.012,0.0,0.0,0.0
2024-01-01 11:00:00,1.727,1.658,680.0,True,True,True,2,ok,1.263,0.0,1.263,0.0,0.395,0.0,0.0,0.0
2024-01-01 12:00:00,1.902,1.826,731.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.563,0.0,0.0,0.0
2024-01-01 13:00:00,1.838,1.765,714.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.502,0.0,0.0,0.0
2024-01-01 14:00:00,1.554,1.492,628.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.229,0.0,0.0,0.0
2024-01-01 15:00:00,1.061,1.019,481.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:00:00,0.442,0.424,289.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:00:00,0.144,0.138,83.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 08:00:00,0.528,0.506,136.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 09:00:00,1.001,0.961,262.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:00:00,1.312,1.259,540.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:00:00,1.799,1.727,543.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.464,0.0,0.0,0.0
2024-01-02 12:00:00,2.05,1.968,498.0,True,True,True,2,ok,1.263,0.0,1.263,0.0,0.705,0.0,0.0,0.0
2024-01-02 13:00:00,1.804,1.732,574.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.469,0.0,0.0,0.0
2024-01-02 14:00:00,1.526,1.465,374.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.202,0.0,0.0,0.0
2024-01-02 15:00:00,1.062,1.02,240.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:00:00,0.759,0.728,176.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:00:00,0.292,0.281,70.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 08:00:00,0.267,0.257,169.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 09:00:00,0.787,0.756,371.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 10:00:00,1.338,1.284,545.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.021,0.0,0.0,0.0
2024-01-03 11:00:00,1.784,1.712,518.0,True,True,True,2,ok,1.263,0.0,1.263,0.0,0.449,0.0,0.0,0.0
2024-01-03 12:00:00,1.765,1.694,405.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.431,0.0,0.0,0.0
2024-01-03 13:00:00,1.853,1.779,699.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.516,0.0,0.0,0.0
2024-01-03 14:00:00,1.726,1.657,484.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.394,0.0,0.0,0.0
2024-01-03 15:00:00,1.198,1.151,391.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:00:00,0.191,0.183,38.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:00:00,0.291,0.279,66.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 20:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 08:00:00,0.166,0.159,33.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 09:00:00,1.123,1.078,252.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 10:00:00,1.303,1.251,533.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 11:00:00,1.691,1.623,649.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.36,0.0,0.0,0.0
2024-01-04 12:00:00,1.869,1.794,702.0,True,True,True,2,ok,1.263,0.0,1.263,0.0,0.531,0.0,0.0,0.0
2024-01-04 13:00:00,1.818,1.745,686.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.482,0.0,0.0,0.0
2024-01-04 14:00:00,1.546,1.484,602.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.221,0.0,0.0,0.0
2024-01-04 15:00:00,1.08,1.037,460.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 16:00:00,0.493,0.473,275.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 17:00:00,0.172,0.165,80.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 18:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 19:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 20:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 21:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 08:00:00,0.264,0.254,158.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 09:00:00,0.767,0.736,355.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 10:00:00,1.101,1.057,228.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 11:00:00,0.569,0.547,115.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 12:00:00,0.981,0.942,200.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 13:00:00,0.613,0.589,124.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 14:00:00,1.671,1.604,373.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.341,0.0,0.0,0.0
2024-01-05 15:00:00,1.083,1.04,461.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 16:00:00,0.503,0.483,277.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 17:00:00,0.177,0.17,81.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 18:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 19:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 20:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 08:00:00,0.239,0.23,160.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 09:00:00,0.949,0.911,200.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 10:00:00,1.506,1.446,339.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.183,0.0,0.0,0.0
2024-01-06 11:00:00,1.445,1.387,308.0,True,True,True,2,ok,1.263,0.0,1.263,0.0,0.124,0.0,0.0,0.0
2024-01-06 12:00:00,1.852,1.778,696.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.515,0.0,0.0,0.0
2024-01-06 13:00:00,1.726,1.657,414.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.394,0.0,0.0,0.0
2024-01-06 14:00:00,1.445,1.387,332.0,True,True,True,5,ok,1.263,0.0,1.263,0.0,0.124,0.0,0.0,0.0
2024-01-06 15:00:00,1.214,1.166,295.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 16:00:00,0.338,0.324,69.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 17:00:00,0.155,0.148,32.0,True,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 20:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 21:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 23:00:00,0.0,0.0,0.0,False,True,False,5,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 08:00:00,0.253,0.243,154.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 09:00:00,0.752,0.722,348.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 10:00:00,1.279,1.228,517.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 11:00:00,1.655,1.589,634.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.326,0.0,0.0,0.0
2024-01-07 12:00:00,1.834,1.761,689.0,True,True,True,2,ok,1.263,0.0,1.263,0.0,0.498,0.0,0.0,0.0
2024-01-07 13:00:00,1.8,1.728,674.0,True,True,True,3,ok,1.263,0.0,1.263,0.0,0.465,0.0,0.0,0.0
2024-01-07 14:00:00,1.541,1.48,594.0,True,True,True,4,ok,1.263,0.0,1.263,0.0,0.217,0.0,0.0,0.0
2024-01-07 15:00:00,1.266,1.216,334.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 16:00:00,0.789,0.757,182.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 17:00:00,0.244,0.234,49.0,True,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 18:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 19:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 20:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 21:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 22:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 23:00:00,0.0,0.0,0.0,False,True,False,4,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 08:00:00,0.259,0.249,53.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 09:00:00,0.629,0.603,130.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 10:00:00,0.921,0.884,193.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 11:00:00,1.712,1.644,513.0,True,True,True,1,ok,1.263,0.0,1.263,0.0,0.381,0.0,0.0,0.0
2024-01-08 12:00:00,0.499,0.479,101.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 13:00:00,0.662,0.635,135.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 14:00:00,0.496,0.476,101.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 15:00:00,0.347,0.334,70.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 16:00:00,0.04,0.038,8.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 17:00:00,0.313,0.301,66.0,True,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 18:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 19:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 20:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 21:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 22:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 23:00:00,0.0,0.0,0.0,False,True,False,1,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 00:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 01:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 02:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 03:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 04:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 05:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 06:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 07:00:00,0.0,0.0,0.0,False,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 08:00:00,0.485,0.465,110.0,True,True,False,0,no_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
