date,Tmax_C,Tmin_C,Tmean_C,RHmax_pct,RHmin_pct,RHmean_pct,u10_m_s,u2_m_s,Rs_MJ_m2_day,Ra_MJ_m2_day,Rso_MJ_m2_day,Rns_MJ_m2_day,Rnl_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,delta_kPa_C,gamma_kPa_C,ET0_mm_day,precip_mm_day
2024-02-28,24.7,21.7,23.2,85.0,47.0,65.7,0.0,0.0,22.687,30.589,22.947,17.469,5.601,11.868,2.8538,1.8345,1.0193,0.1717,0.0673,3.48,0.0
2024-03-01,24.6,22.2,23.4,75.0,59.0,68.6,0.0,0.0,14.612,30.941,23.211,11.252,2.772,8.48,2.8847,1.9161,0.9686,0.1735,0.0673,2.49,0.4
2024-03-02,24.8,22.5,23.65,82.0,60.0,67.2,0.0,0.0,16.243,31.117,23.343,12.507,3.123,9.384,2.9279,2.0566,0.8713,0.1758,0.0673,2.77,1.0
2024-03-03,25.1,23.0,24.05,92.0,57.0,78.7,0.0,0.0,11.671,31.292,23.475,8.987,1.626,7.361,2.9981,2.2005,0.7975,0.1796,0.0673,2.18,3.8
2024-03-04,25.8,23.3,24.55,95.0,59.0,82.0,0.0,0.0,13.14,31.467,23.606,10.118,1.947,8.171,3.0914,2.3389,0.7525,0.1843,0.0673,2.44,2.0
2024-03-05,26.1,23.3,24.7,97.0,56.0,83.0,0.0,0.0,17.532,31.642,23.737,13.5,3.15,10.35,3.1211,2.3343,0.7868,0.1858,0.0673,3.1,1.7
2024-03-06,25.9,24.0,24.95,93.0,55.0,78.5,0.0,0.0,10.008,31.816,23.868,7.706,1.066,6.64,3.1628,2.3065,0.8563,0.1882,0.0673,2.0,2.0
2024-03-07,27.5,23.2,25.35,98.0,63.0,86.8,0.0,0.0,17.946,31.99,23.998,13.818,2.991,10.828,3.2574,2.5498,0.7076,0.1921,0.0673,3.27,8.5
2024-03-08,27.3,24.0,25.65,97.0,59.0,85.0,0.0,0.0,10.721,32.163,24.128,8.255,1.151,7.104,3.3062,2.5176,0.7886,0.1951,0.0673,2.16,1.8
2024-03-09,27.6,24.2,25.9,97.0,47.0,78.5,0.0,0.0,21.51,32.335,24.257,16.563,4.193,12.37,3.3564,2.3325,1.0239,0.1977,0.0673,3.77,0.0
2024-03-10,28.1,25.1,26.6,96.0,65.0,82.0,0.0,0.0,22.432,32.507,24.386,17.272,3.785,13.487,3.4943,2.7653,0.7291,0.2049,0.0673,4.14,0.9
2024-03-11,25.0,22.5,23.75,92.0,51.0,67.8,0.0,0.0,24.242,32.677,24.514,18.667,5.217,13.449,2.9467,2.0616,0.8851,0.1768,0.0673,3.97,0.0
2024-03-12,24.6,21.9,23.25,84.0,45.0,63.8,0.0,0.0,22.136,32.847,24.641,17.045,4.97,12.075,2.8605,1.7996,1.0608,0.1722,0.0673,3.54,0.0
2024-03-13,26.0,22.6,24.3,83.0,44.0,64.8,0.0,0.0,22.964,33.015,24.767,17.683,5.13,12.553,3.0518,1.8775,1.1743,0.1819,0.0673,3.74,0.0
2024-03-14,25.6,22.8,24.2,88.0,48.0,67.1,0.0,0.0,24.343,33.183,24.893,18.744,5.266,13.479,3.0292,2.0091,1.0201,0.181,0.0673,4.01,0.0
2024-03-15,26.4,23.1,24.75,85.0,46.0,64.3,0.0,0.0,24.505,33.349,25.018,18.869,5.347,13.522,3.1341,1.9929,1.1413,0.1862,0.0673,4.05,0.0
2024-03-16,27.5,23.6,25.55,93.0,43.0,75.9,0.0,0.0,15.268,33.514,25.141,11.756,2.477,9.279,3.2921,2.1439,1.1483,0.1941,0.0673,2.81,0.2
2024-03-17,28.2,24.3,26.25,97.0,43.0,73.2,0.0,0.0,24.923,33.677,25.264,19.191,4.948,14.242,3.4311,2.2957,1.1355,0.2013,0.0673,4.35,0.0
2024-03-18,28.6,24.5,26.55,96.0,44.0,75.2,0.0,0.0,23.612,33.84,25.386,18.182,4.515,13.666,3.4943,2.3369,1.1574,0.2044,0.0673,4.19,0.0
2024-03-19,26.3,22.1,24.2,97.0,59.0,77.3,0.0,0.0,15.21,34.0,25.506,11.712,2.228,9.483,3.0408,2.2995,0.7413,0.181,0.0673,2.82,12.0
2024-03-20,23.5,21.5,22.5,78.0,45.0,62.1,0.0,0.0,25.495,34.16,25.626,19.631,5.957,13.675,2.73,1.6516,1.0784,0.1655,0.0673,3.97,0.0
2024-03-21,24.2,21.7,22.95,83.0,44.0,62.4,0.0,0.0,25.567,34.318,25.744,19.687,5.798,13.889,2.8079,1.7417,1.0662,0.1695,0.0673,4.06,0.0
2024-03-22,25.6,22.2,23.9,69.0,46.0,59.1,0.0,0.0,15.534,34.474,25.861,11.961,2.792,9.169,2.9796,1.6784,1.3012,0.1782,0.0673,2.72,0.7
2024-03-23,25.4,23.2,24.3,98.0,71.0,89.2,0.0,0.0,5.548,34.628,25.977,4.272,-0.276,4.548,3.0438,2.545,0.4988,0.1819,0.0673,1.35,71.4
2024-03-24,24.7,22.8,23.75,90.0,54.0,71.0,0.0,0.0,22.19,34.781,26.092,17.087,4.186,12.9,2.9436,2.0892,0.8545,0.1768,0.0673,3.81,0.0
2024-03-25,24.7,22.3,23.5,79.0,63.0,71.1,0.0,0.0,23.101,34.932,26.205,17.788,4.462,13.326,2.9021,2.0438,0.8584,0.1745,0.0673,3.92,0.4
2024-03-26,25.6,22.2,23.9,85.0,59.0,72.7,0.0,0.0,23.994,35.081,26.317,18.475,4.603,13.873,2.9796,2.1059,0.8737,0.1782,0.0673,4.11,0.2
2024-03-27,26.4,22.9,24.65,89.0,60.0,76.6,0.0,0.0,18.562,35.229,26.428,14.292,2.973,11.32,3.1171,2.2752,0.8419,0.1853,0.0673,3.39,0.5
2024-03-28,26.8,22.2,24.5,92.0,62.0,78.0,0.0,0.0,15.217,35.374,26.537,11.717,2.067,9.65,3.1,2.3235,0.7766,0.1838,0.0673,2.88,0.2
2024-03-29,24.1,21.7,22.9,74.0,42.0,56.3,0.0,0.0,22.417,35.518,26.645,17.261,4.838,12.424,2.7989,1.5909,1.208,0.169,0.0673,3.63,0.0
2024-03-30,23.3,20.7,22.0,66.0,41.0,52.6,0.0,0.0,22.165,35.66,26.751,17.067,5.0,12.067,2.6512,1.3922,1.259,0.1611,0.0673,3.47,0.0
2024-03-31,24.8,21.3,23.05,78.0,44.0,58.8,0.0,0.0,25.394,35.799,26.856,19.554,5.552,14.002,2.8317,1.6766,1.1551,0.1704,0.0673,4.1,0.0
2024-04-01,25.9,22.6,24.25,82.0,42.0,62.5,0.0,0.0,23.515,35.937,26.959,18.107,4.789,13.318,3.0419,1.826,1.2159,0.1815,0.0673,3.96,0.0
2024-04-02,26.8,23.5,25.15,90.0,41.0,68.5,0.0,0.0,19.105,36.073,27.061,14.711,3.297,11.414,3.2096,2.0254,1.1843,0.1902,0.0673,3.44,0.0
2024-04-03,27.7,23.7,25.7,92.0,50.0,71.3,0.0,0.0,24.192,36.206,27.161,18.628,4.294,14.334,3.3225,2.2767,1.0458,0.1956,0.0673,4.35,0.0
2024-04-04,27.6,22.8,25.2,89.0,61.0,76.0,0.0,0.0,17.338,36.338,27.26,13.35,2.468,10.882,3.2342,2.3615,0.8728,0.1907,0.0673,3.28,1.1
2024-04-05,24.7,22.2,23.45,85.0,46.0,61.7,0.0,0.0,26.615,36.467,27.357,20.493,5.463,15.03,2.894,1.8531,1.0409,0.174,0.0673,4.42,0.0
2024-04-06,24.7,21.9,23.3,86.0,34.0,60.6,0.0,0.0,27.965,36.594,27.452,21.533,6.048,15.485,2.8697,1.659,1.2108,0.1726,0.0673,4.55,0.0
2024-04-07,24.8,22.0,23.4,85.0,36.0,57.8,0.0,0.0,25.636,36.719,27.546,19.739,5.437,14.302,2.8871,1.6871,1.2,0.1735,0.0673,4.2,0.0
2024-04-08,24.3,22.0,23.15,77.0,36.0,55.8,0.0,0.0,26.251,36.841,27.638,20.213,5.81,14.403,2.841,1.5648,1.2762,0.1713,0.0673,4.22,0.0
2024-04-09,25.3,22.0,23.65,64.0,46.0,55.5,0.0,0.0,21.586,36.962,27.728,16.621,4.364,12.257,2.9344,1.5878,1.3466,0.1758,0.0673,3.62,0.1
2024-04-10,26.5,23.2,24.85,83.0,43.0,61.3,0.0,0.0,24.206,37.08,27.817,18.639,4.651,13.988,3.1528,1.9244,1.2284,0.1872,0.0673,4.2,0.0
2024-04-11,28.0,24.1,26.05,87.0,38.0,63.9,0.0,0.0,24.376,37.196,27.904,18.769,4.591,14.179,3.3909,2.024,1.3669,0.1992,0.0673,4.32,0.0
2024-04-12,26.9,23.7,25.3,93.0,52.0,75.6,0.0,0.0,19.627,37.31,27.989,15.113,2.981,12.132,3.2375,2.2843,0.9532,0.1916,0.0673,3.66,2.0
2024-04-13,26.0,22.3,24.15,92.0,40.0,64.0,0.0,0.0,25.96,37.421,28.073,19.989,5.042,14.947,3.0271,1.9109,1.1161,0.1805,0.0673,4.44,0.0
2024-04-14,24.6,21.5,23.05,70.0,45.0,58.3,0.0,0.0,27.295,37.53,28.154,21.017,5.91,15.107,2.8288,1.5935,1.2353,0.1704,0.0673,4.42,0.0
2024-04-15,24.8,21.4,23.1,72.0,43.0,57.0,0.0,0.0,28.282,37.637,28.235,21.777,6.174,15.603,2.8395,1.5906,1.2489,0.1708,0.0673,4.57,0.0
2024-04-16,26.0,22.9,24.45,75.0,52.0,62.9,0.0,0.0,24.257,37.742,28.313,18.678,4.529,14.149,3.077,1.9212,1.1558,0.1834,0.0673,4.22,0.6
2024-04-17,26.1,23.0,24.55,79.0,42.0,61.8,0.0,0.0,27.526,37.844,28.39,21.195,5.583,15.612,3.0954,1.8198,1.2756,0.1843,0.0673,4.67,0.0
2024-04-18,26.5,23.9,25.2,81.0,49.0,66.5,0.0,0.0,22.752,37.944,28.465,17.519,3.954,13.565,3.2141,2.0495,1.1646,0.1907,0.0673,4.09,0.4
2024-04-19,26.9,23.2,25.05,90.0,43.0,65.8,0.0,0.0,28.156,38.042,28.538,21.68,5.33,16.35,3.194,2.0417,1.1524,0.1892,0.0673,4.92,0.0
2024-04-20,27.1,23.3,25.2,92.0,40.0,67.1,0.0,0.0,28.094,38.137,28.61,21.633,5.323,16.31,3.2236,2.0332,1.1903,0.1907,0.0673,4.92,0.0
2024-04-21,28.0,23.6,25.8,91.0,33.0,64.0,0.0,0.0,24.75,38.23,28.68,19.058,4.616,14.442,3.3465,1.9491,1.3974,0.1967,0.0673,4.39,0.0
2024-04-22,27.8,24.5,26.15,92.0,45.0,69.5,0.0,0.0,27.479,38.321,28.748,21.159,4.803,16.356,3.4054,2.255,1.1504,0.2002,0.0673,4.99,0.8
2024-04-23,25.2,22.7,23.95,86.0,53.0,68.8,0.0,0.0,20.3,38.41,28.815,15.631,3.221,12.41,2.9823,2.0358,0.9465,0.1786,0.0673,3.68,0.2
2024-04-24,25.1,21.9,23.5,70.0,35.0,52.5,0.0,0.0,27.713,38.497,28.879,21.339,6.099,15.24,2.9073,1.4774,1.4299,0.1745,0.0673,4.49,0.0
2024-04-25,25.8,23.0,24.4,71.0,30.0,53.7,0.0,0.0,28.901,38.581,28.943,22.254,6.476,15.778,3.0657,1.4956,1.57,0.1829,0.0673,4.71,0.0
2024-04-26,26.5,23.5,25.0,73.0,35.0,56.7,0.0,0.0,26.744,38.663,29.004,20.593,5.53,15.063,3.1788,1.6627,1.5161,0.1887,0.0673,4.53,0.0
2024-04-27,26.2,23.7,24.95,79.0,43.0,59.6,0.0,0.0,22.122,38.743,29.064,17.034,3.873,13.161,3.166,1.8889,1.2771,0.1882,0.0673,3.96,0.2
2024-04-28,24.9,23.3,24.1,73.0,47.0,58.9,0.0,0.0,21.121,38.82,29.122,16.263,3.685,12.578,3.0049,1.7842,1.2207,0.18,0.0673,3.74,0.7
2024-04-29,26.3,23.2,24.75,76.0,36.0,53.2,0.0,0.0,28.62,38.896,29.179,22.037,5.932,16.105,3.1326,1.6964,1.4361,0.1862,0.0673,4.83,0.0
2024-04-30,26.9,23.9,25.4,91.0,51.0,71.1,0.0,0.0,23.069,38.969,29.234,17.763,3.619,14.144,3.2553,2.2534,1.0019,0.1926,0.0673,4.28,3.4
2024-05-01,26.8,24.4,25.6,93.0,49.0,75.6,0.0,0.0,22.259,39.041,29.287,17.139,3.391,13.748,3.29,2.2845,1.0055,0.1946,0.0673,4.17,6.1
2024-05-02,26.5,24.5,25.5,91.0,53.0,73.4,0.0,0.0,20.426,39.11,29.339,15.728,2.921,12.807,3.2684,2.3164,0.9519,0.1936,0.0673,3.88,0.7
2024-05-03,27.4,24.3,25.85,82.0,53.0,68.9,0.0,0.0,23.666,39.177,29.39,18.223,3.807,14.417,3.344,2.2128,1.1311,0.1972,0.0673,4.39,1.4
2024-05-04,27.5,24.4,25.95,83.0,51.0,68.4,0.0,0.0,28.292,39.242,29.438,21.785,4.914,16.871,3.3638,2.2045,1.1592,0.1982,0.0673,5.14,3.1
2024-05-05,27.6,24.6,26.1,82.0,49.0,66.4,0.0,0.0,26.935,39.305,29.486,20.74,4.642,16.098,3.3929,2.1729,1.22,0.1997,0.0673,4.91,0.1
2024-05-06,27.6,24.8,26.2,82.0,52.0,67.5,0.0,0.0,27.461,39.366,29.531,21.145,4.646,16.499,3.4115,2.2435,1.168,0.2008,0.0673,5.04,0.4
2024-05-07,28.1,25.0,26.55,85.0,54.0,70.5,0.0,0.0,25.081,39.425,29.576,19.313,3.911,15.402,3.4849,2.3728,1.112,0.2044,0.0673,4.73,2.7
2024-05-08,28.4,24.9,26.65,93.0,47.0,69.8,0.0,0.0,29.408,39.482,29.618,22.644,4.878,17.766,3.5089,2.3734,1.1355,0.2054,0.0673,5.46,0.0
2024-05-09,29.1,24.8,26.95,90.0,43.0,66.2,0.0,0.0,29.308,39.537,29.66,22.567,5.044,17.523,3.5796,2.2748,1.3047,0.2086,0.0673,5.41,0.0
2024-05-10,29.5,25.3,27.4,94.0,46.0,69.9,0.0,0.0,23.407,39.59,29.7,18.024,3.436,14.588,3.6739,2.4639,1.2099,0.2135,0.0673,4.53,0.0
2024-05-11,29.8,26.4,28.1,92.0,50.0,70.9,0.0,0.0,28.386,39.641,29.738,21.857,4.28,17.578,3.8182,2.6319,1.1863,0.2212,0.0673,5.5,0.0
2024-05-12,30.3,27.2,28.75,95.0,49.0,74.3,0.0,0.0,20.448,39.691,29.775,15.745,2.515,13.23,3.962,2.7711,1.1909,0.2286,0.0673,4.17,0.5
2024-05-13,30.3,27.1,28.7,96.0,35.0,71.6,0.0,0.0,23.918,39.738,29.811,18.417,3.572,14.845,3.9515,2.4768,1.4746,0.228,0.0673,4.68,0.2
2024-05-14,30.4,27.0,28.7,88.0,33.0,67.0,0.0,0.0,24.502,39.784,29.845,18.866,3.963,14.903,3.9534,2.2851,1.6683,0.228,0.0673,4.69,0.2
2024-05-15,30.9,27.4,29.15,89.0,46.0,71.7,0.0,0.0,27.378,39.828,29.878,21.081,4.07,17.011,4.0585,2.6516,1.4069,0.2332,0.0673,5.39,2.1
2024-05-16,30.9,27.7,29.3,92.0,57.0,75.7,0.0,0.0,23.926,39.871,29.91,18.423,2.943,15.48,4.0907,2.9817,1.109,0.235,0.0673,4.91,3.7
2024-05-17,31.3,28.3,29.8,87.0,50.0,70.2,0.0,0.0,26.334,39.911,29.941,20.277,3.635,16.642,4.2082,2.8157,1.3925,0.2409,0.0673,5.31,2.5
2024-05-18,32.5,28.5,30.5,94.0,38.0,67.9,0.0,0.0,24.041,39.95,29.97,18.511,3.285,15.226,4.3911,2.7582,1.6329,0.2495,0.0673,4.89,0.2
2024-05-19,30.9,28.5,29.7,96.0,47.0,74.6,0.0,0.0,26.244,39.988,29.998,20.208,3.458,16.75,4.1792,2.9176,1.2616,0.2397,0.0673,5.34,4.0
2024-05-20,29.9,27.8,28.85,96.0,61.0,80.8,0.0,0.0,15.826,40.023,30.025,12.186,1.391,10.795,3.9775,3.0801,0.8974,0.2297,0.0673,3.41,4.1
2024-05-21,29.2,27.9,28.55,97.0,59.0,82.4,0.0,0.0,20.966,40.057,30.05,16.144,2.328,13.817,3.9051,3.018,0.8871,0.2263,0.0673,4.35,9.5
2024-05-22,30.1,27.1,28.6,92.0,53.0,72.0,0.0,0.0,27.079,40.09,30.075,20.851,3.75,17.101,3.9269,2.7806,1.1463,0.2269,0.0673,5.38,2.4
