date,Tmax_C,Tmin_C,Tmean_C,RHmax_pct,RHmin_pct,RHmean_pct,u10_m_s,u2_m_s,Rs_MJ_m2_day,Ra_MJ_m2_day,Rso_MJ_m2_day,Rns_MJ_m2_day,Rnl_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,delta_kPa_C,gamma_kPa_C,ET0_mm_day,precip_mm_day
2018-01-16,23.1,21.8,22.45,71.0,55.0,65.1,7.246,5.42,10.616,24.114,18.09,8.175,2.603,5.571,2.7192,1.7045,1.0147,0.165,0.0673,4.22,0.2
2018-01-17,22.6,21.4,22.0,93.0,68.0,77.6,6.062,4.534,5.137,24.217,18.167,3.956,0.161,3.795,2.6455,2.1175,0.528,0.1611,0.0673,2.23,1.9
2018-01-18,21.2,18.0,19.6,76.0,58.0,63.5,7.083,5.298,16.081,24.322,18.246,12.383,5.074,7.309,2.2909,1.5145,0.7764,0.1416,0.0673,3.86,0.0
2018-01-19,21.0,18.2,19.6,65.0,55.0,60.2,5.225,3.908,11.624,24.431,18.328,8.951,3.219,5.731,2.2885,1.3632,0.9253,0.1416,0.0673,3.62,0.1
2018-01-20,22.7,20.4,21.55,70.0,54.0,61.8,4.917,3.677,9.324,24.543,18.412,7.179,2.022,5.158,2.5778,1.5838,0.9941,0.1573,0.0673,3.51,0.0
2018-01-21,23.7,21.9,22.8,78.0,56.0,66.9,5.488,4.104,6.379,24.658,18.498,4.912,0.651,4.261,2.7792,1.8454,0.9338,0.1681,0.0673,3.27,0.5
2018-01-22,24.2,21.7,22.95,88.0,54.0,72.8,4.033,3.017,17.5,24.776,18.586,13.475,5.004,8.47,2.8079,1.9576,0.8503,0.1695,0.0673,3.63,0.2
2018-01-23,25.3,22.8,24.05,91.0,65.0,81.6,3.296,2.465,16.006,24.897,18.677,12.324,3.926,8.398,3.0002,2.311,0.6892,0.1796,0.0673,3.17,1.7
2018-01-24,25.1,22.9,24.0,97.0,74.0,87.7,1.525,1.141,5.998,25.021,18.77,4.618,0.365,4.254,2.9896,2.5334,0.4562,0.1791,0.0673,1.53,2.0
2018-01-25,23.4,22.4,22.9,97.0,68.0,81.2,7.675,5.741,4.352,25.147,18.865,3.351,-0.186,3.537,2.7936,2.2925,0.5011,0.169,0.0673,2.26,2.6
2018-01-26,23.0,21.8,22.4,74.0,52.0,64.2,10.833,8.103,15.685,25.276,18.962,12.078,4.522,7.556,2.7107,1.6968,1.0138,0.1646,0.0673,5.25,0.0
2018-01-27,23.5,22.0,22.75,68.0,53.0,61.5,9.825,7.349,17.492,25.408,19.061,13.469,5.323,8.146,2.7697,1.6663,1.1035,0.1677,0.0673,5.5,0.1
2018-01-28,24.6,22.9,23.75,75.0,51.0,65.8,7.733,5.784,16.672,25.543,19.162,12.837,4.723,8.115,2.9428,1.8359,1.1069,0.1768,0.0673,5.03,0.0
2018-01-29,24.6,22.7,23.65,96.0,63.0,78.6,4.75,3.553,9.526,25.68,19.265,7.335,1.544,5.791,2.926,2.2986,0.6274,0.1758,0.0673,2.68,3.7
2018-01-30,22.7,19.9,21.3,99.0,53.0,75.1,7.413,5.544,11.668,25.82,19.37,8.984,2.527,6.457,2.5414,1.8814,0.66,0.1552,0.0673,3.33,0.1
2018-01-31,21.4,19.5,20.45,62.0,48.0,54.8,6.529,4.883,8.568,25.962,19.476,6.597,1.595,5.002,2.4078,1.3144,1.0934,0.1483,0.0673,4.29,0.0
2018-02-01,23.4,20.9,22.15,78.0,42.0,59.5,4.479,3.35,18.104,26.106,19.584,13.94,5.514,8.426,2.675,1.5684,1.1066,0.1624,0.0673,4.31,0.0
2018-02-02,24.3,21.6,22.95,93.0,49.0,71.8,3.138,2.347,18.454,26.253,19.694,14.209,4.994,9.215,2.8091,1.9441,0.865,0.1695,0.0673,3.62,0.5
2018-02-03,23.4,21.3,22.35,80.0,52.0,66.2,5.421,4.055,17.824,26.402,19.806,13.724,4.986,8.738,2.7057,1.7616,0.9441,0.1642,0.0673,4.23,0.3
2018-02-04,24.9,22.2,23.55,92.0,58.0,74.9,4.208,3.148,18.526,26.553,19.919,14.265,4.646,9.619,2.9126,2.1443,0.7683,0.1749,0.0673,3.76,0.6
2018-02-05,25.4,22.0,23.7,99.0,51.0,80.9,3.238,2.421,17.636,26.706,20.034,13.58,4.323,9.257,2.944,2.136,0.808,0.1763,0.0673,3.56,0.0
2018-02-06,24.8,22.4,23.6,88.0,61.0,77.0,5.483,4.101,14.328,26.86,20.15,11.033,3.129,7.904,2.9197,2.1467,0.7729,0.1754,0.0673,3.6,0.8
2018-02-07,25.5,23.2,24.35,93.0,57.0,78.4,5.383,4.026,19.512,27.017,20.268,15.024,4.739,10.286,3.0535,2.2523,0.8011,0.1824,0.0673,4.16,0.7
2018-02-08,25.7,23.3,24.5,93.0,65.0,81.4,4.763,3.562,18.691,27.176,20.387,14.392,4.202,10.191,3.0816,2.4035,0.678,0.1838,0.0673,3.78,1.1
2018-02-09,25.5,23.8,24.65,90.0,61.0,77.3,6.413,4.796,15.253,27.336,20.507,11.745,3.196,8.549,3.1058,2.3221,0.7838,0.1853,0.0673,3.89,1.2
2018-02-10,26.0,23.4,24.7,86.0,59.0,75.6,6.254,4.678,19.966,27.498,20.628,15.374,4.836,10.538,3.1198,2.2292,0.8906,0.1858,0.0673,4.57,0.0
2018-02-11,26.5,24.0,25.25,89.0,59.0,76.9,6.742,5.042,20.03,27.661,20.751,15.423,4.648,10.775,3.223,2.3492,0.8738,0.1911,0.0673,4.64,0.0
2018-02-12,26.2,23.8,25.0,87.0,60.0,76.0,5.854,4.379,19.984,27.826,20.874,15.387,4.658,10.729,3.1748,2.3029,0.8719,0.1887,0.0673,4.5,0.6
2018-02-13,26.1,23.9,25.0,86.0,50.0,71.5,6.067,4.538,20.624,27.992,20.999,15.881,5.148,10.733,3.1737,2.1207,1.053,0.1887,0.0673,5.0,0.0
2018-02-14,25.0,23.0,24.0,82.0,53.0,67.7,5.583,4.176,18.248,28.159,21.125,14.051,4.445,9.606,2.9886,1.9913,0.9973,0.1791,0.0673,4.54,0.2
2018-02-15,25.0,22.4,23.7,77.0,40.0,62.1,3.858,2.886,21.352,28.328,21.251,16.441,6.045,10.396,2.9384,1.6766,1.2619,0.1763,0.0673,4.82,0.0
2018-02-16,25.8,22.7,24.25,90.0,42.0,70.8,2.983,2.231,21.326,28.498,21.378,16.421,5.547,10.875,3.0404,1.9391,1.1013,0.1815,0.0673,4.36,0.0
2018-02-17,26.0,22.6,24.3,91.0,48.0,72.0,3.792,2.836,21.287,28.669,21.507,16.391,5.276,11.115,3.0518,2.0544,0.9974,0.1819,0.0673,4.46,0.3
2018-02-18,25.5,22.8,24.15,84.0,44.0,65.8,5.396,4.036,21.528,28.84,21.635,16.577,5.627,10.95,3.0195,1.8837,1.1358,0.1805,0.0673,5.12,0.0
2018-02-19,26.0,23.7,24.85,88.0,51.0,68.4,7.383,5.522,18.994,29.013,21.765,14.625,4.32,10.305,3.146,2.1466,0.9994,0.1872,0.0673,5.01,0.6
2018-02-20,26.6,24.0,25.3,87.0,54.0,73.2,7.492,5.603,21.204,29.186,21.895,16.327,4.863,11.464,3.2332,2.2383,0.9949,0.1916,0.0673,5.24,0.0
2018-02-21,25.9,24.0,24.95,85.0,55.0,71.5,7.812,5.843,21.38,29.36,22.025,16.463,4.945,11.518,3.1628,2.1871,0.9757,0.1882,0.0673,5.25,0.5
2018-02-22,26.0,23.6,24.8,80.0,52.0,67.1,6.863,5.133,21.845,29.534,22.156,16.82,5.311,11.509,3.1372,2.0392,1.098,0.1867,0.0673,5.45,0.1
2018-02-23,25.2,23.7,24.45,85.0,58.0,73.6,7.154,5.351,12.272,29.709,22.287,9.45,2.02,7.429,3.0682,2.1752,0.893,0.1834,0.0673,4.1,2.3
2018-02-24,25.4,23.4,24.4,83.0,54.0,70.5,6.267,4.687,21.989,29.885,22.419,16.931,5.188,11.743,3.0611,2.0703,0.9908,0.1829,0.0673,5.1,0.3
2018-02-25,25.9,23.5,24.7,85.0,60.0,75.3,4.838,3.618,20.268,30.061,22.551,15.606,4.358,11.248,3.1186,2.2331,0.8855,0.1858,0.0673,4.48,3.5
2018-02-26,26.0,23.5,24.75,87.0,52.0,72.7,3.808,2.848,22.529,30.236,22.683,17.347,5.186,12.161,3.1285,2.1335,0.995,0.1862,0.0673,4.71,1.8
2018-02-27,26.2,23.2,24.7,92.0,41.0,70.1,2.788,2.085,22.324,30.413,22.815,17.189,5.312,11.877,3.1225,2.0053,1.1172,0.1858,0.0673,4.57,0.0
2018-02-28,25.0,23.0,24.0,86.0,52.0,72.6,4.117,3.079,22.532,30.589,22.947,17.35,5.239,12.111,2.9886,2.0317,0.9569,0.1791,0.0673,4.69,0.6
2018-03-01,26.4,22.5,24.45,90.0,42.0,68.5,2.642,1.976,19.588,30.765,23.079,15.082,4.425,10.657,3.0837,1.9493,1.1344,0.1834,0.0673,4.24,0.0
2018-03-02,26.1,22.9,24.5,95.0,45.0,73.2,3.913,2.926,21.953,30.941,23.211,16.904,4.914,11.989,3.0869,2.0872,0.9997,0.1838,0.0673,4.7,0.1
2018-03-03,24.6,21.0,22.8,71.0,36.0,53.7,7.462,5.582,23.828,31.117,23.343,18.348,6.472,11.875,2.79,1.4396,1.3504,0.1681,0.0673,6.49,0.0
2018-03-04,22.5,20.2,21.35,59.0,35.0,47.4,7.379,5.519,18.756,31.292,23.475,14.442,5.059,9.383,2.5465,1.1754,1.3711,0.1556,0.0673,6.16,0.0
2018-03-05,22.4,19.9,21.15,66.0,27.0,45.1,4.496,3.363,20.182,31.467,23.606,15.54,5.651,9.889,2.5165,1.1326,1.3839,0.154,0.0673,5.3,0.0
2018-03-06,23.2,19.9,21.55,79.0,32.0,52.9,3.6,2.693,20.405,31.642,23.737,15.712,5.276,10.436,2.5837,1.3729,1.2108,0.1573,0.0673,4.68,0.0
2018-03-07,25.0,21.3,23.15,82.0,42.0,65.4,5.546,4.148,20.653,31.816,23.868,15.903,4.864,11.039,2.8505,1.7038,1.1466,0.1713,0.0673,5.23,0.2
2018-03-08,22.9,20.7,21.8,94.0,46.0,67.7,5.738,4.291,22.612,31.99,23.998,17.411,5.225,12.185,2.617,1.7898,0.8272,0.1594,0.0673,4.68,0.1
2018-03-09,21.0,19.8,20.4,69.0,44.0,57.4,4.229,3.163,7.787,32.163,24.128,5.996,0.554,5.441,2.3982,1.3439,1.0543,0.1479,0.0673,3.54,0.6
2018-03-10,24.1,19.9,22.0,76.0,43.0,60.5,5.1,3.815,20.57,32.335,24.257,15.839,4.938,10.901,2.6629,1.5285,1.1344,0.1611,0.0673,5.08,0.1
2018-03-11,26.0,22.5,24.25,98.0,59.0,85.4,3.917,2.929,16.938,32.507,24.386,13.042,2.851,10.191,3.0435,2.3272,0.7164,0.1815,0.0673,3.74,9.3
2018-03-12,25.5,23.0,24.25,97.0,74.0,88.1,7.221,5.401,10.282,32.677,24.514,7.917,0.959,6.958,3.0364,2.57,0.4664,0.1815,0.0673,2.76,12.4
2018-03-13,22.9,20.3,21.6,79.0,52.0,62.5,4.475,3.347,20.56,32.847,24.641,15.831,4.577,11.254,2.5873,1.667,0.9203,0.1577,0.0673,4.5,0.0
2018-03-14,23.7,20.2,21.95,80.0,49.0,64.5,3.283,2.456,20.599,33.015,24.767,15.861,4.581,11.281,2.649,1.665,0.984,0.1607,0.0673,4.35,0.0
2018-03-15,21.7,18.9,20.3,72.0,42.0,55.6,4.2,3.141,25.942,33.183,24.893,19.975,6.49,13.485,2.3898,1.3313,1.0586,0.1471,0.0673,5.23,0.0
2018-03-16,23.1,19.0,21.05,80.0,46.0,64.0,2.604,1.948,25.553,33.349,25.018,19.676,6.132,13.543,2.5119,1.529,0.9829,0.1532,0.0673,4.68,0.0
2018-03-17,24.3,20.9,22.6,87.0,44.0,68.1,2.996,2.241,23.886,33.514,25.141,18.392,5.429,12.963,2.7549,1.7436,1.0113,0.1664,0.0673,4.72,0.0
2018-03-18,25.1,21.7,23.4,96.0,49.0,76.7,1.971,1.474,24.883,33.677,25.264,19.16,5.228,13.932,2.8913,2.0268,0.8645,0.1735,0.0673,4.54,0.0
2018-03-19,26.7,23.0,24.85,97.0,46.0,76.3,2.596,1.942,23.18,33.84,25.386,17.849,4.57,13.279,3.1563,2.1683,0.988,0.1872,0.0673,4.7,0.2
2018-03-20,27.4,23.3,25.35,97.0,46.0,77.2,4.979,3.724,24.872,34.0,25.506,19.152,4.933,14.219,3.2553,2.227,1.0284,0.1921,0.0673,5.49,0.0
2018-03-21,26.1,23.7,24.9,95.0,61.0,77.9,6.104,4.566,24.271,34.16,25.626,18.689,4.387,14.302,3.156,2.4234,0.7326,0.1877,0.0673,4.94,0.6
2018-03-22,23.0,19.7,21.35,90.0,42.0,56.1,6.446,4.821,26.273,34.318,25.744,20.23,5.964,14.266,2.5523,1.6228,0.9295,0.1556,0.0673,5.49,0.0
2018-03-23,21.5,18.8,20.15,66.0,37.0,51.2,5.354,4.005,25.164,34.474,25.861,19.376,6.548,12.828,2.3673,1.1906,1.1767,0.1459,0.0673,5.7,0.0
2018-03-24,23.2,20.6,21.9,76.0,42.0,56.4,5.379,4.023,25.967,34.628,25.977,19.994,6.22,13.775,2.6351,1.5192,1.1158,0.1603,0.0673,5.7,0.0
2018-03-25,24.7,20.6,22.65,81.0,39.0,61.2,2.233,1.67,23.576,34.781,26.092,18.154,5.34,12.813,2.7691,1.5895,1.1796,0.1668,0.0673,4.68,0.0
2018-03-26,25.3,22.3,23.8,83.0,39.0,63.5,3.004,2.247,25.952,34.932,26.205,19.983,5.834,14.15,2.9587,1.7463,1.2124,0.1772,0.0673,5.34,0.0
2018-03-27,23.0,21.6,22.3,84.0,39.0,57.9,8.471,6.336,22.712,35.081,26.317,17.489,4.909,12.58,2.6948,1.6315,1.0633,0.1637,0.0673,5.91,0.2
2018-03-28,23.7,21.3,22.5,62.0,47.0,53.7,7.246,5.42,24.116,35.229,26.428,18.57,5.619,12.951,2.7319,1.474,1.2579,0.1655,0.0673,6.37,0.6
2018-03-29,24.8,21.6,23.2,69.0,52.0,58.5,6.092,4.556,26.539,35.374,26.537,20.435,5.948,14.487,2.8552,1.704,1.1512,0.1717,0.0673,6.08,0.0
2018-03-30,25.4,22.5,23.95,70.0,43.0,59.0,4.275,3.197,26.806,35.518,26.645,20.64,6.117,14.523,2.9848,1.6514,1.3334,0.1786,0.0673,6.04,0.0
2018-03-31,25.4,22.7,24.05,79.0,42.0,63.6,4.592,3.434,26.399,35.66,26.751,20.327,5.776,14.551,3.0015,1.771,1.2305,0.1796,0.0673,5.92,0.0
2018-04-01,25.3,23.4,24.35,81.0,51.0,68.2,5.033,3.765,18.288,35.799,26.856,14.082,3.119,10.963,3.0515,1.988,1.0635,0.1824,0.0673,4.86,0.3
2018-04-02,25.8,22.9,24.35,83.0,48.0,68.3,4.562,3.413,26.798,35.937,26.959,20.635,5.495,15.14,3.0572,1.9561,1.1011,0.1824,0.0673,5.77,0.0
2018-04-03,26.0,22.7,24.35,86.0,54.0,73.2,4.688,3.506,24.577,36.073,27.061,18.924,4.625,14.299,3.0602,2.0939,0.9663,0.1824,0.0673,5.32,3.7
2018-04-04,27.2,23.9,25.55,95.0,56.0,82.3,2.742,2.051,13.748,36.206,27.161,10.586,1.591,8.995,3.2867,2.4189,0.8678,0.1941,0.0673,3.48,7.5
2018-04-05,26.7,24.1,25.4,99.0,54.0,80.2,2.246,1.68,16.33,36.338,27.26,12.574,2.175,10.399,3.2525,2.4318,0.8207,0.1926,0.0673,3.68,0.6
2018-04-06,26.4,23.9,25.15,93.0,57.0,76.1,3.892,2.911,25.65,36.467,27.357,19.75,4.442,15.308,3.2039,2.3601,0.8438,0.1902,0.0673,5.2,0.4
2018-04-07,27.8,23.7,25.75,94.0,41.0,71.5,4.038,3.02,26.341,36.594,27.452,20.283,4.998,15.285,3.3334,2.1433,1.1901,0.1962,0.0673,5.87,2.9
2018-04-08,28.2,25.0,26.6,96.0,44.0,72.1,2.958,2.213,24.34,36.719,27.546,18.741,4.166,14.575,3.496,2.3619,1.1341,0.2049,0.0673,5.35,2.9
2018-04-09,29.8,25.8,27.8,96.0,41.0,72.5,3.512,2.627,26.078,36.841,27.638,20.08,4.485,15.595,3.7583,2.4544,1.3039,0.2179,0.0673,6.01,1.3
2018-04-10,29.7,25.9,27.8,98.0,43.0,76.9,2.617,1.957,22.435,36.962,27.728,17.275,3.498,13.777,3.7561,2.5341,1.222,0.2179,0.0673,5.17,2.9
2018-04-11,27.5,24.4,25.95,97.0,58.0,80.0,5.458,4.083,22.118,37.08,27.817,17.031,3.31,13.721,3.3638,2.547,0.8168,0.1982,0.0673,4.97,2.4
2018-04-12,25.8,23.6,24.7,79.0,47.0,61.5,6.533,4.887,27.461,37.196,27.904,21.145,5.493,15.652,3.1175,1.9313,1.1862,0.1858,0.0673,6.48,0.0
2018-04-13,27.0,23.1,25.05,80.0,41.0,61.8,4.483,3.353,27.853,37.31,27.989,21.447,5.741,15.706,3.1959,1.8615,1.3344,0.1892,0.0673,6.37,0.0
2018-04-14,28.6,25.0,26.8,90.0,58.0,75.9,5.863,4.385,22.669,37.421,28.073,17.455,3.408,14.047,3.5409,2.5606,0.9803,0.207,0.0673,5.48,5.1
2018-04-15,28.7,26.1,27.4,87.0,49.0,71.3,7.517,5.622,26.633,37.53,28.154,20.507,4.508,15.999,3.6591,2.4354,1.2237,0.2135,0.0673,6.79,0.5
2018-04-16,26.2,22.2,24.2,95.0,52.0,74.3,5.629,4.21,18.061,37.637,28.235,13.907,2.648,11.259,3.0389,2.1556,0.8832,0.181,0.0673,4.61,1.8
2018-04-17,24.7,22.0,23.35,82.0,46.0,63.1,4.504,3.369,28.674,37.742,28.313,22.079,5.768,16.311,2.8778,1.7997,1.0781,0.1731,0.0673,5.97,0.0
2018-04-18,25.3,21.9,23.6,86.0,47.0,66.3,4.458,3.335,28.796,37.844,28.39,22.173,5.615,16.558,2.9263,1.8878,1.0385,0.1754,0.0673,5.93,0.0
2018-04-19,27.4,23.1,25.25,93.0,54.0,73.0,2.0,1.496,17.59,37.944,28.465,13.544,2.405,11.139,3.2382,2.2998,0.9384,0.1911,0.0673,3.94,1.1
2018-04-20,28.1,24.7,26.4,98.0,53.0,80.0,2.117,1.583,18.716,38.042,28.538,14.412,2.478,11.933,3.4568,2.5322,0.9246,0.2028,0.0673,4.19,1.9
2018-04-21,27.9,25.3,26.6,96.0,63.0,81.7,4.571,3.419,20.128,38.137,28.61,15.498,2.579,12.919,3.4914,2.7317,0.7597,0.2049,0.0673,4.58,4.4
2018-04-22,27.5,25.3,26.4,95.0,67.0,83.6,5.967,4.463,23.274,38.23,28.68,17.921,3.16,14.761,3.448,2.7617,0.6864,0.2028,0.0673,4.95,13.2
2018-04-23,27.2,25.6,26.4,89.0,63.0,79.6,5.321,3.98,15.894,38.321,28.748,12.238,1.79,10.448,3.4451,2.5972,0.8479,0.2028,0.0673,4.28,4.6
2018-04-24,28.8,25.7,27.25,92.0,59.0,79.2,4.254,3.182,17.474,38.41,28.815,13.455,2.069,11.387,3.6309,2.6871,0.9438,0.2118,0.0673,4.52,3.5
2018-04-25,28.0,24.6,26.3,96.0,58.0,81.7,2.717,2.032,27.32,38.497,28.879,21.037,4.208,16.829,3.4365,2.5809,0.8556,0.2018,0.0673,5.51,3.3
2018-04-26,27.8,24.5,26.15,96.0,67.0,85.9,2.604,1.948,15.156,38.581,28.943,11.67,1.528,10.142,3.4054,2.7274,0.678,0.2002,0.0673,3.51,18.1
2018-04-27,27.7,25.0,26.35,96.0,75.0,86.8,2.754,2.06,17.158,38.663,29.004,13.211,1.789,11.423,3.4411,2.9134,0.5277,0.2023,0.0673,3.67,9.8
2018-04-28,27.4,24.8,26.1,98.0,71.0,87.2,4.496,3.363,19.138,38.743,29.064,14.736,2.215,12.521,3.3901,2.8295,0.5605,0.1997,0.0673,4.08,28.3
2018-04-29,27.6,24.5,26.05,92.0,53.0,73.3,3.338,2.496,28.512,38.82,29.122,21.954,4.714,17.24,3.3837,2.3929,0.9908,0.1992,0.0673,5.88,0.0
2018-04-30,26.8,24.5,25.65,88.0,57.0,71.2,5.929,4.435,28.818,38.896,29.179,22.19,4.807,17.383,3.2992,2.3571,0.9421,0.1951,0.0673,6.13,0.0
2018-05-01,26.5,24.8,25.65,79.0,66.0,71.3,7.871,5.887,25.963,38.969,29.234,19.992,4.117,15.874,3.2962,2.3789,0.9172,0.1951,0.0673,5.94,1.0
2018-05-02,26.6,24.9,25.75,93.0,73.0,82.2,8.567,6.407,15.005,39.041,29.287,11.554,1.45,10.103,3.3157,2.7354,0.5804,0.1962,0.0673,3.81,12.5
2018-05-03,27.3,24.6,25.95,91.0,72.0,82.7,8.183,6.121,21.686,39.11,29.339,16.699,2.781,13.917,3.3608,2.7136,0.6472,0.1982,0.0673,4.75,4.0
2018-05-04,26.0,24.7,25.35,97.0,64.0,79.7,8.388,6.273,17.438,39.177,29.39,13.428,2.018,11.41,3.2365,2.5848,0.6517,0.1921,0.0673,4.28,9.4
2018-05-05,27.4,24.7,26.05,91.0,61.0,80.7,5.583,4.176,25.124,39.242,29.438,19.346,3.7,15.646,3.3807,2.529,0.8517,0.1992,0.0673,5.5,4.1
2018-05-06,28.5,25.4,26.95,96.0,65.0,86.6,5.371,4.017,25.668,39.305,29.486,19.764,3.441,16.323,3.5677,2.8218,0.7459,0.2086,0.0673,5.42,9.8
2018-05-07,28.1,25.5,26.8,98.0,79.0,92.4,3.683,2.755,15.714,39.366,29.531,12.1,1.367,10.733,3.5327,3.1008,0.4318,0.207,0.0673,3.4,55.5
2018-05-08,27.2,25.7,26.45,98.0,63.0,82.7,2.9,2.169,27.616,39.425,29.576,21.264,3.873,17.391,3.4548,2.7544,0.7004,0.2034,0.0673,5.46,1.2
2018-05-09,27.4,25.3,26.35,87.0,68.0,76.5,4.775,3.571,25.222,39.482,29.618,19.421,3.545,15.875,3.4373,2.6438,0.7936,0.2023,0.0673,5.36,0.8
2018-05-10,26.8,24.9,25.85,85.0,68.0,75.8,4.263,3.188,19.253,39.537,29.66,14.825,2.414,12.41,3.3363,2.5364,0.8,0.1972,0.0673,4.49,0.1
2018-05-11,27.0,24.9,25.95,84.0,58.0,74.8,4.438,3.319,23.63,39.59,29.7,18.195,3.555,14.64,3.3571,2.3565,1.0006,0.1982,0.0673,5.44,0.2
2018-05-12,26.0,25.3,25.65,97.0,78.0,89.3,3.317,2.481,6.354,39.641,29.738,4.893,-0.247,5.139,3.2931,2.875,0.4181,0.1951,0.0673,1.94,29.0
2018-05-13,27.2,25.6,26.4,96.0,77.0,89.4,5.112,3.824,9.875,39.691,29.775,7.604,0.382,7.222,3.4451,2.9646,0.4805,0.2028,0.0673,2.71,14.4
2018-05-14,26.8,25.7,26.25,93.0,83.0,89.3,6.238,4.665,7.33,39.738,29.811,5.644,-0.07,5.713,3.413,2.9979,0.4151,0.2013,0.0673,2.29,19.4
2018-05-15,27.9,25.5,26.7,96.0,78.0,87.8,3.583,2.68,17.075,39.784,29.845,13.148,1.611,11.536,3.5107,3.032,0.4786,0.206,0.0673,3.67,9.3
2018-05-16,27.3,25.7,26.5,97.0,79.0,88.9,5.383,4.026,17.1,39.828,29.878,13.167,1.606,11.561,3.4654,3.0349,0.4305,0.2039,0.0673,3.61,5.4
2018-05-17,27.5,25.8,26.65,94.0,72.0,86.8,5.467,4.089,12.582,39.871,29.91,9.688,0.883,8.805,3.4966,2.883,0.6136,0.2054,0.0673,3.4,8.7
2018-05-18,26.2,25.6,25.9,98.0,85.0,93.4,5.625,4.207,12.071,39.911,29.941,9.295,0.726,8.568,3.3421,3.0541,0.2879,0.1977,0.0673,2.59,21.5
2018-05-19,26.8,25.7,26.25,96.0,81.0,89.0,6.671,4.989,11.318,39.95,29.97,8.715,0.611,8.104,3.413,3.0122,0.4008,0.2013,0.0673,2.8,5.5
2018-05-20,27.0,25.5,26.25,83.0,70.0,77.9,7.425,5.554,15.599,39.988,29.998,12.011,1.583,10.428,3.4143,2.6022,0.8122,0.2013,0.0673,4.47,1.4
2018-05-21,26.9,25.2,26.05,79.0,68.0,75.5,6.604,4.94,16.639,40.023,30.025,12.812,1.876,10.936,3.3751,2.4714,0.9037,0.1992,0.0673,4.72,0.5
2018-05-22,26.8,25.7,26.25,83.0,67.0,75.4,6.125,4.581,13.237,40.057,30.05,10.193,1.122,9.07,3.413,2.5509,0.8621,0.2013,0.0673,4.14,0.8
