date,Tmax_C,Tmin_C,Tmean_C,RHmax_pct,RHmin_pct,RHmean_pct,u10_m_s,u2_m_s,Rs_MJ_m2_day,Ra_MJ_m2_day,Rso_MJ_m2_day,Rns_MJ_m2_day,Rnl_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,delta_kPa_C,gamma_kPa_C,ET0_mm_day,precip_mm_day
2022-02-11,25.2,22.8,24.0,93.0,66.0,81.2,3.725,2.786,16.157,27.661,20.751,12.441,3.363,9.078,2.9907,2.3486,0.6421,0.1791,0.0673,3.32,2.1
2022-02-12,26.4,23.9,25.15,96.0,65.0,84.2,3.142,2.35,6.725,27.826,20.874,5.178,0.385,4.793,3.2039,2.5423,0.6616,0.1902,0.0673,2.21,3.5
2022-02-13,26.2,23.5,24.85,97.0,57.0,83.6,4.817,3.603,14.375,27.992,20.999,11.069,2.76,8.308,3.1485,2.3737,0.7747,0.1872,0.0673,3.57,1.5
2022-02-14,23.3,20.6,21.95,89.0,48.0,64.2,7.675,5.741,14.771,28.159,21.125,11.374,3.4,7.973,2.6437,1.7664,0.8773,0.1607,0.0673,4.33,0.1
2022-02-15,23.0,20.7,21.85,72.0,44.0,56.8,8.558,6.401,13.99,28.328,21.251,10.772,3.375,7.397,2.6255,1.497,1.1285,0.1599,0.0673,5.26,0.1
2022-02-16,24.1,22.0,23.05,87.0,63.0,73.4,8.037,6.012,10.192,28.498,21.378,7.848,1.522,6.326,2.8229,2.0957,0.7272,0.1704,0.0673,3.56,1.7
2022-02-17,25.5,23.2,24.35,88.0,63.0,76.4,6.696,5.008,17.327,28.669,21.507,13.342,3.645,9.696,3.0535,2.2791,0.7743,0.1824,0.0673,4.15,1.2
2022-02-18,26.3,23.4,24.85,94.0,56.0,78.6,2.504,1.873,14.62,28.84,21.635,11.257,2.766,8.491,3.1498,2.3107,0.8391,0.1872,0.0673,3.26,0.7
2022-02-19,26.4,23.5,24.95,100.0,56.0,83.0,1.396,1.044,16.294,29.013,21.765,12.546,3.137,9.409,3.1686,2.4115,0.7572,0.1882,0.0673,3.16,0.5
2022-02-20,24.8,22.9,23.85,95.0,59.0,78.0,5.929,4.435,16.621,29.186,21.895,12.798,3.348,9.451,2.9614,2.2499,0.7115,0.1777,0.0673,3.84,1.3
2022-02-21,24.5,22.5,23.5,83.0,58.0,73.1,5.367,4.014,21.503,29.36,22.025,16.557,5.179,11.378,2.9001,2.0228,0.8774,0.1745,0.0673,4.58,0.7
2022-02-22,25.7,23.4,24.55,84.0,61.0,74.0,6.25,4.675,21.564,29.534,22.156,16.604,4.886,11.718,3.0902,2.216,0.8742,0.1843,0.0673,4.78,0.6
2022-02-23,25.3,22.8,24.05,83.0,49.0,68.3,5.379,4.023,22.118,29.709,22.287,17.031,5.487,11.544,3.0002,1.942,1.0583,0.1796,0.0673,5.06,0.0
2022-02-24,25.2,23.2,24.2,87.0,53.0,69.9,6.117,4.575,20.196,29.885,22.419,15.551,4.575,10.976,3.0247,2.0865,0.9382,0.181,0.0673,4.77,0.1
2022-02-25,25.1,23.2,24.15,74.0,47.0,61.7,5.625,4.207,21.64,30.061,22.551,16.662,5.51,11.153,3.0151,1.801,1.2141,0.1805,0.0673,5.41,0.0
2022-02-26,25.6,23.1,24.35,90.0,46.0,65.2,5.296,3.961,22.316,30.236,22.683,17.184,5.287,11.897,3.0546,2.027,1.0277,0.1824,0.0673,5.04,0.8
2022-02-27,26.1,23.3,24.7,92.0,54.0,75.9,3.471,2.596,13.342,30.413,22.815,10.273,2.222,8.051,3.1211,2.2289,0.8921,0.1858,0.0673,3.46,1.1
2022-02-28,26.5,23.5,25.0,95.0,42.0,73.2,2.263,1.692,15.181,30.589,22.947,11.69,2.884,8.806,3.1788,2.1024,1.0764,0.1887,0.0673,3.56,1.3
2022-03-01,25.0,23.1,24.05,97.0,48.0,73.5,4.004,2.995,22.727,30.765,23.079,17.5,5.082,12.418,2.9971,2.1311,0.866,0.1796,0.0673,4.56,0.1
2022-03-02,25.2,22.6,23.9,88.0,38.0,62.8,3.963,2.964,23.45,30.941,23.211,18.057,5.779,12.277,2.9739,1.8156,1.1583,0.1782,0.0673,5.08,0.0
2022-03-03,25.9,22.7,24.3,85.0,45.0,67.2,4.304,3.219,17.251,31.117,23.343,13.283,3.625,9.658,3.0502,1.9244,1.1259,0.1819,0.0673,4.51,0.6
2022-03-04,25.0,22.6,23.8,86.0,54.0,71.8,6.579,4.921,10.127,31.292,23.475,7.798,1.243,6.554,2.955,2.0344,0.9205,0.1772,0.0673,3.92,1.4
2022-03-05,25.8,23.3,24.55,74.0,46.0,62.7,8.983,6.719,19.17,31.467,23.606,14.761,4.341,10.42,3.0914,1.8225,1.2688,0.1843,0.0673,6.21,0.2
2022-03-06,25.9,23.3,24.6,70.0,50.0,59.8,8.725,6.526,16.006,31.642,23.737,12.324,3.245,9.079,3.1012,1.8367,1.2645,0.1848,0.0673,5.89,0.8
2022-03-07,26.3,23.9,25.1,81.0,54.0,70.0,6.908,5.167,17.615,31.816,23.868,13.563,3.409,10.155,3.1938,2.1251,1.0687,0.1897,0.0673,5.08,1.5
2022-03-08,26.8,24.2,25.5,88.0,53.0,72.9,5.983,4.475,22.147,31.99,23.998,17.053,4.523,12.53,3.2718,2.2626,1.0093,0.1936,0.0673,5.25,0.2
2022-03-09,27.1,24.3,25.7,88.0,47.0,72.6,5.008,3.746,17.582,32.163,24.128,13.538,3.305,10.233,3.3122,2.1795,1.1327,0.1956,0.0673,4.81,3.2
2022-03-10,27.8,24.3,26.05,95.0,43.0,79.0,4.7,3.515,19.256,32.335,24.257,14.827,3.692,11.135,3.3871,2.2464,1.1408,0.1992,0.0673,4.95,7.1
2022-03-11,27.8,24.2,26.0,96.0,44.0,74.5,4.683,3.503,22.698,32.507,24.386,17.477,4.594,12.884,3.378,2.2715,1.1065,0.1987,0.0673,5.29,0.3
2022-03-12,28.0,23.4,25.7,94.0,55.0,76.8,6.929,5.183,21.971,32.677,24.514,16.918,4.154,12.763,3.329,2.3922,0.9368,0.1956,0.0673,5.25,0.9
2022-03-13,23.0,21.2,22.1,74.0,42.0,56.0,8.083,6.046,16.204,32.847,24.641,12.477,3.353,9.124,2.6636,1.5215,1.142,0.162,0.0673,5.5,0.0
2022-03-14,24.0,21.7,22.85,96.0,59.0,76.3,8.0,5.984,3.758,33.015,24.767,2.894,-0.742,3.636,2.7899,2.1263,0.6636,0.1686,0.0673,2.85,8.1
2022-03-15,26.7,23.6,25.15,94.0,63.0,82.0,3.454,2.584,22.694,33.183,24.893,17.475,4.1,13.375,3.208,2.4726,0.7355,0.1902,0.0673,4.5,1.1
2022-03-16,27.1,24.2,25.65,93.0,43.0,73.7,4.575,3.422,20.455,33.349,25.018,15.751,3.935,11.816,3.3031,2.1753,1.1278,0.1951,0.0673,5.06,0.9
2022-03-17,27.7,24.4,26.05,93.0,44.0,74.9,3.675,2.749,22.565,33.514,25.141,17.375,4.421,12.954,3.3854,2.2384,1.147,0.1992,0.0673,5.13,0.2
2022-03-18,27.7,24.3,26.0,96.0,61.0,80.3,3.958,2.961,24.779,33.677,25.264,19.08,4.386,14.693,3.3762,2.5912,0.7851,0.1987,0.0673,4.98,1.5
2022-03-19,27.4,24.9,26.15,87.0,58.0,75.7,4.379,3.275,22.766,33.84,25.386,17.53,4.127,13.403,3.3994,2.4283,0.9712,0.2002,0.0673,5.08,2.0
2022-03-20,27.5,25.1,26.3,96.0,55.0,79.3,2.604,1.948,16.51,34.0,25.506,12.712,2.415,10.298,3.429,2.5392,0.8898,0.2018,0.0673,3.82,9.1
2022-03-21,25.5,23.5,24.5,96.0,58.0,76.7,6.962,5.208,19.746,34.16,25.626,15.204,3.348,11.856,3.0794,2.3362,0.7432,0.1838,0.0673,4.53,0.2
2022-03-22,26.5,23.4,24.95,76.0,48.0,63.3,6.483,4.849,24.203,34.318,25.744,18.636,5.19,13.447,3.1701,1.9246,1.2455,0.1882,0.0673,6.17,0.0
2022-03-23,27.3,24.6,25.95,83.0,55.0,71.3,6.075,4.544,19.217,34.474,25.861,14.797,3.295,11.502,3.3608,2.2815,1.0793,0.1982,0.0673,5.21,2.5
2022-03-24,27.8,25.1,26.45,92.0,46.0,73.5,6.188,4.628,19.782,34.628,25.977,15.232,3.39,11.843,3.4614,2.3252,1.1362,0.2034,0.0673,5.43,2.0
2022-03-25,26.3,22.9,24.6,98.0,74.0,85.7,5.829,4.36,6.746,34.781,26.092,5.195,-0.004,5.199,3.107,2.6343,0.4727,0.1848,0.0673,2.31,10.0
2022-03-26,25.0,21.5,23.25,77.0,40.0,60.1,4.254,3.182,25.949,34.932,26.205,19.981,6.043,13.938,2.8661,1.6209,1.2452,0.1722,0.0673,5.73,0.0
2022-03-27,24.3,21.5,22.9,86.0,40.0,58.7,5.733,4.288,26.611,35.081,26.317,20.491,5.911,14.579,2.8012,1.7103,1.0909,0.169,0.0673,5.87,0.0
2022-03-28,25.7,21.9,23.8,75.0,36.0,56.5,2.762,2.066,26.446,35.229,26.428,20.363,6.256,14.107,2.9651,1.5799,1.3852,0.1772,0.0673,5.5,0.0
2022-03-29,26.4,23.0,24.7,80.0,32.0,57.5,2.733,2.044,26.687,35.374,26.537,20.549,6.131,14.418,3.1256,1.6745,1.4511,0.1858,0.0673,5.66,0.0
2022-03-30,26.0,23.2,24.6,75.0,41.0,62.5,7.5,5.61,26.269,35.518,26.645,20.227,5.842,14.385,3.1025,1.7554,1.3471,0.1848,0.0673,6.89,0.0
2022-03-31,27.3,24.1,25.7,81.0,41.0,58.5,7.233,5.41,24.361,35.66,26.751,18.758,4.955,13.804,3.3152,1.9596,1.3556,0.1956,0.0673,6.69,0.0
2022-04-01,28.1,25.0,26.55,92.0,43.0,71.6,4.929,3.687,18.043,35.799,26.856,13.893,2.84,11.053,3.4849,2.2746,1.2103,0.2044,0.0673,5.12,1.2
2022-04-02,28.2,24.9,26.55,97.0,49.0,73.6,3.538,2.646,26.129,35.937,26.959,20.119,4.56,15.56,3.4866,2.4642,1.0224,0.2044,0.0673,5.55,1.0
2022-04-03,27.8,24.4,26.1,96.0,52.0,76.8,3.646,2.727,25.301,36.073,27.061,19.482,4.355,15.127,3.3962,2.4384,0.9578,0.1997,0.0673,5.35,3.2
2022-04-04,26.5,24.8,25.65,96.0,56.0,80.3,3.517,2.63,13.244,36.206,27.161,10.198,1.445,8.753,3.2962,2.4719,0.8243,0.1951,0.0673,3.52,8.4
2022-04-05,28.2,25.2,26.7,91.0,52.0,73.4,5.458,4.083,26.428,36.338,27.26,20.349,4.589,15.76,3.5149,2.4529,1.0621,0.206,0.0673,6.0,1.2
2022-04-06,29.1,25.7,27.4,91.0,40.0,68.5,5.204,3.892,23.065,36.467,27.357,17.76,4.015,13.745,3.6656,2.3083,1.3573,0.2135,0.0673,6.12,0.3
2022-04-07,29.3,25.2,27.25,92.0,41.0,70.4,5.363,4.011,26.741,36.594,27.452,20.59,4.904,15.687,3.6407,2.3101,1.3305,0.2118,0.0673,6.56,1.5
2022-04-08,28.3,25.0,26.65,91.0,67.0,78.6,4.933,3.69,13.529,36.719,27.546,10.417,1.348,9.069,3.5071,2.7299,0.7772,0.2054,0.0673,3.75,10.2
2022-04-09,25.0,24.1,24.55,83.0,42.0,60.6,5.675,4.245,25.549,36.841,27.638,19.673,5.066,14.607,3.0848,1.911,1.1738,0.1843,0.0673,6.06,0.0
2022-04-10,24.2,21.8,23.0,78.0,42.0,53.7,5.746,4.298,27.986,36.962,27.728,21.55,6.036,15.513,2.8159,1.6528,1.1631,0.1699,0.0673,6.25,0.0
2022-04-11,24.6,21.1,22.85,67.0,40.0,55.2,6.304,4.715,24.692,37.08,27.817,19.013,5.463,13.55,2.7977,1.4569,1.3408,0.1686,0.0673,6.48,0.0
2022-04-12,25.7,22.6,24.15,64.0,45.0,57.1,6.854,5.127,23.962,37.196,27.904,18.45,5.016,13.434,3.0222,1.6205,1.4017,0.1805,0.0673,6.72,0.2
2022-04-13,26.8,24.0,25.4,75.0,47.0,57.6,5.7,4.263,22.226,37.31,27.989,17.114,4.069,13.045,3.2538,1.947,1.3068,0.1926,0.0673,6.03,0.0
2022-04-14,27.2,24.5,25.85,90.0,56.0,72.8,5.25,3.927,18.918,37.421,28.073,14.567,2.708,11.859,3.341,2.3937,0.9474,0.1972,0.0673,4.82,3.2
2022-04-15,26.3,24.2,25.25,93.0,67.0,80.2,5.067,3.79,8.906,37.53,28.154,6.858,0.349,6.509,3.2207,2.5505,0.6702,0.1911,0.0673,2.97,4.5
2022-04-16,27.0,24.0,25.5,96.0,64.0,80.0,5.45,4.076,23.897,37.637,28.235,18.401,3.569,14.831,3.2746,2.5732,0.7014,0.1936,0.0673,4.95,5.5
2022-04-17,27.0,24.2,25.6,89.0,63.0,79.0,6.154,4.603,27.076,37.742,28.313,20.848,4.415,16.433,3.2926,2.4669,0.8257,0.1946,0.0673,5.65,8.1
2022-04-18,26.6,24.9,25.75,93.0,66.0,82.2,4.125,3.085,13.061,37.844,28.39,10.057,1.206,8.851,3.3157,2.6135,0.7022,0.1962,0.0673,3.44,9.2
2022-04-19,27.3,24.3,25.8,94.0,54.0,73.2,4.95,3.702,23.666,37.944,28.465,18.223,3.715,14.508,3.3333,2.4076,0.9257,0.1967,0.0673,5.33,1.3
2022-04-20,25.8,24.0,24.9,83.0,63.0,73.2,7.625,5.703,24.502,38.042,28.538,18.866,4.02,14.847,3.1529,2.2847,0.8682,0.1877,0.0673,5.56,1.2
2022-04-21,26.1,23.9,25.0,85.0,47.0,71.0,8.221,6.149,24.786,38.137,28.61,19.085,4.424,14.661,3.1737,2.0552,1.1185,0.1887,0.0673,6.37,2.7
2022-04-22,25.9,24.2,25.05,87.0,66.0,78.0,8.546,6.392,23.342,38.23,28.68,17.974,3.553,14.421,3.1808,2.4164,0.7644,0.1892,0.0673,5.23,4.4
2022-04-23,25.9,24.0,24.95,88.0,53.0,69.4,7.275,5.441,28.548,38.321,28.748,21.982,5.08,16.902,3.1628,2.1985,0.9643,0.1882,0.0673,6.22,1.4
2022-04-24,26.4,23.8,25.1,76.0,61.0,67.0,6.417,4.799,24.995,38.41,28.815,19.246,4.262,14.984,3.195,2.1701,1.0249,0.1897,0.0673,5.89,1.8
2022-04-25,26.4,24.0,25.2,82.0,58.0,72.5,5.888,4.404,22.082,38.497,28.879,17.003,3.482,13.522,3.2128,2.2215,0.9913,0.1907,0.0673,5.4,4.0
2022-04-26,26.7,23.6,25.15,83.0,53.0,68.2,4.708,3.522,28.71,38.581,28.943,22.107,5.198,16.908,3.208,2.1372,1.0708,0.1902,0.0673,6.15,0.8
2022-04-27,27.2,23.5,25.35,81.0,45.0,64.4,3.55,2.655,26.737,38.663,29.004,20.588,4.973,15.614,3.2515,1.9844,1.2671,0.1921,0.0673,5.96,0.1
2022-04-28,27.2,24.0,25.6,86.0,42.0,66.5,2.229,1.667,28.825,38.743,29.064,22.195,5.409,16.786,3.2957,2.0406,1.255,0.1946,0.0673,5.86,1.5
2022-04-29,26.8,23.9,25.35,87.0,48.0,66.0,3.271,2.446,28.343,38.82,29.122,21.824,5.081,16.743,3.2449,2.1359,1.109,0.1921,0.0673,5.91,1.9
2022-04-30,27.5,24.2,25.85,80.0,38.0,58.2,4.029,3.014,23.756,38.896,29.179,18.292,4.309,13.983,3.3456,1.9055,1.4401,0.1972,0.0673,6.01,0.0
2022-05-01,27.4,24.9,26.15,75.0,39.0,59.0,4.879,3.649,28.616,38.969,29.234,22.035,5.635,16.399,3.3994,1.8926,1.5068,0.2002,0.0673,6.99,1.1
2022-05-02,27.6,25.0,26.3,79.0,50.0,64.2,5.992,4.481,24.952,39.041,29.287,19.213,4.214,14.999,3.4303,2.1745,1.2558,0.2018,0.0673,6.39,0.5
2022-05-03,28.6,25.2,26.9,93.0,59.0,74.9,3.796,2.839,20.156,39.11,29.339,15.52,2.578,12.942,3.5599,2.6453,0.9146,0.2081,0.0673,4.77,6.8
2022-05-04,26.5,25.3,25.9,96.0,57.0,79.7,2.533,1.895,22.835,39.177,29.39,17.583,3.21,14.373,3.3435,2.5346,0.8088,0.1977,0.0673,4.77,12.6
2022-05-05,28.2,25.6,26.9,96.0,53.0,76.0,1.938,1.449,17.723,39.242,29.438,13.647,2.11,11.536,3.5535,2.5891,0.9643,0.2081,0.0673,4.09,3.1
2022-05-06,29.4,25.9,27.65,98.0,49.0,73.6,2.021,1.511,28.775,39.305,29.486,22.157,4.368,17.788,3.7204,2.6417,1.0787,0.2162,0.0673,5.97,1.2
2022-05-07,28.9,26.2,27.55,93.0,48.0,74.4,5.425,4.058,27.432,39.366,29.531,21.123,4.241,16.882,3.692,2.5375,1.1545,0.2151,0.0673,6.46,2.4
2022-05-08,28.4,27.0,27.7,95.0,65.0,81.1,3.4,2.543,17.312,39.425,29.576,13.331,1.76,11.571,3.7171,2.9509,0.7662,0.2168,0.0673,4.14,8.3
2022-05-09,28.7,25.3,27.0,98.0,64.0,80.2,3.288,2.459,26.32,39.482,29.618,20.266,3.52,16.746,3.5808,2.8399,0.7409,0.2092,0.0673,5.4,5.4
2022-05-10,26.8,24.1,25.45,83.0,47.0,63.8,5.562,4.16,22.759,39.537,29.66,17.525,3.701,13.824,3.2628,2.0739,1.1889,0.1931,0.0673,5.89,0.4
2022-05-11,26.3,23.7,25.0,80.0,54.0,65.4,4.612,3.45,23.9,39.59,29.7,18.403,3.919,14.485,3.1761,2.0961,1.08,0.1887,0.0673,5.59,2.2
2022-05-12,27.2,22.9,25.05,89.0,48.0,66.5,1.629,1.219,21.204,39.641,29.738,16.327,3.248,13.079,3.1999,2.1084,1.0915,0.1892,0.0673,4.5,1.9
2022-05-13,29.0,25.7,27.35,95.0,60.0,81.6,3.221,2.409,15.674,39.691,29.775,12.069,1.543,10.526,3.654,2.7703,0.8837,0.2129,0.0673,4.01,17.8
2022-05-14,28.8,26.3,27.55,97.0,65.0,84.1,4.3,3.216,18.439,39.738,29.811,14.198,1.939,12.259,3.6906,2.9463,0.7443,0.2151,0.0673,4.38,5.0
2022-05-15,28.4,26.1,27.25,98.0,63.0,84.1,2.979,2.228,21.895,39.784,29.845,16.859,2.624,14.236,3.6251,2.8756,0.7496,0.2118,0.0673,4.75,5.4
2022-05-16,28.0,26.3,27.15,95.0,74.0,88.4,2.337,1.748,8.586,39.828,29.878,6.611,0.146,6.465,3.6007,3.0238,0.5769,0.2108,0.0673,2.39,20.8
2022-05-17,28.6,26.1,27.35,97.0,69.0,87.8,4.158,3.11,19.328,39.871,29.91,14.883,2.045,12.838,3.6477,2.9903,0.6574,0.2129,0.0673,4.35,7.7
2022-05-18,29.6,26.0,27.8,98.0,65.0,84.5,3.146,2.353,26.579,39.911,29.941,20.466,3.336,17.13,3.7541,2.9948,0.7593,0.2179,0.0673,5.55,0.7
2022-05-19,28.7,26.5,27.6,97.0,70.0,85.9,2.696,2.016,13.039,39.95,29.97,10.04,0.907,9.133,3.6994,3.057,0.6424,0.2157,0.0673,3.24,5.6
2022-05-20,28.6,26.7,27.65,98.0,68.0,88.4,3.979,2.976,15.062,39.988,29.998,11.598,1.258,10.34,3.7085,3.0473,0.6613,0.2162,0.0673,3.72,16.5
2022-05-21,29.1,26.9,28.0,95.0,66.0,82.0,5.688,4.254,24.563,40.023,30.025,18.913,2.951,15.962,3.7867,3.0132,0.7735,0.2201,0.0673,5.45,0.0
2022-05-22,28.4,26.4,27.4,92.0,64.0,78.2,6.096,4.559,25.596,40.057,30.05,19.709,3.356,16.353,3.6553,2.8212,0.8341,0.2135,0.0673,5.69,0.2
