date,Tmax_C,Tmin_C,Tmean_C,RHmax_pct,RHmin_pct,RHmean_pct,u10_m_s,u2_m_s,Rs_MJ_m2_day,Ra_MJ_m2_day,Rso_MJ_m2_day,Rns_MJ_m2_day,Rnl_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,delta_kPa_C,gamma_kPa_C,ET0_mm_day,precip_mm_day
2023-05-23,29.4,26.7,28.05,90.0,49.0,68.4,2.325,1.739,21.082,40.09,30.075,16.233,2.77,13.462,3.8011,2.5807,1.2205,0.2206,0.0673,5.0,2.1
2023-05-24,28.7,26.0,27.35,94.0,56.0,79.9,1.908,1.427,11.246,40.121,30.098,8.66,0.684,7.976,3.6491,2.6822,0.9669,0.2129,0.0673,3.1,14.8
2023-05-25,27.8,25.6,26.7,95.0,62.0,82.7,3.196,2.39,20.812,40.15,30.12,16.025,2.523,13.502,3.5095,2.7175,0.7919,0.206,0.0673,4.63,6.2
2023-05-26,29.3,26.4,27.85,98.0,57.0,82.9,3.333,2.493,21.01,40.178,30.141,16.177,2.468,13.709,3.7587,2.848,0.9107,0.2184,0.0673,4.9,16.1
2023-05-27,29.5,26.5,28.0,94.0,62.0,75.6,3.192,2.387,24.502,40.205,30.161,18.866,3.053,15.813,3.7925,2.9053,0.8872,0.2201,0.0673,5.4,5.6
2023-05-28,30.2,27.3,28.75,96.0,59.0,80.8,3.233,2.418,22.334,40.23,30.18,17.197,2.57,14.627,3.9603,3.0079,0.9524,0.2286,0.0673,5.2,11.6
2023-05-29,29.4,27.5,28.45,96.0,62.0,78.6,2.163,1.617,16.96,40.254,30.197,13.059,1.593,11.466,3.8852,3.033,0.8523,0.2251,0.0673,4.04,1.0
2023-05-30,28.6,27.3,27.95,96.0,70.0,84.3,1.579,1.181,13.86,40.276,30.214,10.672,1.01,9.662,3.7713,3.1116,0.6597,0.2195,0.0673,3.26,5.9
2023-05-31,28.2,25.9,27.05,98.0,78.0,91.8,2.75,2.057,12.604,40.297,30.23,9.705,0.783,8.922,3.5829,3.1288,0.4541,0.2097,0.0673,2.94,24.3
2023-06-01,28.7,27.2,27.95,98.0,63.0,81.8,3.421,2.559,18.886,40.316,30.245,14.542,1.931,12.61,3.7721,3.0077,0.7644,0.2195,0.0673,4.41,8.8
2023-06-02,28.3,27.1,27.7,97.0,75.0,88.2,2.021,1.511,14.353,40.335,30.258,11.052,1.053,9.999,3.7164,3.1818,0.5346,0.2168,0.0673,3.29,14.4
2023-06-03,29.5,26.9,28.2,97.0,60.0,80.9,1.804,1.349,17.467,40.352,30.271,13.45,1.723,11.727,3.8337,2.9559,0.8777,0.2223,0.0673,4.06,3.3
2023-06-04,28.9,27.3,28.1,97.0,71.0,88.3,3.825,2.861,14.706,40.367,30.283,11.324,1.118,10.206,3.8056,3.1737,0.6319,0.2212,0.0673,3.63,22.6
2023-06-05,29.3,26.9,28.1,92.0,62.0,77.7,3.658,2.736,26.575,40.382,30.294,20.463,3.432,17.031,3.8101,2.8939,0.9162,0.2212,0.0673,5.81,0.5
2023-06-06,28.3,27.1,27.7,90.0,67.0,79.2,2.563,1.917,16.607,40.395,30.303,12.787,1.589,11.198,3.7164,2.9024,0.814,0.2168,0.0673,3.98,2.3
2023-06-07,29.2,27.3,28.25,96.0,71.0,85.0,5.479,4.098,11.012,40.407,30.312,8.48,0.513,7.966,3.8404,3.1802,0.6601,0.2229,0.0673,3.3,6.3
2023-06-08,29.4,27.5,28.45,92.0,64.0,78.6,5.463,4.086,21.978,40.418,30.32,16.923,2.486,14.437,3.8852,3.0005,0.8847,0.2251,0.0673,5.32,1.9
2023-06-09,29.0,27.8,28.4,94.0,81.0,89.4,6.113,4.572,16.902,40.427,30.328,13.015,1.349,11.666,3.8709,3.3783,0.4926,0.2246,0.0673,3.84,37.5
2023-06-10,29.7,28.0,28.85,94.0,65.0,82.3,3.35,2.506,24.955,40.436,30.334,19.216,2.862,16.354,3.9753,3.132,0.8433,0.2297,0.0673,5.52,12.5
2023-06-11,29.3,27.4,28.35,96.0,69.0,83.8,3.488,2.608,17.579,40.443,30.339,13.536,1.597,11.938,3.8628,3.158,0.7047,0.224,0.0673,4.16,6.7
2023-06-12,28.9,27.0,27.95,98.0,68.0,86.4,4.233,3.166,15.199,40.449,30.344,11.703,1.229,10.474,3.774,3.1011,0.6729,0.2195,0.0673,3.8,30.3
2023-06-13,29.3,27.3,28.3,97.0,60.0,85.5,3.042,2.275,22.259,40.454,30.348,17.139,2.546,14.593,3.8521,2.9826,0.8696,0.2234,0.0673,5.04,14.0
2023-06-14,30.7,27.4,29.05,99.0,58.0,81.7,2.804,2.097,25.808,40.458,30.351,19.872,3.068,16.804,4.0331,3.0874,0.9457,0.2321,0.0673,5.73,3.1
2023-06-15,30.2,27.6,28.9,97.0,61.0,81.8,2.775,2.076,25.715,40.461,30.353,19.8,3.03,16.771,3.9924,3.1001,0.8923,0.2303,0.0673,5.64,2.1
2023-06-16,30.9,28.6,29.75,97.0,59.0,79.1,3.596,2.69,24.268,40.462,30.354,18.686,2.677,16.009,4.1905,3.2161,0.9745,0.2403,0.0673,5.67,2.4
2023-06-17,30.8,28.0,29.4,95.0,61.0,81.6,3.575,2.674,24.383,40.463,30.354,18.775,2.762,16.013,4.1108,3.1502,0.9606,0.2362,0.0673,5.64,5.4
2023-06-18,30.0,27.9,28.95,93.0,51.0,76.0,4.079,3.051,23.054,40.462,30.354,17.752,2.883,14.869,4.0005,2.8294,1.1711,0.2309,0.0673,5.75,1.1
2023-06-19,30.4,27.6,29.0,94.0,51.0,76.2,3.154,2.359,16.672,40.461,30.353,12.837,1.664,11.174,4.0171,2.8427,1.1744,0.2315,0.0673,4.57,4.1
2023-06-20,29.9,27.4,28.65,97.0,59.0,78.6,3.325,2.487,19.577,40.458,30.351,15.074,2.054,13.021,3.9343,3.0147,0.9196,0.2274,0.0673,4.74,4.8
2023-06-21,29.3,26.7,28.0,92.0,66.0,78.5,3.3,2.468,25.178,40.454,30.348,19.387,3.084,16.304,3.7894,2.9564,0.833,0.2201,0.0673,5.46,1.5
2023-06-22,29.9,27.6,28.75,96.0,68.0,83.2,3.367,2.518,11.671,40.449,30.344,8.987,0.616,8.371,3.9558,3.2069,0.7489,0.2286,0.0673,3.28,7.5
2023-06-23,29.9,28.2,29.05,91.0,68.0,82.3,3.371,2.521,17.759,40.444,30.34,13.674,1.63,12.044,4.0215,3.1744,0.8471,0.2321,0.0673,4.39,9.6
2023-06-24,29.8,28.1,28.95,93.0,61.0,80.0,3.863,2.889,20.866,40.437,30.335,16.067,2.26,13.807,3.9983,3.0473,0.951,0.2309,0.0673,5.08,5.9
2023-06-25,29.8,27.7,28.75,95.0,63.0,79.1,3.204,2.397,20.434,40.429,30.329,15.734,2.144,13.589,3.9545,3.0857,0.8689,0.2286,0.0673,4.81,3.2
2023-06-26,29.8,28.2,29.0,95.0,69.0,82.8,3.463,2.59,17.194,40.42,30.322,13.239,1.479,11.76,4.0094,3.2636,0.7458,0.2315,0.0673,4.18,5.6
2023-06-27,30.4,28.2,29.3,94.0,58.0,78.8,3.012,2.253,18.673,40.409,30.314,14.378,1.882,12.496,4.0828,3.0564,1.0264,0.235,0.0673,4.7,1.8
2023-06-28,30.8,28.4,29.6,94.0,62.0,80.3,2.1,1.571,21.658,40.398,30.306,16.676,2.273,14.403,4.1553,3.1953,0.96,0.2385,0.0673,4.98,0.9
2023-06-29,30.5,28.6,29.55,95.0,49.0,74.8,2.038,1.524,20.56,40.386,30.297,15.831,2.34,13.491,4.1401,2.9289,1.2113,0.238,0.0673,4.94,1.2
2023-06-30,30.8,28.6,29.7,91.0,57.0,76.9,2.229,1.667,21.964,40.372,30.287,16.912,2.482,14.43,4.1779,3.0468,1.1311,0.2397,0.0673,5.18,11.0
2023-07-01,30.3,28.5,29.4,95.0,59.0,80.9,2.283,1.708,15.059,40.358,30.276,11.595,1.224,10.372,4.104,3.1218,0.9822,0.2362,0.0673,3.9,12.0
2023-07-02,31.0,28.6,29.8,95.0,67.0,83.1,1.479,1.106,18.313,40.342,30.264,14.101,1.605,12.496,4.2033,3.3642,0.8391,0.2409,0.0673,4.24,3.9
2023-07-03,30.4,29.4,29.9,96.0,64.0,82.0,1.817,1.359,18.958,40.326,30.251,14.597,1.713,12.884,4.2203,3.3569,0.8634,0.2422,0.0673,4.43,3.6
2023-07-04,30.4,29.6,30.0,96.0,67.0,82.6,1.833,1.371,21.798,40.308,30.238,16.784,2.069,14.716,4.244,3.4448,0.7993,0.2434,0.0673,4.91,2.6
2023-07-05,31.2,29.1,30.15,89.0,61.0,73.8,3.142,2.35,28.476,40.289,30.224,21.927,3.458,18.468,4.2864,3.1788,1.1077,0.2452,0.0673,6.46,3.6
2023-07-06,31.1,29.3,30.2,96.0,63.0,82.2,3.275,2.45,21.326,40.269,30.209,16.421,2.069,14.352,4.2969,3.3796,0.9174,0.2458,0.0673,5.12,1.5
2023-07-07,31.6,29.6,30.6,94.0,55.0,76.6,2.979,2.228,21.038,40.247,30.193,16.2,2.182,14.017,4.3975,3.2272,1.1703,0.2507,0.0673,5.3,5.1
2023-07-08,31.8,29.2,30.5,90.0,42.0,69.5,2.742,2.051,24.052,40.225,30.176,18.52,3.187,15.333,4.3768,2.8108,1.566,0.2495,0.0673,6.05,1.7
2023-07-09,31.9,28.9,30.4,88.0,43.0,69.4,2.825,2.113,24.268,40.201,30.158,18.686,3.282,15.404,4.3553,2.7689,1.5864,0.2483,0.0673,6.13,0.3
2023-07-10,32.0,28.9,30.45,90.0,43.0,67.9,2.638,1.973,28.944,40.176,30.139,22.287,4.146,18.141,4.3687,2.8144,1.5542,0.2489,0.0673,6.79,0.0
2023-07-11,31.2,29.0,30.1,91.0,55.0,74.4,2.104,1.574,20.934,40.15,30.12,16.119,2.308,13.811,4.2748,3.0722,1.2027,0.2446,0.0673,5.05,0.4
2023-07-12,31.4,29.4,30.4,90.0,53.0,71.8,2.988,2.235,22.1,40.123,30.099,17.017,2.536,14.481,4.3476,3.0626,1.285,0.2483,0.0673,5.56,0.1
2023-07-13,31.1,29.3,30.2,88.0,48.0,67.4,3.038,2.272,26.212,40.094,30.078,20.183,3.518,16.665,4.2969,2.8777,1.4193,0.2458,0.0673,6.34,0.0
2023-07-14,30.8,29.2,30.0,89.0,57.0,73.8,2.863,2.141,23.882,40.064,30.055,18.389,2.836,15.554,4.2469,3.0691,1.1778,0.2434,0.0673,5.7,1.1
2023-07-15,31.5,28.9,30.2,91.0,53.0,75.2,3.054,2.284,16.434,40.033,30.032,12.654,1.55,11.104,4.3023,3.0369,1.2654,0.2458,0.0673,4.63,8.4
2023-07-16,31.2,29.1,30.15,88.0,46.0,65.5,2.4,1.795,24.008,40.0,30.007,18.486,3.181,15.305,4.2864,2.8178,1.4686,0.2452,0.0673,5.82,0.1
2023-07-17,31.2,29.4,30.3,88.0,53.0,70.7,3.0,2.244,23.965,39.966,29.982,18.453,2.947,15.507,4.3216,3.0078,1.3138,0.247,0.0673,5.88,3.1
2023-07-18,30.8,29.1,29.95,93.0,50.0,71.6,3.583,2.68,24.239,39.931,29.955,18.664,3.016,15.648,4.2353,2.9839,1.2514,0.2428,0.0673,5.98,7.4
2023-07-19,31.1,29.1,30.1,93.0,67.0,80.6,4.192,3.135,13.788,39.894,29.928,10.617,0.929,9.688,4.2736,3.387,0.8865,0.2446,0.0673,3.97,15.3
2023-07-20,30.9,29.5,30.2,94.0,49.0,74.4,4.408,3.297,25.193,39.856,29.899,19.398,3.146,16.252,4.295,3.0322,1.2628,0.2458,0.0673,6.34,1.6
2023-07-21,31.8,29.3,30.55,93.0,46.0,70.5,2.158,1.614,21.157,39.816,29.869,16.291,2.49,13.801,4.3885,2.9765,1.412,0.2501,0.0673,5.26,1.4
2023-07-22,32.1,28.9,30.5,92.0,47.0,69.8,2.029,1.518,25.304,39.775,29.839,19.484,3.291,16.193,4.3821,2.9557,1.4265,0.2495,0.0673,5.92,0.1
2023-07-23,32.5,29.4,30.95,93.0,45.0,69.0,2.108,1.577,23.267,39.733,29.807,17.915,2.871,15.045,4.495,3.0066,1.4884,0.2551,0.0673,5.67,0.0
2023-07-24,31.6,29.5,30.55,96.0,44.0,71.8,2.596,1.942,25.146,39.689,29.774,19.362,3.212,16.15,4.3856,3.0016,1.384,0.2501,0.0673,6.04,1.3
2023-07-25,31.4,29.6,30.5,87.0,47.0,68.6,4.438,3.319,26.057,39.643,29.739,20.064,3.55,16.513,4.3713,2.8838,1.4875,0.2495,0.0673,6.79,3.0
2023-07-26,29.9,29.0,29.45,98.0,68.0,84.6,5.325,3.983,10.274,39.596,29.704,7.911,0.394,7.517,4.1122,3.3972,0.7151,0.2368,0.0673,3.28,9.0
2023-07-27,30.6,28.9,29.75,94.0,66.0,84.0,5.383,4.026,10.278,39.547,29.667,7.914,0.412,7.502,4.1869,3.3209,0.866,0.2403,0.0673,3.59,17.0
2023-07-28,30.9,29.0,29.95,83.0,64.0,72.3,4.833,3.615,24.606,39.497,29.63,18.947,2.995,15.952,4.2364,3.0918,1.1446,0.2428,0.0673,6.13,1.6
2023-07-29,31.2,29.4,30.3,94.0,55.0,72.3,4.046,3.026,26.154,39.445,29.591,20.139,3.173,16.966,4.3216,3.1762,1.1454,0.247,0.0673,6.26,3.2
2023-07-30,31.4,28.9,30.15,95.0,55.0,75.9,2.879,2.153,24.559,39.391,29.55,18.911,2.925,15.985,4.2893,3.1556,1.1336,0.2452,0.0673,5.77,2.2
2023-07-31,30.7,29.3,30.0,94.0,67.0,82.8,2.008,1.502,15.419,39.336,29.509,11.872,1.208,10.665,4.246,3.3951,0.851,0.2434,0.0673,3.81,14.5
2023-08-01,31.5,29.5,30.5,96.0,61.0,81.8,2.054,1.536,17.928,39.278,29.466,13.805,1.617,12.188,4.3725,3.3887,0.9838,0.2495,0.0673,4.38,2.7
2023-08-02,31.6,29.9,30.75,96.0,51.0,75.2,1.325,0.991,16.348,39.22,29.422,12.588,1.492,11.096,4.4336,3.2103,1.2232,0.2526,0.0673,4.04,0.6
2023-08-03,31.4,29.1,30.25,90.0,53.0,74.3,2.263,1.692,19.922,39.159,29.376,15.34,2.262,13.078,4.3124,3.0309,1.2815,0.2464,0.0673,4.96,8.0
2023-08-04,31.2,29.2,30.2,95.0,63.0,83.0,2.017,1.508,17.647,39.096,29.329,13.588,1.603,11.985,4.2981,3.3562,0.9419,0.2458,0.0673,4.27,19.4
2023-08-05,32.0,29.5,30.75,97.0,65.0,80.9,2.683,2.007,20.311,39.032,29.281,15.64,1.874,13.765,4.4388,3.5449,0.8939,0.2526,0.0673,4.86,7.9
2023-08-06,32.3,29.9,31.1,89.0,54.0,75.0,3.017,2.256,19.163,38.966,29.232,14.755,2.028,12.727,4.5274,3.1831,1.3443,0.257,0.0673,5.16,2.0
2023-08-07,32.4,29.8,31.1,90.0,54.0,72.1,4.125,3.085,27.587,38.898,29.181,21.242,3.485,17.757,4.529,3.2007,1.3283,0.257,0.0673,6.78,1.3
2023-08-08,32.3,30.1,31.2,88.0,51.0,70.9,4.0,2.992,26.849,38.828,29.128,20.674,3.503,17.171,4.5517,3.1109,1.4409,0.2583,0.0673,6.77,0.4
2023-08-09,32.1,29.6,30.85,91.0,48.0,67.8,2.679,2.004,27.41,38.757,29.074,21.106,3.715,17.391,4.4642,3.0344,1.4298,0.2539,0.0673,6.46,0.0
2023-08-10,32.9,29.6,31.25,82.0,41.0,63.2,2.708,2.026,20.369,38.683,29.019,15.684,2.74,12.944,4.5743,2.7255,1.8488,0.2589,0.0673,5.67,0.7
2023-08-11,31.9,29.9,30.9,84.0,45.0,68.0,4.108,3.073,26.986,38.607,28.962,20.779,3.967,16.812,4.4734,2.8357,1.6377,0.2545,0.0673,7.01,2.3
2023-08-12,30.7,28.8,29.75,90.0,58.0,77.8,4.304,3.219,7.679,38.53,28.904,5.913,0.034,5.879,4.188,3.0626,1.1254,0.2403,0.0673,3.41,12.4
2023-08-13,31.7,28.8,30.25,90.0,53.0,73.0,4.05,3.029,24.617,38.45,28.844,18.955,3.223,15.732,4.3172,3.0206,1.2965,0.2464,0.0673,6.18,0.4
2023-08-14,31.9,29.5,30.7,82.0,53.0,70.0,4.529,3.388,20.743,38.368,28.783,15.972,2.599,13.373,4.4254,2.9433,1.4821,0.252,0.0673,5.99,0.8
2023-08-15,30.9,29.7,30.3,94.0,70.0,84.1,4.079,3.051,18.184,38.285,28.72,14.001,1.62,12.381,4.3188,3.5237,0.7952,0.247,0.0673,4.51,10.6
2023-08-16,31.9,29.6,30.75,95.0,53.0,76.6,4.121,3.082,15.372,38.199,28.656,11.836,1.388,10.448,4.4373,3.2226,1.2147,0.2526,0.0673,4.67,5.6
2023-08-17,31.1,29.5,30.3,91.0,47.0,69.0,3.713,2.777,18.529,38.111,28.59,14.267,2.184,12.084,4.3206,2.9377,1.3829,0.247,0.0673,5.25,0.0
2023-08-18,30.6,28.9,29.75,91.0,54.0,74.1,4.513,3.375,21.611,38.022,28.523,16.64,2.711,13.929,4.1869,2.9977,1.1892,0.2403,0.0673,5.64,3.9
2023-08-19,29.9,29.1,29.5,94.0,73.0,86.8,5.013,3.749,7.664,37.93,28.454,5.902,0.045,5.856,4.1238,3.4334,0.6904,0.2374,0.0673,2.78,16.9
2023-08-20,31.4,29.3,30.35,81.0,48.0,63.2,6.454,4.827,24.736,37.836,28.384,19.046,3.703,15.343,4.3358,2.7537,1.5821,0.2476,0.0673,7.23,0.0
2023-08-21,30.5,29.2,29.85,90.0,54.0,69.1,7.167,5.36,22.583,37.74,28.312,17.389,2.927,14.462,4.2092,3.0024,1.2069,0.2415,0.0673,6.3,1.3
2023-08-22,30.5,29.1,29.8,84.0,52.0,65.5,6.629,4.958,20.808,37.642,28.238,16.022,2.786,13.236,4.1976,2.8274,1.3702,0.2409,0.0673,6.31,0.6
2023-08-23,30.5,28.6,29.55,81.0,46.0,61.9,4.746,3.55,24.239,37.541,28.163,18.664,3.835,14.829,4.1401,2.5894,1.5507,0.238,0.0673,6.58,0.2
2023-08-24,30.4,28.7,29.55,77.0,54.0,64.9,3.454,2.584,23.771,37.439,28.086,18.304,3.605,14.699,4.1391,2.6878,1.4512,0.238,0.0673,5.98,2.3
2023-08-25,30.3,28.9,29.6,84.0,46.0,65.0,4.104,3.07,25.196,37.335,28.008,19.401,3.969,15.433,4.1496,2.6655,1.4841,0.2385,0.0673,6.42,0.8
2023-08-26,30.4,28.4,29.4,88.0,53.0,69.3,2.821,2.11,19.127,37.228,27.928,14.728,2.444,12.283,4.1051,2.8528,1.2524,0.2362,0.0673,4.87,0.5
2023-08-27,31.1,28.6,29.85,95.0,43.0,69.3,2.067,1.546,20.196,37.119,27.846,15.551,2.717,12.834,4.2161,2.8306,1.3855,0.2415,0.0673,4.92,1.7
2023-08-28,31.6,29.0,30.3,90.0,44.0,68.6,2.604,1.948,24.728,37.008,27.763,19.041,3.711,15.33,4.327,2.8252,1.5018,0.247,0.0673,5.93,3.7
2023-08-29,31.9,29.7,30.8,87.0,48.0,69.2,5.271,3.942,19.904,36.896,27.678,15.326,2.588,12.739,4.4493,2.9489,1.5004,0.2532,0.0673,6.08,3.1
2023-08-30,31.5,30.1,30.8,86.0,42.0,67.2,7.046,5.27,18.914,36.781,27.592,14.564,2.541,12.023,4.4448,2.8056,1.6391,0.2532,0.0673,6.72,0.7
2023-08-31,31.6,29.7,30.65,90.0,51.0,72.7,3.196,2.39,25.628,36.663,27.504,19.734,3.604,16.13,4.4095,3.0621,1.3474,0.2514,0.0673,6.15,0.8
2023-09-01,31.3,29.3,30.3,94.0,49.0,73.9,2.688,2.01,21.06,36.544,27.415,16.216,2.745,13.471,4.3228,3.0352,1.2876,0.247,0.0673,5.2,1.4
2023-09-02,30.0,28.5,29.25,86.0,46.0,64.0,5.108,3.821,23.944,36.423,27.324,18.437,3.83,14.606,4.0672,2.6492,1.418,0.2344,0.0673,6.38,0.1
2023-09-03,30.1,28.0,29.05,92.0,49.0,65.8,5.275,3.945,7.621,36.3,27.231,5.868,0.121,5.747,4.0237,2.7843,1.2394,0.2321,0.0673,3.91,2.2
2023-09-04,30.4,27.9,29.15,67.0,44.0,54.3,4.65,3.478,26.597,36.174,27.137,20.48,5.248,15.231,4.0497,2.214,1.8357,0.2332,0.0673,7.18,0.0
2023-09-05,30.3,27.9,29.1,68.0,38.0,52.9,3.692,2.761,25.682,36.047,27.042,19.775,5.235,14.54,4.0373,2.0979,1.9394,0.2326,0.0673,6.76,0.0
2023-09-06,29.7,27.9,28.8,75.0,33.0,53.8,3.079,2.303,21.474,35.918,26.945,16.535,4.061,12.474,3.9643,2.0974,1.8669,0.2292,0.0673,5.81,0.0
2023-09-07,29.5,27.8,28.65,79.0,41.0,57.5,3.217,2.406,20.084,35.786,26.846,15.465,3.402,12.063,3.9295,2.321,1.6085,0.2274,0.0673,5.42,0.1
2023-09-08,30.1,27.9,29.0,80.0,45.0,65.9,3.296,2.465,17.618,35.653,26.746,13.566,2.651,10.915,4.0127,2.4634,1.5494,0.2315,0.0673,5.06,5.2
2023-09-09,30.2,28.5,29.35,88.0,53.0,75.5,3.45,2.58,19.246,35.518,26.645,14.819,2.661,12.158,4.0917,2.8496,1.2421,0.2356,0.0673,5.0,3.3
2023-09-10,31.8,28.3,30.05,92.0,48.0,75.6,1.958,1.465,14.746,35.381,26.542,11.354,1.686,9.668,4.2739,2.8977,1.3762,0.244,0.0673,3.96,0.9
2023-09-11,30.5,29.0,29.75,90.0,48.0,69.8,3.675,2.749,25.326,35.241,26.437,19.501,4.035,15.466,4.186,2.8505,1.3355,0.2403,0.0673,6.07,0.0
2023-09-12,30.4,28.5,29.45,85.0,54.0,68.0,4.517,3.378,25.315,35.101,26.332,19.493,4.079,15.414,4.1164,2.826,1.2904,0.2368,0.0673,6.19,0.4
2023-09-13,30.3,28.7,29.5,83.0,53.0,67.0,4.312,3.226,23.825,34.958,26.225,18.345,3.847,14.498,4.1267,2.7777,1.349,0.2374,0.0673,6.01,0.7
2023-09-14,30.7,28.3,29.5,82.0,45.0,62.9,3.354,2.509,25.236,34.813,26.116,19.432,4.537,14.894,4.1314,2.5707,1.5607,0.2374,0.0673,6.15,0.0
2023-09-15,31.1,29.0,30.05,78.0,41.0,58.8,1.967,1.471,19.642,34.667,26.007,15.124,3.307,11.817,4.262,2.4885,1.7735,0.244,0.0673,4.92,1.4
2023-09-16,31.0,29.1,30.05,82.0,41.0,59.0,2.175,1.627,12.949,34.519,25.896,9.971,1.555,8.416,4.2607,2.5728,1.6879,0.244,0.0673,3.98,1.0
2023-09-17,31.9,29.0,30.45,81.0,40.0,61.4,2.633,1.97,20.999,34.37,25.784,16.169,3.612,12.557,4.3668,2.5679,1.7989,0.2489,0.0673,5.49,0.7
2023-09-18,32.3,29.4,30.85,83.0,46.0,65.0,2.058,1.54,15.952,34.219,25.67,12.283,2.154,10.129,4.4676,2.8134,1.6541,0.2539,0.0673,4.37,3.0
2023-09-19,30.8,29.0,29.9,92.0,56.0,73.3,2.379,1.78,16.34,34.066,25.556,12.582,1.996,10.586,4.2237,3.0863,1.1374,0.2422,0.0673,4.14,3.1
2023-09-20,29.2,27.7,28.45,94.0,62.0,80.2,3.679,2.752,18.612,33.912,25.44,14.331,2.521,11.81,3.8833,3.002,0.8814,0.2251,0.0673,4.42,1.8
2023-09-21,30.0,27.5,28.75,89.0,48.0,73.0,1.979,1.48,21.312,33.756,25.323,16.41,3.587,12.823,3.9572,2.6521,1.3051,0.2286,0.0673,4.8,1.9
2023-09-22,29.4,28.4,28.9,93.0,56.0,75.0,1.479,1.106,9.238,33.599,25.205,7.113,0.589,6.524,3.984,2.9468,1.0372,0.2303,0.0673,2.61,7.3
2023-09-23,28.5,27.0,27.75,99.0,74.0,87.8,2.729,2.041,12.179,33.441,25.086,9.378,1.097,8.28,3.7284,3.2047,0.5237,0.2173,0.0673,2.87,15.6
2023-09-24,29.7,27.0,28.35,94.0,59.0,75.2,2.371,1.773,19.422,33.281,24.967,14.955,2.876,12.079,3.868,2.906,0.9619,0.224,0.0673,4.36,1.1
2023-09-25,30.4,28.6,29.5,91.0,60.0,75.4,4.642,3.472,18.04,33.12,24.846,13.89,2.442,11.449,4.1277,3.0833,1.0444,0.2374,0.0673,4.78,0.6
2023-09-26,30.5,28.9,29.7,97.0,72.0,85.5,4.183,3.129,10.883,32.958,24.724,8.38,0.785,7.594,4.1744,3.5034,0.671,0.2397,0.0673,3.07,2.1
2023-09-27,30.3,28.5,29.4,97.0,65.0,84.2,2.9,2.169,9.605,32.794,24.602,7.396,0.626,6.77,4.104,3.2902,0.8138,0.2362,0.0673,2.85,3.2
2023-09-28,29.7,28.5,29.1,92.0,65.0,84.3,2.154,1.611,10.235,32.63,24.478,7.881,0.805,7.076,4.031,3.1455,0.8855,0.2326,0.0673,2.84,8.3
2023-09-29,31.3,28.7,30.0,93.0,61.0,78.7,2.792,2.088,19.123,32.464,24.354,14.725,2.606,12.119,4.2533,3.2244,1.0289,0.2434,0.0673,4.56,4.2
2023-09-30,31.1,28.9,30.0,91.0,60.0,78.3,2.525,1.889,11.225,32.298,24.229,8.643,1.036,7.607,4.2504,3.1675,1.0829,0.2434,0.0673,3.29,1.7
2023-10-01,30.3,28.9,29.6,89.0,56.0,74.1,3.783,2.83,16.34,32.131,24.104,12.582,2.288,10.294,4.1496,2.9809,1.1687,0.2385,0.0673,4.49,0.5
2023-10-02,29.0,27.6,28.3,94.0,79.0,87.1,5.513,4.123,7.254,31.963,23.978,5.586,0.201,5.385,3.8492,3.3179,0.5314,0.2234,0.0673,2.42,13.0
2023-10-03,28.7,27.1,27.9,90.0,64.0,78.8,5.767,4.313,15.563,31.794,23.851,11.983,2.196,9.788,3.7615,2.8736,0.8879,0.219,0.0673,4.27,4.0
2023-10-04,29.5,27.6,28.55,87.0,63.0,74.5,4.233,3.166,18.644,31.625,23.724,14.356,2.928,11.428,3.9078,2.9051,1.0028,0.2263,0.0673,4.62,0.9
2023-10-05,30.0,27.8,28.9,93.0,60.0,81.4,1.946,1.455,21.024,31.455,23.597,16.188,3.38,12.808,3.9896,3.0102,0.9794,0.2303,0.0673,4.5,3.5
2023-10-06,30.0,27.6,28.8,92.0,56.0,72.8,1.371,1.025,15.53,31.285,23.469,11.958,2.262,9.696,3.9679,2.8867,1.0812,0.2292,0.0673,3.53,0.2
2023-10-07,30.2,28.1,29.15,95.0,50.0,72.4,1.25,0.935,20.365,31.114,23.341,15.681,3.474,12.207,4.047,2.8789,1.168,0.2332,0.0673,4.29,0.1
2023-10-08,31.1,28.3,29.7,92.0,50.0,71.1,1.792,1.34,21.553,30.943,23.212,16.596,3.788,12.808,4.1823,2.8989,1.2834,0.2397,0.0673,4.73,0.0
2023-10-09,30.9,28.8,29.85,87.0,51.0,70.9,1.567,1.172,18.346,30.771,23.084,14.126,3.083,11.043,4.2133,2.8615,1.3518,0.2415,0.0673,4.19,1.2
2023-10-10,30.9,28.6,29.75,93.0,53.0,78.6,1.854,1.387,19.57,30.599,22.955,15.069,3.219,11.85,4.1905,3.0038,1.1868,0.2403,0.0673,4.39,3.2
2023-10-11,29.7,28.9,29.3,95.0,56.0,81.2,2.921,2.185,13.54,30.428,22.826,10.425,1.759,8.666,4.0766,3.0595,1.0171,0.235,0.0673,3.62,4.1
2023-10-12,31.0,28.8,29.9,90.0,52.0,75.5,5.167,3.864,15.052,30.256,22.697,11.59,2.245,9.345,4.2261,2.9499,1.2762,0.2422,0.0673,4.8,0.2
2023-10-13,31.0,29.3,30.15,87.0,60.0,75.0,5.017,3.752,18.929,30.084,22.568,14.575,3.009,11.566,4.2841,3.1207,1.1634,0.2452,0.0673,5.09,0.0
