date,Tmax_C,Tmin_C,Tmean_C,RHmax_pct,RHmin_pct,RHmean_pct,u10_m_s,u2_m_s,Rs_MJ_m2_day,Ra_MJ_m2_day,Rso_MJ_m2_day,Rns_MJ_m2_day,Rnl_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,delta_kPa_C,gamma_kPa_C,ET0_mm_day,precip_mm_day
2020-08-06,29.9,28.1,29.0,95.0,64.0,81.0,3.213,2.403,27.857,38.898,29.181,21.45,3.503,17.947,4.0104,3.156,0.8544,0.2315,0.0673,5.96,0.7
2020-08-07,30.1,28.0,29.05,95.0,61.0,78.9,3.292,2.462,28.012,38.828,29.128,21.569,3.631,17.938,4.0237,3.097,0.9267,0.2321,0.0673,6.06,0.7
2020-08-08,29.9,28.4,29.15,94.0,67.0,81.8,3.788,2.833,15.21,38.757,29.074,11.712,1.289,10.423,4.0438,3.2317,0.8122,0.2332,0.0673,3.98,1.4
2020-08-09,30.0,28.4,29.2,94.0,61.0,76.8,3.192,2.387,27.839,38.683,29.019,21.436,3.602,17.834,4.056,3.1125,0.9435,0.2338,0.0673,6.05,0.0
2020-08-10,30.0,28.3,29.15,92.0,57.0,75.9,3.6,2.693,28.044,38.607,28.962,21.594,3.856,17.737,4.0448,2.9786,1.0661,0.2332,0.0673,6.25,0.0
2020-08-11,30.0,28.5,29.25,91.0,68.0,80.8,3.917,2.929,23.202,38.53,28.904,17.866,2.679,15.187,4.0672,3.2132,0.854,0.2344,0.0673,5.3,0.5
2020-08-12,30.0,28.6,29.3,88.0,55.0,72.1,4.683,3.503,24.178,38.45,28.844,18.617,3.273,15.344,4.0785,2.889,1.1895,0.235,0.0673,6.03,0.3
2020-08-13,30.1,28.6,29.35,83.0,58.0,70.1,4.9,3.665,26.28,38.368,28.783,20.236,3.739,16.497,4.0907,2.8619,1.2289,0.2356,0.0673,6.43,0.7
2020-08-14,29.9,28.1,29.0,83.0,54.0,69.0,4.25,3.179,27.626,38.285,28.72,21.272,4.235,17.037,4.0104,2.7169,1.2935,0.2315,0.0673,6.55,0.1
2020-08-15,30.1,28.5,29.3,90.0,41.0,67.8,2.917,2.182,27.691,38.199,28.656,21.322,4.431,16.891,4.0794,2.626,1.4535,0.235,0.0673,6.4,0.1
2020-08-16,30.5,28.1,29.3,91.0,57.0,73.3,3.025,2.263,25.164,38.111,28.59,19.376,3.39,15.986,4.0841,2.9743,1.1098,0.235,0.0673,5.75,2.5
2020-08-17,30.6,28.4,29.5,92.0,50.0,69.2,2.483,1.857,15.782,38.022,28.523,12.152,1.674,10.478,4.1301,2.8775,1.2526,0.2374,0.0673,4.26,1.1
2020-08-18,30.2,28.6,29.4,92.0,52.0,74.5,2.983,2.231,15.808,37.93,28.454,12.172,1.659,10.513,4.103,2.9164,1.1866,0.2362,0.0673,4.35,1.7
2020-08-19,29.8,28.3,29.05,96.0,60.0,83.2,3.696,2.764,22.496,37.836,28.384,17.322,2.748,14.574,4.0205,3.1047,0.9159,0.2321,0.0673,5.21,4.6
2020-08-20,30.9,28.3,29.6,95.0,47.0,76.0,4.663,3.487,19.616,37.74,28.312,15.105,2.473,12.631,4.1568,2.8768,1.2799,0.2385,0.0673,5.5,3.2
2020-08-21,30.4,28.8,29.6,87.0,52.0,71.2,5.621,4.204,25.398,37.642,28.238,19.556,3.689,15.868,4.1505,2.8512,1.2993,0.2385,0.0673,6.56,0.0
2020-08-22,30.7,28.6,29.65,81.0,51.0,67.7,5.763,4.31,26.51,37.541,28.163,20.413,4.156,16.257,4.1652,2.7114,1.4539,0.2391,0.0673,7.01,0.1
2020-08-23,30.3,29.0,29.65,86.0,59.0,75.7,8.233,6.158,23.134,37.439,28.086,17.813,3.068,14.745,4.1612,2.9958,1.1653,0.2391,0.0673,6.43,2.9
2020-08-24,30.4,28.9,29.65,83.0,58.0,72.5,9.379,7.015,25.751,37.335,28.008,19.828,3.715,16.113,4.162,2.9118,1.2502,0.2391,0.0673,7.13,0.8
2020-08-25,29.9,28.6,29.25,88.0,56.0,75.4,5.917,4.425,25.333,37.228,27.928,19.507,3.638,15.868,4.0664,2.9034,1.163,0.2344,0.0673,6.33,2.0
2020-08-26,30.1,28.3,29.2,90.0,58.0,76.8,4.9,3.665,26.528,37.119,27.846,20.427,3.79,16.637,4.057,2.9685,1.0885,0.2338,0.0673,6.2,1.5
2020-08-27,30.3,28.6,29.45,91.0,50.0,73.0,3.746,2.802,24.548,37.008,27.763,18.902,3.581,15.321,4.1153,2.86,1.2553,0.2368,0.0673,5.93,2.2
2020-08-28,30.4,28.4,29.4,93.0,47.0,72.2,3.567,2.668,22.885,36.896,27.678,17.622,3.304,14.318,4.1051,2.8192,1.2859,0.2362,0.0673,5.67,0.4
2020-08-29,29.9,28.0,28.95,95.0,48.0,71.6,1.9,1.421,24.52,36.781,27.592,18.88,3.658,15.222,3.9994,2.808,1.1914,0.2309,0.0673,5.36,1.4
2020-08-30,30.3,28.2,29.25,91.0,39.0,66.7,1.938,1.449,21.956,36.663,27.504,16.906,3.433,13.473,4.0704,2.5817,1.4887,0.2344,0.0673,5.14,0.2
2020-08-31,30.4,28.5,29.45,93.0,44.0,70.4,2.629,1.966,22.745,36.544,27.415,17.513,3.395,14.119,4.1164,2.7646,1.3518,0.2368,0.0673,5.43,1.5
2020-09-01,30.7,28.6,29.65,84.0,47.0,67.0,4.596,3.437,26.194,36.423,27.324,20.169,4.31,15.859,4.1652,2.6817,1.4835,0.2391,0.0673,6.67,0.0
2020-09-02,30.8,28.9,29.85,84.0,59.0,71.2,6.013,4.497,24.34,36.3,27.231,18.741,3.477,15.264,4.2121,2.983,1.2292,0.2415,0.0673,6.34,1.0
2020-09-03,30.8,29.0,29.9,90.0,48.0,70.1,5.075,3.796,24.822,36.174,27.137,19.113,3.765,15.348,4.2237,2.8686,1.3551,0.2422,0.0673,6.42,1.2
2020-09-04,30.5,29.2,29.85,85.0,47.0,66.7,4.917,3.677,25.222,36.047,27.042,19.421,4.055,15.366,4.2092,2.7483,1.461,0.2415,0.0673,6.59,0.0
2020-09-05,30.0,28.2,29.1,75.0,55.0,67.2,4.392,3.285,18.716,35.918,26.945,14.412,2.747,11.664,4.0336,2.6009,1.4327,0.2326,0.0673,5.47,1.1
2020-09-06,29.4,27.3,28.35,85.0,72.0,78.5,4.592,3.434,9.583,35.786,26.846,7.379,0.517,6.862,3.8639,3.0179,0.846,0.224,0.0673,3.27,9.0
2020-09-07,28.7,27.8,28.25,88.0,61.0,78.6,4.075,3.048,14.526,35.653,26.746,11.185,1.611,9.574,3.8364,2.8446,0.9918,0.2229,0.0673,4.11,7.9
2020-09-08,29.5,27.9,28.7,97.0,67.0,85.1,3.021,2.259,10.649,35.518,26.645,8.2,0.69,7.51,3.9404,3.2038,0.7366,0.228,0.0673,2.98,12.1
2020-09-09,29.4,27.8,28.6,95.0,67.0,81.5,2.762,2.066,11.581,35.381,26.542,8.918,0.89,8.027,3.9177,3.1479,0.7698,0.2269,0.0673,3.11,0.7
2020-09-10,29.8,28.1,28.95,91.0,61.0,78.9,3.679,2.752,24.365,35.241,26.437,18.761,3.548,15.213,3.9983,3.0093,0.989,0.2309,0.0673,5.48,1.3
2020-09-11,28.4,27.5,27.95,98.0,85.0,93.5,4.188,3.132,2.218,35.101,26.332,1.708,-0.764,2.472,3.7701,3.4432,0.3269,0.2195,0.0673,1.19,55.2
2020-09-12,28.7,27.5,28.1,97.0,77.0,87.3,5.829,4.36,7.564,34.958,26.225,5.824,0.136,5.688,3.804,3.2962,0.5078,0.2212,0.0673,2.47,7.9
2020-09-13,29.4,28.3,28.85,90.0,71.0,79.9,5.054,3.78,18.601,34.813,26.116,14.323,2.248,12.075,3.9728,3.1861,0.7867,0.2297,0.0673,4.51,2.6
2020-09-14,30.0,27.9,28.95,90.0,63.0,78.5,2.596,1.942,23.335,34.667,26.007,17.968,3.391,14.577,4.0005,3.0277,0.9729,0.2309,0.0673,5.11,1.3
2020-09-15,29.9,28.3,29.1,93.0,64.0,79.6,3.425,2.562,24.901,34.519,25.896,19.174,3.569,15.605,4.0326,3.1386,0.894,0.2326,0.0673,5.41,0.1
2020-09-16,29.9,27.9,28.9,92.0,62.0,77.5,3.517,2.63,24.318,34.37,25.784,18.725,3.62,15.105,3.9884,3.0365,0.9519,0.2303,0.0673,5.37,0.5
2020-09-17,30.2,27.9,29.05,95.0,62.0,81.0,2.733,2.044,16.459,34.219,25.67,12.674,1.959,10.715,4.025,3.1156,0.9094,0.2321,0.0673,4.01,2.6
2020-09-18,30.9,28.2,29.55,95.0,54.0,81.0,2.212,1.655,20.041,34.066,25.556,15.432,2.819,12.613,4.1456,3.0226,1.123,0.238,0.0673,4.65,1.6
2020-09-19,30.9,28.7,29.8,99.0,56.0,78.4,2.158,1.614,24.7,33.912,25.44,19.019,3.555,15.464,4.2019,3.1995,1.0024,0.2409,0.0673,5.34,0.9
2020-09-20,30.5,28.3,29.4,96.0,65.0,82.4,2.154,1.611,20.318,33.756,25.323,15.645,2.622,13.024,4.1064,3.2653,0.841,0.2362,0.0673,4.48,0.8
2020-09-21,29.2,28.2,28.7,97.0,64.0,84.8,6.325,4.731,6.142,33.599,25.205,4.729,-0.078,4.807,3.9382,3.1514,0.7868,0.228,0.0673,2.96,9.9
2020-09-22,29.1,27.4,28.25,75.0,50.0,62.8,7.163,5.357,24.404,33.441,25.086,18.791,4.842,13.95,3.8394,2.3759,1.4635,0.2229,0.0673,6.89,0.1
2020-09-23,29.7,27.4,28.55,81.0,47.0,64.7,5.75,4.301,22.579,33.281,24.967,17.386,4.264,13.122,3.9102,2.4583,1.4519,0.2263,0.0673,6.29,0.4
2020-09-24,29.9,27.5,28.7,84.0,66.0,75.3,5.663,4.235,22.813,33.12,24.846,17.566,3.628,13.938,3.945,2.9341,1.0109,0.228,0.0673,5.5,1.7
2020-09-25,29.6,27.9,28.75,98.0,65.0,87.8,4.671,3.494,10.364,32.958,24.724,7.981,0.792,7.189,3.9523,3.1891,0.7632,0.2286,0.0673,3.21,17.0
2020-09-26,29.1,27.7,28.4,97.0,64.0,87.4,1.908,1.427,19.465,32.794,24.602,14.988,2.734,12.255,3.8716,3.0907,0.7809,0.2246,0.0673,4.15,9.9
2020-09-27,28.3,27.5,27.9,99.0,68.0,86.6,1.304,0.975,19.116,32.63,24.478,14.719,2.624,12.095,3.7589,3.1251,0.6338,0.219,0.0673,3.9,5.0
2020-09-28,28.9,27.6,28.25,91.0,66.0,79.3,3.429,2.565,21.42,32.464,24.354,16.493,3.312,13.182,3.8377,2.9945,0.8432,0.2229,0.0673,4.68,1.3
2020-09-29,29.8,27.8,28.8,91.0,62.0,78.0,3.95,2.954,21.406,32.298,24.229,16.482,3.349,13.133,3.9654,3.0003,0.9651,0.2292,0.0673,4.94,1.7
2020-09-30,29.9,27.7,28.8,96.0,62.0,83.1,2.963,2.216,11.563,32.131,24.104,8.904,1.139,7.765,3.9666,3.0907,0.8759,0.2292,0.0673,3.21,3.7
2020-10-01,28.6,27.5,28.05,98.0,79.0,90.7,2.692,2.013,12.967,31.963,23.978,9.985,1.288,8.697,3.7926,3.345,0.4477,0.2206,0.0673,2.89,11.5
2020-10-02,28.8,27.5,28.15,98.0,74.0,89.5,2.867,2.144,16.366,31.794,23.851,12.602,2.028,10.574,3.8154,3.264,0.5515,0.2218,0.0673,3.53,12.4
2020-10-03,29.4,27.7,28.55,96.0,64.0,80.1,5.463,4.086,12.398,31.625,23.724,9.547,1.354,8.193,3.9068,3.0947,0.8121,0.2263,0.0673,3.68,0.7
2020-10-04,30.4,28.4,29.4,87.0,67.0,76.0,5.9,4.413,20.102,31.455,23.597,15.479,3.025,12.454,4.1051,3.1373,0.9678,0.2362,0.0673,5.08,0.4
2020-10-05,30.1,28.6,29.35,89.0,71.0,80.2,6.104,4.566,21.834,31.285,23.469,16.812,3.249,13.563,4.0907,3.2567,0.8341,0.2356,0.0673,5.07,1.0
2020-10-06,30.2,28.6,29.4,91.0,67.0,78.4,7.071,5.289,22.068,31.114,23.341,16.992,3.381,13.611,4.103,3.2187,0.8843,0.2362,0.0673,5.3,1.0
2020-10-07,29.7,28.1,28.9,79.0,59.0,70.6,6.083,4.55,21.053,30.943,23.212,16.211,3.876,12.335,3.9863,2.7321,1.2542,0.2303,0.0673,5.74,0.0
2020-10-08,29.0,27.2,28.1,79.0,57.0,69.8,4.938,3.693,22.622,30.771,23.084,17.419,4.547,12.872,3.8065,2.5665,1.24,0.2212,0.0673,5.58,0.3
2020-10-09,29.5,27.8,28.65,79.0,61.0,70.6,5.696,4.26,21.989,30.599,22.955,16.931,4.165,12.766,3.9295,2.7333,1.1963,0.2274,0.0673,5.63,0.7
2020-10-10,30.1,28.0,29.05,94.0,64.0,83.2,4.479,3.35,16.153,30.428,22.826,12.438,2.274,10.164,4.0237,3.1422,0.8815,0.2321,0.0673,4.13,12.2
2020-10-11,29.9,27.8,28.85,98.0,62.0,87.1,3.121,2.334,16.499,30.256,22.697,12.704,2.369,10.335,3.9775,3.1385,0.8389,0.2297,0.0673,3.89,13.9
2020-10-12,28.9,27.9,28.4,97.0,72.0,87.3,1.325,0.991,12.395,30.084,22.568,9.544,1.387,8.157,3.8703,3.2564,0.6139,0.2246,0.0673,2.76,5.1
2020-10-13,29.0,27.4,28.2,98.0,71.0,87.0,1.658,1.24,12.902,29.912,22.44,9.935,1.537,8.398,3.8278,3.2105,0.6173,0.2223,0.0673,2.88,3.7
2020-10-14,29.0,27.4,28.2,91.0,68.0,80.8,4.933,3.69,18.086,29.741,22.311,13.927,2.908,11.019,3.8278,3.0226,0.8052,0.2223,0.0673,4.27,1.4
2020-10-15,29.1,27.9,28.5,94.0,75.0,86.2,4.304,3.219,10.508,29.57,22.182,8.091,1.018,7.074,3.8934,3.2771,0.6163,0.2257,0.0673,2.86,5.8
2020-10-16,28.9,27.4,28.15,99.0,82.0,90.4,2.454,1.836,8.993,29.399,22.054,6.924,0.651,6.273,3.8162,3.4395,0.3767,0.2218,0.0673,2.13,11.3
2020-10-17,28.4,27.2,27.8,96.0,80.0,88.2,5.279,3.949,15.275,29.228,21.927,11.762,2.054,9.707,3.7381,3.2791,0.459,0.2179,0.0673,3.27,7.7
2020-10-18,28.8,27.0,27.9,97.0,81.0,90.1,6.704,5.014,8.201,29.059,21.799,6.315,0.537,5.778,3.7625,3.3328,0.4296,0.219,0.0673,2.37,10.4
2020-10-19,28.1,27.0,27.55,97.0,66.0,86.8,7.188,5.376,8.395,28.889,21.672,6.464,0.681,5.784,3.6837,2.9838,0.6998,0.2151,0.0673,3.12,18.4
2020-10-20,28.4,27.4,27.9,95.0,68.0,81.8,6.438,4.815,10.019,28.721,21.546,7.714,1.069,6.646,3.7594,3.0491,0.7103,0.219,0.0673,3.23,4.7
2020-10-21,27.5,26.9,27.2,97.0,68.0,87.4,7.221,5.401,6.523,28.553,21.42,5.023,0.241,4.782,3.6079,2.9673,0.6406,0.2113,0.0673,2.76,8.8
2020-10-22,28.5,27.0,27.75,79.0,64.0,69.8,6.483,4.849,12.071,28.386,21.295,9.295,1.869,7.426,3.7284,2.6536,1.0748,0.2173,0.0673,4.32,0.2
2020-10-23,28.3,26.7,27.5,70.0,57.0,65.5,5.675,4.245,19.966,28.22,21.17,15.374,4.685,10.689,3.6748,2.3223,1.3524,0.2146,0.0673,5.52,0.0
2020-10-24,27.9,26.8,27.35,98.0,75.0,87.1,4.842,3.621,7.25,28.056,21.047,5.583,0.424,5.159,3.6408,3.1359,0.505,0.2129,0.0673,2.25,18.5
2020-10-25,28.1,26.4,27.25,97.0,76.0,86.9,5.817,4.351,10.93,27.892,20.924,8.416,1.318,7.097,3.6219,3.114,0.5079,0.2118,0.0673,2.8,4.7
2020-10-26,28.7,26.4,27.55,98.0,64.0,86.4,4.083,3.054,13.925,27.729,20.802,10.722,2.213,8.509,3.6892,2.9462,0.743,0.2151,0.0673,3.42,5.2
2020-10-27,28.9,27.1,28.0,93.0,69.0,83.7,4.958,3.709,19.566,27.568,20.681,15.066,3.584,11.482,3.7844,3.0416,0.7428,0.2201,0.0673,4.26,0.1
2020-10-28,28.8,27.3,28.05,90.0,68.0,79.5,6.283,4.7,18.209,27.408,20.561,14.021,3.357,10.664,3.7941,2.9791,0.815,0.2206,0.0673,4.38,0.3
2020-10-29,29.3,27.4,28.35,90.0,68.0,80.3,4.504,3.369,19.609,27.25,20.443,15.099,3.691,11.409,3.8628,3.0282,0.8346,0.224,0.0673,4.36,1.4
2020-10-30,29.0,26.8,27.9,95.0,57.0,82.2,2.363,1.767,13.532,27.093,20.325,10.42,2.323,8.097,3.7647,2.8154,0.9493,0.219,0.0673,3.25,1.2
2020-10-31,29.0,27.1,28.05,92.0,61.0,78.1,5.304,3.967,18.518,26.938,20.208,14.259,3.679,10.58,3.796,2.8714,0.9246,0.2206,0.0673,4.46,0.1
2020-11-01,29.1,27.6,28.35,93.0,74.0,82.9,4.283,3.204,18.695,26.785,20.093,14.395,3.277,11.118,3.8608,3.2078,0.653,0.224,0.0673,3.94,1.3
2020-11-02,27.7,25.0,26.35,96.0,62.0,84.3,6.775,5.067,12.578,26.633,19.98,9.685,2.193,7.493,3.4411,2.672,0.7691,0.2023,0.0673,3.65,3.9
2020-11-03,26.1,24.5,25.3,69.0,56.0,61.8,9.892,7.398,10.606,26.483,19.867,8.166,2.043,6.124,3.228,2.0075,1.2205,0.1916,0.0673,5.4,0.0
2020-11-04,27.2,25.1,26.15,86.0,58.0,68.4,9.488,7.096,6.635,26.335,19.756,5.109,0.498,4.611,3.397,2.4164,0.9806,0.2002,0.0673,4.15,2.7
2020-11-05,28.0,26.1,27.05,95.0,77.0,86.8,7.108,5.317,11.142,26.19,19.647,8.579,1.573,7.006,3.5806,3.0614,0.5192,0.2097,0.0673,2.9,5.5
2020-11-06,27.7,26.3,27.0,91.0,68.0,78.7,6.921,5.176,13.522,26.046,19.539,10.412,2.44,7.972,3.568,2.8197,0.7483,0.2092,0.0673,3.7,1.3
2020-11-07,27.3,26.5,26.9,95.0,71.0,79.8,8.958,6.7,3.582,25.904,19.433,2.758,-0.403,3.161,3.5453,2.9326,0.6127,0.2081,0.0673,2.56,6.7
2020-11-08,26.9,26.1,26.5,97.0,92.0,95.2,10.746,8.037,2.095,25.765,19.328,1.613,-0.699,2.312,3.4629,3.2704,0.1925,0.2039,0.0673,1.11,69.6
2020-11-09,28.0,26.3,27.15,96.0,78.0,89.0,7.417,5.547,15.566,25.628,19.226,11.986,2.751,9.235,3.6007,3.1165,0.4842,0.2108,0.0673,3.3,4.7
2020-11-10,27.5,26.8,27.15,94.0,75.0,88.9,6.171,4.615,13.464,25.493,19.125,10.367,2.303,8.064,3.5975,3.0329,0.5646,0.2108,0.0673,3.18,4.0
2020-11-11,27.6,26.4,27.0,95.0,80.0,91.6,6.567,4.912,13.039,25.361,19.025,10.04,2.13,7.91,3.5673,3.1119,0.4553,0.2092,0.0673,2.9,8.4
2020-11-12,27.9,26.5,27.2,97.0,68.0,84.2,5.138,3.843,16.754,25.232,18.928,12.901,3.347,9.554,3.61,2.9568,0.6532,0.2113,0.0673,3.63,1.6
2020-11-13,28.3,26.2,27.25,95.0,71.0,85.0,3.013,2.253,16.549,25.105,18.833,12.743,3.282,9.461,3.6239,2.9812,0.6428,0.2118,0.0673,3.36,1.0
2020-11-14,27.9,26.3,27.1,94.0,68.0,82.0,4.017,3.004,16.448,24.98,18.74,12.665,3.4,9.265,3.5897,2.8858,0.7039,0.2102,0.0673,3.53,1.2
2020-11-15,27.7,26.3,27.0,89.0,63.0,77.7,4.663,3.487,18.076,24.859,18.648,13.918,4.207,9.711,3.568,2.6926,0.8753,0.2092,0.0673,4.06,0.1
2020-11-16,27.6,25.8,26.7,86.0,71.0,78.1,4.8,3.59,13.907,24.74,18.559,10.708,2.84,7.868,3.5073,2.7394,0.768,0.206,0.0673,3.43,0.4
2020-11-17,27.0,25.2,26.1,86.0,63.0,76.4,5.921,4.428,13.738,24.624,18.472,10.578,3.049,7.528,3.3855,2.5015,0.884,0.1997,0.0673,3.82,0.0
2020-11-18,26.0,24.1,25.05,90.0,57.0,70.8,9.654,7.221,10.318,24.511,18.387,7.945,2.011,5.933,3.1817,2.3089,0.8728,0.1892,0.0673,4.12,1.2
2020-11-19,25.5,24.0,24.75,68.0,56.0,60.2,9.05,6.769,12.913,24.401,18.305,9.943,3.387,6.556,3.1236,1.9283,1.1954,0.1862,0.0673,5.25,0.0
2020-11-20,26.3,24.4,25.35,82.0,57.0,69.2,8.029,6.005,17.258,24.294,18.225,13.289,4.736,8.553,3.2389,2.2282,1.0107,0.1921,0.0673,4.79,0.5
2020-11-21,26.8,25.2,26.0,88.0,65.0,74.2,7.471,5.588,17.075,24.19,18.147,13.148,4.199,8.948,3.3647,2.5557,0.809,0.1987,0.0673,4.17,2.0
2020-11-22,26.9,25.4,26.15,92.0,69.0,80.5,5.771,4.316,16.546,24.089,18.071,12.74,3.811,8.929,3.3943,2.7151,0.6792,0.2002,0.0673,3.61,1.6
2020-11-23,26.4,24.6,25.5,96.0,61.0,80.8,4.571,3.419,17.057,23.991,17.998,13.134,4.247,8.887,3.2674,2.5344,0.733,0.1936,0.0673,3.57,0.0
2020-11-24,26.0,24.4,25.2,90.0,69.0,80.1,6.738,5.039,12.992,23.897,17.927,10.004,2.859,7.145,3.2089,2.535,0.6738,0.1907,0.0673,3.34,2.5
2020-11-25,25.8,24.5,25.15,81.0,53.0,63.7,6.404,4.79,17.204,23.806,17.859,13.247,5.015,8.232,3.1983,2.1255,1.0727,0.1902,0.0673,4.58,0.1
2020-11-26,26.3,24.3,25.3,72.0,54.0,64.5,4.642,3.472,17.039,23.718,17.793,13.12,5.177,7.943,3.2298,2.0175,1.2123,0.1916,0.0673,4.36,0.0
2020-11-27,25.8,24.3,25.05,88.0,62.0,76.1,3.863,2.889,15.952,23.634,17.73,12.283,4.178,8.104,3.18,2.3665,0.8134,0.1892,0.0673,3.42,0.2
2020-11-28,25.7,23.8,24.75,92.0,66.0,78.7,2.271,1.698,11.639,23.553,17.669,8.962,2.521,6.441,3.1253,2.446,0.6793,0.1862,0.0673,2.48,0.7
2020-11-29,25.4,23.9,24.65,93.0,55.0,76.7,2.633,1.97,16.589,23.476,17.611,12.773,4.586,8.188,3.105,2.2713,0.8337,0.1853,0.0673,3.2,0.0
2020-11-30,26.2,23.9,25.05,96.0,48.0,78.6,5.071,3.793,14.562,23.402,17.556,11.213,3.895,7.318,3.1837,2.24,0.9437,0.1892,0.0673,3.76,0.0
2020-12-01,24.0,21.0,22.5,96.0,58.0,77.1,7.371,5.513,8.867,23.332,17.503,6.827,1.74,5.087,2.7355,2.0591,0.6764,0.1655,0.0673,3.09,4.8
2020-12-02,22.8,20.6,21.7,71.0,54.0,63.3,6.992,5.229,17.1,23.265,17.453,13.167,5.852,7.315,2.6011,1.6108,0.9902,0.1586,0.0673,4.45,0.0
2020-12-03,23.0,20.3,21.65,69.0,53.0,60.5,5.583,4.176,16.891,23.202,17.406,13.006,5.86,7.146,2.5957,1.5663,1.0294,0.1582,0.0673,4.19,0.0
2020-12-04,24.4,22.0,23.2,79.0,49.0,60.8,3.658,2.736,13.849,23.143,17.361,10.664,4.194,6.47,2.8501,1.7931,1.057,0.1717,0.0673,3.46,0.0
2020-12-05,24.8,22.6,23.7,97.0,50.0,76.2,1.046,0.782,11.455,23.087,17.319,8.821,2.822,5.998,2.9362,2.1125,0.8237,0.1763,0.0673,2.15,0.0
2020-12-06,25.4,22.4,23.9,93.0,49.0,76.4,1.992,1.49,12.859,23.035,17.28,9.902,3.483,6.419,2.9766,2.0545,0.922,0.1782,0.0673,2.67,0.0
2020-12-07,24.3,22.6,23.45,95.0,73.0,86.7,7.033,5.261,7.438,22.987,17.244,5.727,1.081,4.646,2.8901,2.4114,0.4787,0.174,0.0673,2.33,6.9
2020-12-08,21.7,18.6,20.15,84.0,52.0,61.6,7.008,5.242,16.819,22.942,17.211,12.951,5.78,7.171,2.3696,1.5751,0.7945,0.1459,0.0673,3.86,0.0
2020-12-09,20.8,18.4,19.6,73.0,49.0,61.0,5.029,3.762,16.981,22.902,17.18,13.076,6.236,6.84,2.2865,1.3744,0.9122,0.1416,0.0673,3.75,0.0
2020-12-10,21.1,18.5,19.8,76.0,47.0,62.3,3.354,2.509,14.414,22.865,17.153,11.099,4.945,6.154,2.3161,1.3974,0.9187,0.1432,0.0673,3.12,0.0
2020-12-11,23.7,20.9,22.3,81.0,48.0,63.9,3.883,2.905,10.757,22.832,17.128,8.283,2.925,5.358,2.7012,1.7044,0.9968,0.1637,0.0673,3.2,0.3
2020-12-12,24.7,22.6,23.65,87.0,49.0,65.6,3.408,2.549,16.096,22.803,17.106,12.394,5.051,7.342,2.9269,1.9552,0.9717,0.1758,0.0673,3.42,0.3
2020-12-13,25.2,22.8,24.0,92.0,54.0,75.0,1.875,1.402,16.261,22.778,17.087,12.521,4.828,7.693,2.9907,2.1423,0.8483,0.1791,0.0673,2.89,0.0
2020-12-14,25.6,23.3,24.45,100.0,59.0,86.1,2.462,1.842,15.998,22.756,17.071,12.319,4.336,7.983,3.0718,2.3988,0.673,0.1834,0.0673,2.9,0.7
2020-12-15,25.5,22.9,24.2,100.0,55.0,85.4,1.654,1.237,11.308,22.739,17.058,8.707,2.673,6.033,3.0279,2.2937,0.7343,0.181,0.0673,2.28,0.0
2020-12-16,25.9,23.3,24.6,99.0,51.0,81.2,3.7,2.767,13.226,22.726,17.048,10.184,3.472,6.713,3.1012,2.2682,0.833,0.1848,0.0673,3.09,0.2
2020-12-17,25.6,23.3,24.45,97.0,50.0,81.6,3.792,2.836,14.872,22.716,17.041,11.451,4.204,7.247,3.0718,2.2082,0.8636,0.1834,0.0673,3.3,0.0
2020-12-18,23.7,21.4,22.55,95.0,60.0,72.8,6.375,4.768,10.188,22.71,17.037,7.845,2.359,5.485,2.7397,2.0898,0.6498,0.1659,0.0673,2.94,0.0
2020-12-19,23.7,20.9,22.3,68.0,50.0,59.1,5.175,3.871,12.193,22.709,17.036,9.389,3.786,5.603,2.7012,1.5731,1.1281,0.1637,0.0673,3.97,0.0
2020-12-20,25.2,22.5,23.85,87.0,53.0,68.2,4.233,3.166,15.808,22.711,17.037,12.172,4.831,7.341,2.9656,2.0351,0.9305,0.1777,0.0673,3.57,0.5
2020-12-21,25.6,22.8,24.2,95.0,63.0,81.9,3.733,2.792,15.095,22.717,17.042,11.623,4.062,7.561,3.0292,2.3525,0.6767,0.181,0.0673,3.02,0.2
2020-12-22,23.7,21.5,22.6,77.0,50.0,62.5,6.0,4.488,16.297,22.727,17.05,12.549,5.518,7.031,2.7475,1.72,1.0276,0.1664,0.0673,4.23,0.0
2020-12-23,24.5,21.4,22.95,86.0,48.0,62.9,5.775,4.319,14.735,22.741,17.06,11.346,4.627,6.719,2.8117,1.8339,0.9778,0.1695,0.0673,3.96,0.2
2020-12-24,26.0,23.6,24.8,92.0,55.0,78.2,5.646,4.223,15.664,22.759,17.074,12.061,4.441,7.62,3.1372,2.2644,0.8728,0.1867,0.0673,3.79,0.6
2020-12-25,23.4,17.0,20.2,99.0,62.0,78.7,7.671,5.737,4.648,22.781,17.09,3.579,0.093,3.486,2.4079,1.8514,0.5565,0.1463,0.0673,2.52,3.9
2020-12-26,20.2,16.8,18.5,63.0,51.0,56.7,5.325,3.983,11.617,22.807,17.109,8.945,3.745,5.201,2.1403,1.2064,0.934,0.1334,0.0673,3.62,0.0
2020-12-27,23.2,19.6,21.4,70.0,45.0,58.7,4.721,3.531,10.004,22.837,17.132,7.703,2.785,4.918,2.5623,1.4382,1.1241,0.1561,0.0673,3.71,0.2
