Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4469509,-,-,-,24.96,-78.05,-5,9,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Solar Zenith Angle,Wind Direction,Wind Speed
2020,1,3,4,0,23.8,0,0,0,7,0,0,0,0,129.22,132,5.1000000000000005
2020,1,3,5,0,23.8,0,0,0,3,0,0,0,0,115.94,132,5.2
2020,1,3,6,0,23.8,0,0,0,0,0,0,0,0,102.93,133,5.300000000000001
2020,1,3,7,0,24.1,0,0,0,0,0,0,0,0,89.83,135,5.4
2020,1,3,8,0,24.700000000000003,50,553,162,0,50,553,0,162,78.34,137,6
2020,1,3,9,0,25,72,748,359,0,72,748,0,359,67.44,139,6.1000000000000005
2020,1,3,10,0,25.400000000000002,75,866,532,3,298,114,0,358,58.11,142,6
2020,1,3,11,0,25.8,80,909,649,7,264,258,0,425,51.25,146,5.7
2020,1,3,12,0,26.1,82,926,702,7,248,407,0,521,47.94,150,5.4
2020,1,3,13,0,26.400000000000002,83,918,686,0,83,918,0,686,48.910000000000004,153,5.1000000000000005
2020,1,3,14,0,26.5,79,891,604,7,188,510,0,488,53.94,155,4.800000000000001
2020,1,3,15,0,26.400000000000002,71,835,463,0,71,835,0,463,62.03,155,4.6000000000000005
2020,1,3,16,0,26.200000000000003,58,716,277,0,58,716,0,277,72.16,152,4.4
2020,1,3,17,0,25.6,32,427,81,0,32,427,0,81,83.51,146,3.9000000000000004
2020,1,3,18,0,25.1,0,0,0,0,0,0,0,0,95.9,141,4
2020,1,3,19,0,24.900000000000002,0,0,0,0,0,0,0,0,108.7,137,4.3
2020,1,3,20,0,24.900000000000002,0,0,0,0,0,0,0,0,121.84,137,4.6000000000000005
2020,1,3,21,0,24.8,0,0,0,0,0,0,0,0,135.22,138,4.800000000000001
2020,1,3,22,0,24.700000000000003,0,0,0,3,0,0,0,0,148.74,140,4.9
2020,1,3,23,0,24.6,0,0,0,0,0,0,0,0,162.33,143,5
2020,1,4,0,0,24.5,0,0,0,0,0,0,0,0,175.58,147,5.1000000000000005
2020,1,4,1,0,24.400000000000002,0,0,0,0,0,0,0,0,169.89000000000001,152,5.1000000000000005
2020,1,4,2,0,24.400000000000002,0,0,0,0,0,0,0,0,156.35,157,5.1000000000000005
2020,1,4,3,0,24.400000000000002,0,0,0,0,0,0,0,0,142.77,162,5.1000000000000005
2020,1,4,4,0,24.400000000000002,0,0,0,0,0,0,0,0,129.3,166,5
2020,1,4,5,0,24.400000000000002,0,0,0,0,0,0,0,0,116.01,170,5.1000000000000005
2020,1,4,6,0,24.400000000000002,0,0,0,4,0,0,0,0,102.99000000000001,175,4.9
2020,1,4,7,0,24.700000000000003,0,0,0,0,0,0,0,0,89.88,179,4.9
2020,1,4,8,0,25.3,48,582,165,0,48,582,0,165,78.37,185,5.1000000000000005
2020,1,4,9,0,25.8,69,769,364,0,69,769,0,364,67.45,191,5.1000000000000005
2020,1,4,10,0,26.1,74,874,536,0,74,874,0,536,58.09,199,4.9
2020,1,4,11,0,26.3,79,918,654,0,79,918,0,654,51.19,206,4.800000000000001
2020,1,4,12,0,26.5,80,937,709,0,80,937,0,709,47.84,213,4.800000000000001
2020,1,4,13,0,26.5,76,938,694,0,76,938,0,694,48.79,218,5
2020,1,4,14,0,26.5,70,915,611,0,70,915,0,611,53.800000000000004,222,5.2
2020,1,4,15,0,26.3,63,860,468,0,63,860,0,468,61.88,223,5.300000000000001
2020,1,4,16,0,25.900000000000002,51,748,282,0,51,748,0,282,72.01,225,5.300000000000001
2020,1,4,17,0,25.200000000000003,30,467,84,0,30,467,0,84,83.37,228,4.800000000000001
2020,1,4,18,0,24.8,0,0,0,0,0,0,0,0,95.76,230,4.5
2020,1,4,19,0,24.5,0,0,0,0,0,0,0,0,108.56,235,4.4
2020,1,4,20,0,24.3,0,0,0,0,0,0,0,0,121.71000000000001,242,4.4
2020,1,4,21,0,24.200000000000003,0,0,0,0,0,0,0,0,135.09,249,4.4
2020,1,4,22,0,24.1,0,0,0,0,0,0,0,0,148.62,256,4.4
2020,1,4,23,0,24.200000000000003,0,0,0,1,0,0,0,0,162.21,262,4.6000000000000005
2020,1,5,0,0,24.200000000000003,0,0,0,0,0,0,0,0,175.44,272,5.2
2020,1,5,1,0,24.200000000000003,0,0,0,0,0,0,0,0,169.96,292,6.6000000000000005
2020,1,5,2,0,23.8,0,0,0,1,0,0,0,0,156.43,312,9.1
2020,1,5,3,0,22.900000000000002,0,0,0,3,0,0,0,0,142.85,323,10.4
2020,1,5,4,0,22.400000000000002,0,0,0,0,0,0,0,0,129.37,326,9.8
2020,1,5,5,0,22.3,0,0,0,0,0,0,0,0,116.07000000000001,329,9.1
2020,1,5,6,0,21.900000000000002,0,0,0,0,0,0,0,0,103.05,334,8.8
2020,1,5,7,0,21.700000000000003,0,0,0,0,0,0,0,0,89.91,340,8.700000000000001
2020,1,5,8,0,22.1,55,535,163,0,55,535,0,163,78.4,345,8.6
2020,1,5,9,0,22.400000000000002,77,754,366,0,77,754,0,366,67.46000000000001,351,8.4
2020,1,5,10,0,22.5,91,851,541,0,91,851,0,541,58.07,355,8.4
2020,1,5,11,0,22.400000000000002,99,898,663,0,99,898,0,663,51.13,357,8.5
2020,1,5,12,0,22.200000000000003,104,915,720,0,104,915,0,720,47.75,359,8.4
2020,1,5,13,0,21.900000000000002,101,916,706,0,101,916,0,706,48.660000000000004,1,8.4
2020,1,5,14,0,21.700000000000003,98,882,621,0,98,882,0,621,53.65,5,8.4
2020,1,5,15,0,21.400000000000002,92,807,474,0,92,807,0,474,61.730000000000004,9,8.3
2020,1,5,16,0,21.1,77,661,283,0,77,661,0,283,71.86,12,8.200000000000001
2020,1,5,17,0,20.700000000000003,44,314,81,0,44,314,0,81,83.23,15,7.7
2020,1,5,18,0,20.6,0,0,0,0,0,0,0,0,95.62,18,7.5
2020,1,5,19,0,20.6,0,0,0,1,0,0,0,0,108.43,21,7.300000000000001
2020,1,5,20,0,20.700000000000003,0,0,0,1,0,0,0,0,121.58,25,7.1000000000000005
2020,1,5,21,0,20.700000000000003,0,0,0,0,0,0,0,0,134.97,28,6.800000000000001
2020,1,5,22,0,20.6,0,0,0,1,0,0,0,0,148.5,31,6.6000000000000005
2020,1,5,23,0,20.700000000000003,0,0,0,1,0,0,0,0,162.08,34,6.6000000000000005
2020,1,6,0,0,20.700000000000003,0,0,0,3,0,0,0,0,175.29,36,6.6000000000000005
2020,1,6,1,0,20.700000000000003,0,0,0,1,0,0,0,0,170.03,37,6.6000000000000005
2020,1,6,2,0,20.6,0,0,0,1,0,0,0,0,156.51,38,6.5
2020,1,6,3,0,20.6,0,0,0,1,0,0,0,0,142.93,39,6.300000000000001
2020,1,6,4,0,20.6,0,0,0,1,0,0,0,0,129.44,41,6
2020,1,6,5,0,20.6,0,0,0,0,0,0,0,0,116.14,43,5.5
2020,1,6,6,0,20.6,0,0,0,0,0,0,0,0,103.10000000000001,43,5.1000000000000005
2020,1,6,7,0,20.8,0,0,0,0,0,0,0,0,89.94,44,4.800000000000001
2020,1,6,8,0,21.3,60,504,161,0,60,504,0,161,78.42,44,4.9
2020,1,6,9,0,21.6,83,739,366,0,83,739,0,366,67.46000000000001,44,4.800000000000001
2020,1,6,10,0,21.900000000000002,79,887,549,0,79,887,0,549,58.04,42,4.6000000000000005
2020,1,6,11,0,22.200000000000003,83,933,669,0,83,933,0,669,51.07,39,4.5
2020,1,6,12,0,22.3,86,950,726,3,380,104,0,450,47.64,36,4.5
2020,1,6,13,0,22.400000000000002,78,959,714,3,364,90,0,424,48.52,35,4.5
2020,1,6,14,0,22.400000000000002,76,932,630,3,315,62,0,352,53.5,36,4.5
2020,1,6,15,0,22.400000000000002,70,874,485,3,194,5,0,196,61.58,38,4.5
2020,1,6,16,0,22.3,58,757,295,1,58,757,0,295,71.71000000000001,43,4.4
2020,1,6,17,0,21.900000000000002,34,475,91,1,34,475,0,91,83.08,49,3.9000000000000004
2020,1,6,18,0,21.8,0,0,0,0,0,0,0,0,95.48,54,3.7
2020,1,6,19,0,21.700000000000003,0,0,0,0,0,0,0,0,108.29,59,3.6
2020,1,6,20,0,21.700000000000003,0,0,0,1,0,0,0,0,121.45,64,3.5
2020,1,6,21,0,21.700000000000003,0,0,0,1,0,0,0,0,134.84,70,3.4000000000000004
2020,1,6,22,0,21.700000000000003,0,0,0,0,0,0,0,0,148.38,75,3.4000000000000004
2020,1,6,23,0,21.700000000000003,0,0,0,0,0,0,0,0,161.96,81,3.5
2020,1,7,0,0,21.700000000000003,0,0,0,0,0,0,0,0,175.14000000000001,85,3.5
2020,1,7,1,0,21.700000000000003,0,0,0,0,0,0,0,0,170.09,88,3.5
2020,1,7,2,0,21.700000000000003,0,0,0,0,0,0,0,0,156.58,89,3.4000000000000004
2020,1,7,3,0,21.6,0,0,0,0,0,0,0,0,143,88,3.2
2020,1,7,4,0,21.6,0,0,0,0,0,0,0,0,129.51,87,3
2020,1,7,5,0,21.6,0,0,0,0,0,0,0,0,116.2,85,2.8000000000000003
2020,1,7,6,0,21.700000000000003,0,0,0,0,0,0,0,0,103.15,82,2.5
2020,1,7,7,0,21.900000000000002,0,0,0,0,0,0,0,0,89.97,79,2.2
2020,1,7,8,0,22.5,41,636,169,0,41,636,0,169,78.44,73,2.1
2020,1,7,9,0,22.8,57,817,370,3,192,24,0,201,67.45,59,1.8
2020,1,7,10,0,23.1,66,899,542,0,66,899,0,542,58,38,1.5
2020,1,7,11,0,23.5,70,941,662,0,70,941,0,662,50.99,10,1.6
2020,1,7,12,0,23.700000000000003,72,957,718,3,244,1,0,245,47.53,352,2
2020,1,7,13,0,23.900000000000002,76,947,705,3,116,0,0,116,48.38,346,2.4000000000000004
2020,1,7,14,0,24,72,926,625,0,72,926,0,625,53.34,347,2.9000000000000004
2020,1,7,15,0,24,65,872,482,3,133,0,0,133,61.42,350,3.3000000000000003
2020,1,7,16,0,23.8,53,766,296,3,42,0,0,42,71.55,354,3.5
2020,1,7,17,0,23.200000000000003,32,499,93,3,54,2,7,54,82.94,357,3.3000000000000003
2020,1,7,18,0,22.900000000000002,0,0,0,0,0,0,0,0,95.34,0,3.3000000000000003
2020,1,7,19,0,22.8,0,0,0,0,0,0,0,0,108.15,1,3.4000000000000004
2020,1,7,20,0,22.700000000000003,0,0,0,0,0,0,0,0,121.32000000000001,3,3.5
2020,1,7,21,0,22.6,0,0,0,0,0,0,0,0,134.71,5,3.5
2020,1,7,22,0,22.5,0,0,0,0,0,0,0,0,148.25,4,3.5
2020,1,7,23,0,22.400000000000002,0,0,0,0,0,0,0,0,161.84,1,3.7
2020,1,8,0,0,22.3,0,0,0,0,0,0,0,0,174.99,357,4
2020,1,8,1,0,22.200000000000003,0,0,0,0,0,0,0,0,170.15,355,4.4
2020,1,8,2,0,22.200000000000003,0,0,0,0,0,0,0,0,156.66,355,4.800000000000001
2020,1,8,3,0,22.1,0,0,0,0,0,0,0,0,143.07,356,5.2
2020,1,8,4,0,22,0,0,0,0,0,0,0,0,129.58,359,5.4
2020,1,8,5,0,21.900000000000002,0,0,0,0,0,0,0,0,116.25,3,5.4
2020,1,8,6,0,21.8,0,0,0,0,0,0,0,0,103.19,9,5.5
2020,1,8,7,0,22,0,0,0,0,0,0,0,0,89.99,15,5.4
2020,1,8,8,0,22.6,49,594,168,0,49,594,0,168,78.45,22,5.7
2020,1,8,9,0,22.900000000000002,69,794,374,0,69,794,0,374,67.44,27,5.6000000000000005
2020,1,8,10,0,23.200000000000003,71,912,554,0,71,912,0,554,57.96,29,5.5
2020,1,8,11,0,23.400000000000002,77,952,677,0,77,952,0,677,50.910000000000004,30,5.6000000000000005
2020,1,8,12,0,23.6,80,966,734,0,80,966,0,734,47.410000000000004,31,5.800000000000001
2020,1,8,13,0,23.700000000000003,79,964,721,0,79,964,0,721,48.230000000000004,33,6.1000000000000005
2020,1,8,14,0,23.700000000000003,77,937,638,0,77,937,0,638,53.18,36,6.5
2020,1,8,15,0,23.700000000000003,71,875,492,0,71,875,0,492,61.26,39,6.9
2020,1,8,16,0,23.5,60,752,300,3,110,1,0,111,71.39,42,7.1000000000000005
2020,1,8,17,0,23,36,463,94,0,36,463,0,94,82.79,45,6.9
2020,1,8,18,0,22.700000000000003,0,0,0,0,0,0,0,0,95.19,49,7.2
2020,1,8,19,0,22.6,0,0,0,0,0,0,0,0,108.01,54,7.4
2020,1,8,20,0,22.400000000000002,0,0,0,0,0,0,0,0,121.19,59,7.5
2020,1,8,21,0,22.400000000000002,0,0,0,0,0,0,0,0,134.59,64,7.5
2020,1,8,22,0,22.400000000000002,0,0,0,0,0,0,0,0,148.13,68,7.6000000000000005
2020,1,8,23,0,22.400000000000002,0,0,0,1,0,0,0,0,161.71,71,7.7
2020,1,9,0,0,22.400000000000002,0,0,0,3,0,0,0,0,174.84,73,7.9
2020,1,9,1,0,22.400000000000002,0,0,0,1,0,0,0,0,170.20000000000002,73,8
2020,1,9,2,0,22.400000000000002,0,0,0,1,0,0,0,0,156.72,72,8.200000000000001
2020,1,9,3,0,22.400000000000002,0,0,0,0,0,0,0,0,143.14000000000001,71,8.4
2020,1,9,4,0,22.5,0,0,0,0,0,0,0,0,129.64000000000001,71,8.6
2020,1,9,5,0,22.5,0,0,0,0,0,0,0,0,116.3,71,8.700000000000001
2020,1,9,6,0,22.5,0,0,0,0,0,0,0,0,103.23,72,8.8
2020,1,9,7,0,22.8,0,0,0,0,0,0,0,0,90.01,73,9
2020,1,9,8,0,23.200000000000003,57,513,159,0,57,513,0,159,78.45,75,9.5
2020,1,9,9,0,23.5,81,726,360,0,81,726,0,360,67.42,77,9.8
2020,1,9,10,0,23.700000000000003,91,832,533,0,91,832,0,533,57.910000000000004,77,9.8
2020,1,9,11,0,23.8,102,874,654,0,102,874,0,654,50.82,76,9.8
2020,1,9,12,0,23.900000000000002,109,881,707,0,109,881,0,707,47.28,76,9.700000000000001
2020,1,9,13,0,23.900000000000002,104,885,695,0,104,885,0,695,48.07,76,9.600000000000001
2020,1,9,14,0,23.8,101,849,612,1,101,849,0,612,53.01,77,9.600000000000001
2020,1,9,15,0,23.700000000000003,94,774,468,3,139,0,0,139,61.09,77,9.700000000000001
2020,1,9,16,0,23.5,79,629,281,1,79,629,0,281,71.23,77,9.600000000000001
2020,1,9,17,0,23.3,45,310,85,0,45,310,0,85,82.63,78,9.4
2020,1,9,18,0,23.200000000000003,0,0,0,3,0,0,0,0,95.05,78,9.3
2020,1,9,19,0,23.200000000000003,0,0,0,1,0,0,0,0,107.88,79,9.3
2020,1,9,20,0,23.1,0,0,0,1,0,0,0,0,121.05,80,9.200000000000001
2020,1,9,21,0,23.1,0,0,0,3,0,0,0,0,134.46,81,9.200000000000001
2020,1,9,22,0,23.200000000000003,0,0,0,0,0,0,0,0,148.01,82,9.200000000000001
2020,1,9,23,0,23.200000000000003,0,0,0,1,0,0,0,0,161.59,83,9.200000000000001
2020,1,10,0,0,23.3,0,0,0,1,0,0,0,0,174.68,83,9.200000000000001
2020,1,10,1,0,23.200000000000003,0,0,0,1,0,0,0,0,170.25,83,9.1
2020,1,10,2,0,23.200000000000003,0,0,0,0,0,0,0,0,156.79,83,9.200000000000001
2020,1,10,3,0,23.200000000000003,0,0,0,1,0,0,0,0,143.20000000000002,83,9.3
2020,1,10,4,0,23.200000000000003,0,0,0,1,0,0,0,0,129.69,84,9.3
2020,1,10,5,0,23.200000000000003,0,0,0,7,0,0,0,0,116.35000000000001,84,9.3
2020,1,10,6,0,23.3,0,0,0,1,0,0,0,0,103.27,85,9.4
2020,1,10,7,0,23.5,0,0,0,3,0,0,0,0,90.03,87,9.5
2020,1,10,8,0,23.900000000000002,74,345,143,4,105,14,7,108,78.45,88,10
2020,1,10,9,0,24.3,110,586,335,1,110,586,0,335,67.4,89,10.5
2020,1,10,10,0,24.6,110,759,514,0,110,759,0,514,57.85,90,10.5
2020,1,10,11,0,24.700000000000003,121,805,631,1,121,805,0,631,50.730000000000004,91,10.3
2020,1,10,12,0,24.900000000000002,129,819,686,0,129,819,0,686,47.15,91,10.100000000000001
2020,1,10,13,0,24.900000000000002,117,836,678,0,117,836,0,678,47.910000000000004,92,9.9
2020,1,10,14,0,24.900000000000002,112,805,598,1,112,805,0,598,52.84,93,9.700000000000001
2020,1,10,15,0,24.8,104,727,457,0,104,727,0,457,60.92,93,9.5
2020,1,10,16,0,24.6,87,578,274,0,87,578,0,274,71.07000000000001,92,9.3
2020,1,10,17,0,24.3,49,251,82,0,49,251,0,82,82.48,90,9
2020,1,10,18,0,24.200000000000003,0,0,0,0,0,0,0,0,94.9,87,9.1
2020,1,10,19,0,24.200000000000003,0,0,0,0,0,0,0,0,107.74000000000001,86,9.4
2020,1,10,20,0,24.1,0,0,0,0,0,0,0,0,120.92,85,9.600000000000001
2020,1,10,21,0,24.1,0,0,0,0,0,0,0,0,134.33,86,9.600000000000001
2020,1,10,22,0,24,0,0,0,0,0,0,0,0,147.88,87,9.5
2020,1,10,23,0,24,0,0,0,0,0,0,0,0,161.46,88,9.5
2020,1,11,0,0,24,0,0,0,0,0,0,0,0,174.52,90,9.4
2020,1,11,1,0,24,0,0,0,0,0,0,0,0,170.28,92,9.200000000000001
2020,1,11,2,0,24,0,0,0,0,0,0,0,0,156.85,93,8.9
2020,1,11,3,0,24,0,0,0,0,0,0,0,0,143.26,94,8.700000000000001
2020,1,11,4,0,24,0,0,0,0,0,0,0,0,129.74,95,8.4
2020,1,11,5,0,24,0,0,0,0,0,0,0,0,116.39,97,8.200000000000001
2020,1,11,6,0,24,0,0,0,0,0,0,0,0,103.3,99,8.200000000000001
2020,1,11,7,0,24.200000000000003,0,0,0,0,0,0,0,0,90.05,101,8.3
2020,1,11,8,0,24.5,54,503,154,0,54,503,0,154,78.45,104,8.700000000000001
2020,1,11,9,0,24.900000000000002,76,721,353,0,76,721,0,353,67.37,108,9
2020,1,11,10,0,25.200000000000003,81,843,530,0,81,843,0,530,57.79,111,9.1
2020,1,11,11,0,25.5,91,881,649,0,91,881,0,649,50.63,113,9.1
2020,1,11,12,0,25.8,100,884,703,0,100,884,0,703,47,116,9
2020,1,11,13,0,25.900000000000002,86,909,697,0,86,909,0,697,47.74,118,8.9
2020,1,11,14,0,25.900000000000002,87,869,614,1,87,869,0,614,52.660000000000004,120,8.8
2020,1,11,15,0,25.8,84,794,472,0,84,794,0,472,60.74,120,8.6
2020,1,11,16,0,25.5,74,646,285,0,74,646,0,285,70.9,120,7.9
2020,1,11,17,0,25.1,44,337,89,0,44,337,0,89,82.33,117,6.800000000000001
2020,1,11,18,0,24.8,0,0,0,0,0,0,0,0,94.75,113,6.1000000000000005
2020,1,11,19,0,24.6,0,0,0,0,0,0,0,0,107.60000000000001,109,5.7
2020,1,11,20,0,24.5,0,0,0,0,0,0,0,0,120.79,107,5.5
2020,1,11,21,0,24.400000000000002,0,0,0,0,0,0,0,0,134.21,106,5.2
2020,1,11,22,0,24.3,0,0,0,0,0,0,0,0,147.76,107,5.300000000000001
2020,1,11,23,0,24.3,0,0,0,0,0,0,0,0,161.34,108,5.4
2020,1,12,0,0,24.200000000000003,0,0,0,0,0,0,0,0,174.35,108,5.6000000000000005
2020,1,12,1,0,24.200000000000003,0,0,0,0,0,0,0,0,170.31,107,5.800000000000001
2020,1,12,2,0,24.200000000000003,0,0,0,0,0,0,0,0,156.9,106,6
2020,1,12,3,0,24.200000000000003,0,0,0,0,0,0,0,0,143.31,104,6.4
2020,1,12,4,0,24.200000000000003,0,0,0,0,0,0,0,0,129.79,101,6.7
2020,1,12,5,0,24.3,0,0,0,3,0,0,0,0,116.43,100,7
2020,1,12,6,0,24.3,0,0,0,1,0,0,0,0,103.32000000000001,99,7.300000000000001
2020,1,12,7,0,24.5,0,0,0,0,0,0,0,0,90.06,99,7.7
2020,1,12,8,0,24.8,71,346,141,0,71,346,0,141,78.44,100,8.5
2020,1,12,9,0,25.1,109,577,331,0,109,577,0,331,67.33,102,9.1
2020,1,12,10,0,25.5,112,746,510,0,112,746,0,510,57.72,103,9.3
2020,1,12,11,0,25.700000000000003,119,808,633,0,119,808,0,633,50.52,103,9.200000000000001
2020,1,12,12,0,25.8,121,839,694,0,121,839,0,694,46.86,105,9
2020,1,12,13,0,25.8,100,882,695,0,100,882,0,695,47.57,107,8.6
2020,1,12,14,0,25.900000000000002,98,850,616,0,98,850,0,616,52.480000000000004,108,8.3
2020,1,12,15,0,25.8,90,790,478,0,90,790,0,478,60.56,108,7.9
2020,1,12,16,0,25.5,74,666,294,0,74,666,0,294,70.73,107,7.6000000000000005
2020,1,12,17,0,25,44,382,96,0,44,382,0,96,82.17,105,6.9
