Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4469509,-,-,-,24.96,-78.05,-5,9,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Solar Zenith Angle,Wind Direction,Wind Speed
2021,1,3,9,0,24.8,65,802,372,0,65,802,0,372,67.45,169,4.1000000000000005
2021,1,3,10,0,25.1,73,894,545,0,73,894,0,545,58.1,172,4.4
2021,1,3,11,0,25.3,78,937,665,0,78,937,0,665,51.21,177,4.4
2021,1,3,12,0,25.5,79,956,720,0,79,956,0,720,47.870000000000005,184,4.2
2021,1,3,13,0,25.5,79,947,703,0,79,947,0,703,48.82,191,3.8000000000000003
2021,1,3,14,0,25.5,75,922,619,0,75,922,0,619,53.83,198,3.4000000000000004
2021,1,3,15,0,25.400000000000002,68,862,474,0,68,862,0,474,61.92,202,3.1
2021,1,3,16,0,25,55,747,286,2,164,159,0,213,72.05,205,2.6
2021,1,3,17,0,24.400000000000002,31,466,85,0,31,466,0,85,83.41,209,2.2
2021,1,3,18,0,24,0,0,0,0,0,0,0,0,95.8,208,2.1
2021,1,3,19,0,23.700000000000003,0,0,0,3,0,0,0,0,108.60000000000001,204,2.1
2021,1,3,20,0,23.400000000000002,0,0,0,1,0,0,0,0,121.75,202,2.2
2021,1,3,21,0,23.200000000000003,0,0,0,0,0,0,0,0,135.13,204,2.3000000000000003
2021,1,3,22,0,23,0,0,0,3,0,0,0,0,148.65,206,2.4000000000000004
2021,1,3,23,0,22.8,0,0,0,0,0,0,0,0,162.24,208,2.4000000000000004
2021,1,4,0,0,22.700000000000003,0,0,0,0,0,0,0,0,175.48,209,2.3000000000000003
2021,1,4,1,0,22.6,0,0,0,0,0,0,0,0,169.94,211,2.3000000000000003
2021,1,4,2,0,22.5,0,0,0,0,0,0,0,0,156.41,213,2.3000000000000003
2021,1,4,3,0,22.400000000000002,0,0,0,0,0,0,0,0,142.83,216,2.3000000000000003
2021,1,4,4,0,22.200000000000003,0,0,0,7,0,0,0,0,129.35,216,2.3000000000000003
2021,1,4,5,0,22.1,0,0,0,0,0,0,0,0,116.05,216,2.3000000000000003
2021,1,4,6,0,22.1,0,0,0,0,0,0,0,0,103.03,218,2.4000000000000004
2021,1,4,7,0,22.400000000000002,0,0,0,0,0,0,0,0,89.9,221,2.4000000000000004
2021,1,4,8,0,23.1,40,648,171,0,40,648,0,171,78.39,222,2.7
2021,1,4,9,0,23.700000000000003,54,828,371,0,54,828,0,371,67.46000000000001,226,2.7
2021,1,4,10,0,24.3,63,900,539,0,63,900,0,539,58.08,235,2.6
2021,1,4,11,0,24.6,68,935,655,3,305,38,0,329,51.15,248,2.5
2021,1,4,12,0,24.700000000000003,70,943,704,0,70,943,0,704,47.77,256,2.5
2021,1,4,13,0,24.700000000000003,73,928,686,1,73,928,0,686,48.69,259,2.4000000000000004
2021,1,4,14,0,24.700000000000003,71,895,601,1,71,895,0,601,53.69,261,2.3000000000000003
2021,1,4,15,0,24.6,65,834,460,0,65,834,0,460,61.77,266,2.3000000000000003
2021,1,4,16,0,24.3,54,713,276,8,145,122,0,183,71.9,280,2.4000000000000004
2021,1,4,17,0,23.8,31,430,81,3,38,0,7,38,83.27,298,2.6
2021,1,4,18,0,23.400000000000002,0,0,0,3,0,0,0,0,95.66,315,3.2
2021,1,4,19,0,23.1,0,0,0,7,0,0,0,0,108.46000000000001,331,3.6
2021,1,4,20,0,23,0,0,0,8,0,0,0,0,121.62,347,3.6
2021,1,4,21,0,22.900000000000002,0,0,0,4,0,0,0,0,135,2,3.4000000000000004
2021,1,4,22,0,22.900000000000002,0,0,0,8,0,0,0,0,148.53,13,3.1
2021,1,4,23,0,22.8,0,0,0,8,0,0,0,0,162.12,17,2.8000000000000003
2021,1,5,0,0,22.700000000000003,0,0,0,8,0,0,0,0,175.33,15,2.7
2021,1,5,1,0,22.700000000000003,0,0,0,7,0,0,0,0,170.01,12,2.8000000000000003
2021,1,5,2,0,22.700000000000003,0,0,0,7,0,0,0,0,156.49,11,2.8000000000000003
2021,1,5,3,0,22.6,0,0,0,7,0,0,0,0,142.91,9,2.7
2021,1,5,4,0,22.6,0,0,0,7,0,0,0,0,129.42000000000002,5,2.9000000000000004
2021,1,5,5,0,22.5,0,0,0,7,0,0,0,0,116.12,0,3.3000000000000003
2021,1,5,6,0,22.5,0,0,0,3,0,0,0,0,103.09,359,3.7
2021,1,5,7,0,22.700000000000003,0,0,0,3,0,0,7,0,89.93,360,3.8000000000000003
2021,1,5,8,0,23,55,495,155,3,59,0,0,59,78.41,1,3.9000000000000004
2021,1,5,9,0,23.200000000000003,76,723,353,0,76,723,0,353,67.46000000000001,5,3.3000000000000003
2021,1,5,10,0,23.400000000000002,81,845,529,0,81,845,0,529,58.050000000000004,6,2.8000000000000003
2021,1,5,11,0,23.5,89,890,648,0,89,890,0,648,51.08,350,2.8000000000000003
2021,1,5,12,0,23.5,93,907,704,0,93,907,0,704,47.67,335,3.5
2021,1,5,13,0,23.400000000000002,90,911,693,0,90,911,0,693,48.56,332,4.1000000000000005
2021,1,5,14,0,23.3,84,892,614,0,84,892,0,614,53.54,333,4.4
2021,1,5,15,0,23.200000000000003,74,846,476,0,74,846,0,476,61.620000000000005,334,4.4
2021,1,5,16,0,23,59,743,292,0,59,743,0,292,71.75,336,4.6000000000000005
2021,1,5,17,0,22.400000000000002,33,470,90,0,33,470,0,90,83.12,339,4.7
2021,1,5,18,0,22,0,0,0,0,0,0,0,0,95.52,343,4.9
2021,1,5,19,0,21.700000000000003,0,0,0,0,0,0,0,0,108.33,346,4.800000000000001
2021,1,5,20,0,21.5,0,0,0,0,0,0,0,0,121.49000000000001,347,4.800000000000001
2021,1,5,21,0,21.200000000000003,0,0,0,0,0,0,0,0,134.88,347,4.800000000000001
2021,1,5,22,0,21,0,0,0,1,0,0,0,0,148.41,349,4.800000000000001
2021,1,5,23,0,20.700000000000003,0,0,0,3,0,0,0,0,161.99,351,4.7
2021,1,6,0,0,20.5,0,0,0,8,0,0,0,0,175.18,354,4.7
2021,1,6,1,0,20.3,0,0,0,8,0,0,0,0,170.08,357,4.6000000000000005
2021,1,6,2,0,20.1,0,0,0,3,0,0,0,0,156.56,0,4.5
2021,1,6,3,0,19.900000000000002,0,0,0,3,0,0,0,0,142.98,5,4.4
2021,1,6,4,0,19.8,0,0,0,8,0,0,0,0,129.49,8,4.2
2021,1,6,5,0,19.8,0,0,0,8,0,0,0,0,116.18,9,4
2021,1,6,6,0,19.8,0,0,0,3,0,0,0,0,103.14,9,3.8000000000000003
2021,1,6,7,0,20.200000000000003,0,0,0,3,0,0,7,0,89.96000000000001,9,3.7
2021,1,6,8,0,21,47,620,172,3,101,8,0,103,78.43,9,3.9000000000000004
2021,1,6,9,0,21.400000000000002,67,809,377,8,181,311,0,300,67.45,11,3.8000000000000003
2021,1,6,10,0,21.8,77,899,553,8,202,514,0,474,58.01,18,3.4000000000000004
2021,1,6,11,0,22.1,83,943,676,8,249,434,0,522,51.01,28,2.9000000000000004
2021,1,6,12,0,22.3,84,965,735,2,372,310,0,582,47.56,40,2.4000000000000004
2021,1,6,13,0,22.400000000000002,83,963,722,7,329,302,0,530,48.42,46,2.1
2021,1,6,14,0,22.400000000000002,79,938,638,0,79,938,0,638,53.38,43,1.8
2021,1,6,15,0,22.400000000000002,72,877,491,0,72,877,0,491,61.46,33,1.8
2021,1,6,16,0,22.200000000000003,59,760,299,0,59,760,0,299,71.59,23,2
2021,1,6,17,0,21.700000000000003,34,476,93,0,34,476,0,93,82.98,17,2.1
2021,1,6,18,0,21.5,0,0,0,0,0,0,0,0,95.38,17,2.3000000000000003
2021,1,6,19,0,21.3,0,0,0,0,0,0,0,0,108.19,21,2.4000000000000004
2021,1,6,20,0,21.200000000000003,0,0,0,0,0,0,0,0,121.35000000000001,27,2.4000000000000004
2021,1,6,21,0,21.1,0,0,0,1,0,0,0,0,134.75,37,2.3000000000000003
2021,1,6,22,0,21,0,0,0,0,0,0,0,0,148.28,53,2.2
2021,1,6,23,0,20.900000000000002,0,0,0,0,0,0,0,0,161.87,74,2.2
2021,1,7,0,0,20.900000000000002,0,0,0,3,0,0,0,0,175.03,89,2.1
2021,1,7,1,0,20.900000000000002,0,0,0,3,0,0,0,0,170.14000000000001,95,2
2021,1,7,2,0,20.900000000000002,0,0,0,3,0,0,0,0,156.64000000000001,97,1.8
2021,1,7,3,0,20.900000000000002,0,0,0,3,0,0,0,0,143.05,96,1.6
2021,1,7,4,0,20.900000000000002,0,0,0,3,0,0,0,0,129.56,100,1.9000000000000001
2021,1,7,5,0,21,0,0,0,1,0,0,0,0,116.24000000000001,102,1.7000000000000002
2021,1,7,6,0,21.1,0,0,0,0,0,0,0,0,103.18,104,1.5
2021,1,7,7,0,21.200000000000003,0,0,0,0,0,0,0,0,89.99,109,1.8
2021,1,7,8,0,21.900000000000002,48,604,169,0,48,604,0,169,78.44,117,2.4000000000000004
2021,1,7,9,0,22.3,67,803,375,0,67,803,0,375,67.44,123,2.9000000000000004
2021,1,7,10,0,22.700000000000003,77,893,551,0,77,893,0,551,57.97,131,3.2
2021,1,7,11,0,23,82,938,673,0,82,938,1,673,50.93,141,3.2
2021,1,7,12,0,23.200000000000003,84,954,729,0,84,954,0,729,47.44,152,3.1
2021,1,7,13,0,23.400000000000002,80,957,717,1,80,957,0,717,48.27,160,3
2021,1,7,14,0,23.6,75,931,632,1,75,931,0,632,53.22,165,2.9000000000000004
2021,1,7,15,0,23.700000000000003,67,876,488,0,67,876,0,488,61.300000000000004,166,2.8000000000000003
2021,1,7,16,0,23.6,55,762,298,0,55,762,0,298,71.44,166,2.8000000000000003
2021,1,7,17,0,23.1,33,489,94,0,33,489,0,94,82.83,171,2.7
2021,1,7,18,0,22.900000000000002,0,0,0,1,0,0,0,0,95.23,179,2.9000000000000004
2021,1,7,19,0,22.700000000000003,0,0,0,0,0,0,0,0,108.05,184,3.3000000000000003
2021,1,7,20,0,22.6,0,0,0,0,0,0,0,0,121.22,189,3.7
2021,1,7,21,0,22.400000000000002,0,0,0,0,0,0,0,0,134.62,192,4
2021,1,7,22,0,22.3,0,0,0,0,0,0,0,0,148.16,193,4.2
2021,1,7,23,0,22.1,0,0,0,0,0,0,0,0,161.75,191,4.4
2021,1,8,0,0,22,0,0,0,1,0,0,0,0,174.88,188,4.7
2021,1,8,1,0,22,0,0,0,1,0,0,0,0,170.19,187,4.800000000000001
2021,1,8,2,0,22,0,0,0,8,0,0,0,0,156.71,187,4.800000000000001
2021,1,8,3,0,22,0,0,0,8,0,0,0,0,143.12,185,4.9
2021,1,8,4,0,22,0,0,0,8,0,0,0,0,129.62,185,5.2
2021,1,8,5,0,22.200000000000003,0,0,0,3,0,0,0,0,116.29,186,5.4
2021,1,8,6,0,22.3,0,0,0,7,0,0,0,0,103.22,188,5.6000000000000005
2021,1,8,7,0,22.700000000000003,0,0,0,8,0,0,0,0,90.01,191,6.1000000000000005
2021,1,8,8,0,23.200000000000003,55,475,151,3,5,0,0,5,78.45,194,6.7
2021,1,8,9,0,23.700000000000003,80,690,344,8,159,53,0,179,67.43,197,6.800000000000001
2021,1,8,10,0,24.200000000000003,85,812,516,2,206,4,0,208,57.92,201,6.9
2021,1,8,11,0,24.5,90,862,635,8,275,105,7,341,50.85,207,7
2021,1,8,12,0,24.6,93,883,692,7,286,59,7,325,47.31,214,7.1000000000000005
2021,1,8,13,0,24.6,94,876,679,7,27,0,0,27,48.11,220,7.1000000000000005
2021,1,8,14,0,24.5,90,851,601,7,73,0,0,73,53.050000000000004,227,7
2021,1,8,15,0,24.3,82,787,463,7,201,46,0,223,61.13,234,6.800000000000001
2021,1,8,16,0,23.900000000000002,70,653,280,8,93,7,0,95,71.27,241,6.2
2021,1,8,17,0,23.3,40,367,86,7,53,9,7,55,82.67,251,5.2
2021,1,8,18,0,22.8,0,0,0,7,0,0,0,0,95.08,266,4.9
2021,1,8,19,0,22.700000000000003,0,0,0,7,0,0,0,0,107.91,281,5.1000000000000005
2021,1,8,20,0,22.5,0,0,0,3,0,0,0,0,121.09,291,5.800000000000001
2021,1,8,21,0,22.3,0,0,0,1,0,0,0,0,134.49,292,6.4
2021,1,8,22,0,22.1,0,0,0,1,0,0,0,0,148.04,289,6.800000000000001
2021,1,8,23,0,21.8,0,0,0,0,0,0,0,0,161.62,288,7.2
2021,1,9,0,0,21.5,0,0,0,0,0,0,0,0,174.72,290,7.5
2021,1,9,1,0,21.1,0,0,0,0,0,0,0,0,170.23,293,7.7
2021,1,9,2,0,20.6,0,0,0,0,0,0,0,0,156.77,296,7.800000000000001
2021,1,9,3,0,20.3,0,0,0,0,0,0,0,0,143.18,298,7.6000000000000005
2021,1,9,4,0,20,0,0,0,3,0,0,0,0,129.68,300,7.2
2021,1,9,5,0,19.8,0,0,0,0,0,0,0,0,116.34,301,7
2021,1,9,6,0,19.700000000000003,0,0,0,3,0,0,0,0,103.26,303,6.800000000000001
2021,1,9,7,0,19.900000000000002,0,0,0,1,0,0,0,0,90.03,305,6.7
2021,1,9,8,0,20.200000000000003,56,538,164,3,104,12,0,106,78.45,306,6.9
2021,1,9,9,0,20.3,79,754,369,3,146,3,0,147,67.4,307,6.9
2021,1,9,10,0,20.3,92,852,545,3,220,4,0,222,57.870000000000005,309,6.800000000000001
2021,1,9,11,0,20.400000000000002,99,902,670,3,278,6,0,282,50.75,311,6.6000000000000005
2021,1,9,12,0,20.400000000000002,100,928,731,3,350,45,0,381,47.18,311,6.4
2021,1,9,13,0,20.3,97,931,720,3,294,5,0,297,47.95,312,6.1000000000000005
2021,1,9,14,0,20.1,90,909,639,3,288,435,0,551,52.88,314,5.800000000000001
2021,1,9,15,0,19.900000000000002,80,858,497,3,283,151,0,357,60.96,316,5.4
2021,1,9,16,0,19.6,66,742,306,0,66,742,0,306,71.11,318,5.2
2021,1,9,17,0,18.900000000000002,39,454,98,3,41,0,7,41,82.52,319,4.800000000000001
2021,1,9,18,0,18.6,0,0,0,3,0,0,0,0,94.94,321,4.800000000000001
2021,1,9,19,0,18.400000000000002,0,0,0,3,0,0,0,0,107.77,324,4.7
2021,1,9,20,0,18.2,0,0,0,3,0,0,0,0,120.96000000000001,329,4.4
2021,1,9,21,0,18.1,0,0,0,3,0,0,0,0,134.37,334,4.1000000000000005
2021,1,9,22,0,18,0,0,0,3,0,0,0,0,147.91,337,3.8000000000000003
2021,1,9,23,0,17.900000000000002,0,0,0,3,0,0,0,0,161.49,340,3.7
2021,1,10,0,0,17.8,0,0,0,3,0,0,0,0,174.56,345,3.6
2021,1,10,1,0,17.8,0,0,0,3,0,0,0,0,170.27,351,3.5
2021,1,10,2,0,17.8,0,0,0,3,0,0,0,0,156.83,358,3.4000000000000004
2021,1,10,3,0,17.8,0,0,0,3,0,0,0,0,143.24,5,3.4000000000000004
2021,1,10,4,0,17.8,0,0,0,3,0,0,0,0,129.73,11,3.4000000000000004
2021,1,10,5,0,17.900000000000002,0,0,0,3,0,0,0,0,116.38,13,3.4000000000000004
2021,1,10,6,0,18,0,0,0,3,0,0,0,0,103.29,15,3.4000000000000004
2021,1,10,7,0,18.400000000000002,0,0,0,3,0,0,0,0,90.03,17,3.4000000000000004
2021,1,10,8,0,19.3,51,590,169,3,51,0,0,52,78.45,22,3.9000000000000004
2021,1,10,9,0,19.700000000000003,72,792,377,0,72,792,0,377,67.37,31,4.1000000000000005
2021,1,10,10,0,20.1,78,894,555,0,78,894,0,555,57.81,39,4.1000000000000005
2021,1,10,11,0,20.400000000000002,85,938,679,0,85,938,0,679,50.65,47,3.9000000000000004
2021,1,10,12,0,20.6,87,952,736,0,87,952,0,736,47.04,52,3.6
2021,1,10,13,0,20.700000000000003,84,951,723,0,84,951,0,723,47.79,53,3.2
2021,1,10,14,0,20.8,80,923,639,0,80,923,0,639,52.7,49,3
2021,1,10,15,0,20.900000000000002,74,865,496,0,74,865,0,496,60.78,42,3.1
2021,1,10,16,0,20.8,61,748,305,0,61,748,0,305,70.94,35,3.5
2021,1,10,17,0,20.400000000000002,37,475,100,0,37,475,0,100,82.36,35,3.5
2021,1,10,18,0,20.3,0,0,0,0,0,0,0,0,94.79,37,3.7
2021,1,10,19,0,20.400000000000002,0,0,0,0,0,0,0,0,107.63,41,3.7
2021,1,10,20,0,20.5,0,0,0,8,0,0,0,0,120.82000000000001,45,3.6
2021,1,10,21,0,20.6,0,0,0,8,0,0,0,0,134.24,49,3.6
2021,1,10,22,0,20.700000000000003,0,0,0,3,0,0,0,0,147.79,56,3.6
2021,1,10,23,0,20.8,0,0,0,3,0,0,0,0,161.37,62,3.7
2021,1,11,0,0,20.900000000000002,0,0,0,7,0,0,0,0,174.39000000000001,67,3.9000000000000004
2021,1,11,1,0,21,0,0,0,7,0,0,0,0,170.31,73,4
2021,1,11,2,0,21.1,0,0,0,7,0,0,0,0,156.89000000000001,79,4.3
2021,1,11,3,0,21.1,0,0,0,7,0,0,0,0,143.3,84,4.6000000000000005
2021,1,11,4,0,21.200000000000003,0,0,0,7,0,0,0,0,129.78,89,4.800000000000001
2021,1,11,5,0,21.3,0,0,0,7,0,0,0,0,116.42,94,5
2021,1,11,6,0,21.400000000000002,0,0,0,7,0,0,0,0,103.32000000000001,99,5.1000000000000005
2021,1,11,7,0,21.900000000000002,0,0,0,5,0,0,0,0,90.05,104,5
2021,1,11,8,0,22.700000000000003,47,573,162,0,47,573,0,162,78.44,107,5.300000000000001
2021,1,11,9,0,23.200000000000003,69,764,363,0,69,764,0,363,67.34,111,5.1000000000000005
2021,1,11,10,0,23.5,78,858,536,0,78,858,0,536,57.74,117,4.6000000000000005
2021,1,11,11,0,23.8,86,896,656,7,261,375,0,499,50.54,124,4.1000000000000005
2021,1,11,12,0,24,91,906,710,7,253,412,0,535,46.89,132,3.4000000000000004
2021,1,11,13,0,24,91,898,697,1,91,898,0,697,47.61,140,2.7
2021,1,11,14,0,24.1,88,867,616,0,88,867,0,616,52.52,148,1.8
2021,1,11,15,0,24.3,81,804,476,8,208,315,0,363,60.61,150,1
2021,1,11,16,0,24.200000000000003,67,683,292,7,144,59,0,163,70.77,122,0.6000000000000001
2021,1,11,17,0,23.8,39,407,95,7,54,8,7,55,82.21000000000001,80,0.7000000000000001
2021,1,11,18,0,23.400000000000002,0,0,0,7,0,0,0,0,94.64,75,1.2000000000000002
2021,1,11,19,0,23.200000000000003,0,0,0,7,0,0,0,0,107.49000000000001,78,1.7000000000000002
2021,1,11,20,0,23.1,0,0,0,7,0,0,0,0,120.69,81,1.9000000000000001
2021,1,11,21,0,23,0,0,0,7,0,0,0,0,134.11,84,2
2021,1,11,22,0,23.1,0,0,0,7,0,0,0,0,147.67000000000002,88,2
2021,1,11,23,0,23.1,0,0,0,7,0,0,0,0,161.24,92,1.9000000000000001
2021,1,12,0,0,23.200000000000003,0,0,0,8,0,0,0,0,174.23,94,1.8
2021,1,12,1,0,23.200000000000003,0,0,0,7,0,0,0,0,170.33,98,1.7000000000000002
2021,1,12,2,0,23.3,0,0,0,8,0,0,0,0,156.94,101,1.6
2021,1,12,3,0,23.3,0,0,0,7,0,0,0,0,143.35,104,1.6
2021,1,12,4,0,23.200000000000003,0,0,0,7,0,0,0,0,129.82,99,1.7000000000000002
2021,1,12,5,0,23.200000000000003,0,0,0,7,0,0,0,0,116.45,91,1.7000000000000002
2021,1,12,6,0,23.200000000000003,0,0,0,7,0,0,0,0,103.34,85,1.8
2021,1,12,7,0,23.400000000000002,0,0,0,8,0,0,0,0,90.06,84,1.9000000000000001
2021,1,12,8,0,23.900000000000002,49,529,155,8,104,88,0,121,78.43,86,2.2
2021,1,12,9,0,24.200000000000003,70,732,352,8,170,85,0,203,67.3,88,2.3000000000000003
2021,1,12,10,0,24.6,79,833,524,7,217,74,0,256,57.67,87,2.1
2021,1,12,11,0,24.900000000000002,86,876,644,8,252,314,0,452,50.43,83,1.8
2021,1,12,12,0,25,89,893,701,7,265,40,0,292,46.74,69,1.6
2021,1,12,13,0,24.8,98,868,686,7,16,0,0,16,47.43,50,1.6
2021,1,12,14,0,24.700000000000003,94,841,608,8,140,2,0,142,52.33,37,2
2021,1,12,15,0,24.5,85,782,471,7,56,0,0,56,60.42,31,2.4000000000000004
