Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4469509,-,-,-,24.96,-78.05,-5,9,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Solar Zenith Angle,Wind Direction,Wind Speed
2018,1,2,4,0,21.5,0,0,0,8,0,0,0,0,129.18,297,1.9000000000000001
2018,1,2,5,0,21.400000000000002,0,0,0,8,0,0,0,0,115.9,302,2.1
2018,1,2,6,0,21.400000000000002,0,0,0,0,0,0,0,0,102.9,304,2.2
2018,1,2,7,0,21.400000000000002,0,0,0,1,0,0,0,0,89.81,305,2.4000000000000004
2018,1,2,8,0,21.8,55,504,157,4,99,9,7,101,78.32000000000001,304,2.8000000000000003
2018,1,2,9,0,21.8,82,694,349,4,168,11,0,172,67.43,307,2.7
2018,1,2,10,0,22,96,794,515,7,254,205,0,362,58.120000000000005,324,2.4000000000000004
2018,1,2,11,0,22.200000000000003,108,833,629,7,281,67,0,323,51.27,341,2.5
2018,1,2,12,0,22.400000000000002,115,842,679,7,317,109,0,389,47.980000000000004,0,2.6
2018,1,2,13,0,22.400000000000002,119,826,661,8,297,38,0,322,48.97,16,2.9000000000000004
2018,1,2,14,0,22.400000000000002,115,785,577,7,253,90,0,306,54,26,3.4000000000000004
2018,1,2,15,0,22.400000000000002,101,717,437,7,221,197,0,314,62.1,31,4
2018,1,2,16,0,22.400000000000002,79,578,256,7,88,6,0,90,72.23,39,4.7
2018,1,2,17,0,22.200000000000003,41,247,69,3,43,0,7,43,83.58,46,5
2018,1,2,18,0,22.200000000000003,0,0,0,0,0,0,0,0,95.97,52,5.800000000000001
2018,1,2,19,0,22.3,0,0,0,3,0,0,0,0,108.76,59,6.6000000000000005
2018,1,2,20,0,22.3,0,0,0,3,0,0,0,0,121.91,64,7.1000000000000005
2018,1,2,21,0,22.3,0,0,0,4,0,0,0,0,135.28,67,7.300000000000001
2018,1,2,22,0,22.3,0,0,0,4,0,0,0,0,148.81,71,7.300000000000001
2018,1,2,23,0,22.3,0,0,0,4,0,0,0,0,162.39000000000001,75,7
2018,1,3,0,0,22.3,0,0,0,1,0,0,0,0,175.65,81,6.800000000000001
2018,1,3,1,0,22.3,0,0,0,4,0,0,0,0,169.85,87,6.4
2018,1,3,2,0,22.3,0,0,0,8,0,0,0,0,156.3,92,5.9
2018,1,3,3,0,22.200000000000003,0,0,0,0,0,0,0,0,142.73,99,5.300000000000001
2018,1,3,4,0,22.1,0,0,0,0,0,0,0,0,129.26,111,4.3
2018,1,3,5,0,22,0,0,0,0,0,0,0,0,115.97,132,3.8000000000000003
2018,1,3,6,0,21.900000000000002,0,0,0,0,0,0,0,0,102.96000000000001,157,3.8000000000000003
2018,1,3,7,0,22.1,0,0,0,0,0,0,0,0,89.85000000000001,182,4.1000000000000005
2018,1,3,8,0,22.5,60,446,150,0,60,446,0,150,78.35000000000001,206,5.2
2018,1,3,9,0,22.900000000000002,87,668,343,3,87,0,0,87,67.45,223,6.7
2018,1,3,10,0,23.3,93,797,514,3,244,21,0,255,58.1,232,7.800000000000001
2018,1,3,11,0,23.5,100,847,631,0,100,847,0,631,51.22,236,8.6
2018,1,3,12,0,23.400000000000002,105,863,684,0,105,863,0,684,47.89,234,9.1
2018,1,3,13,0,23.400000000000002,111,844,666,3,58,0,0,58,48.85,237,10
2018,1,3,14,0,23.200000000000003,110,798,581,3,175,0,0,175,53.870000000000005,249,10.8
2018,1,3,15,0,22.6,106,703,437,3,156,1,0,156,61.96,270,11
2018,1,3,16,0,21.6,98,491,250,3,10,0,0,10,72.08,295,11.600000000000001
2018,1,3,17,0,20,48,172,67,0,48,172,0,67,83.44,306,11.600000000000001
2018,1,3,18,0,19.3,0,0,0,0,0,0,0,0,95.83,305,10.600000000000001
2018,1,3,19,0,19.400000000000002,0,0,0,1,0,0,0,0,108.63,303,9.700000000000001
2018,1,3,20,0,19.400000000000002,0,0,0,0,0,0,0,0,121.78,305,9.4
2018,1,3,21,0,19.1,0,0,0,0,0,0,0,0,135.16,308,9.200000000000001
2018,1,3,22,0,18.900000000000002,0,0,0,0,0,0,0,0,148.68,309,8.9
2018,1,3,23,0,18.7,0,0,0,0,0,0,0,0,162.27,309,8.9
2018,1,4,0,0,18.400000000000002,0,0,0,0,0,0,0,0,175.51,307,9.200000000000001
2018,1,4,1,0,18.1,0,0,0,0,0,0,0,0,169.93,307,9.600000000000001
2018,1,4,2,0,17.8,0,0,0,0,0,0,0,0,156.39000000000001,306,9.700000000000001
2018,1,4,3,0,17.6,0,0,0,0,0,0,0,0,142.81,306,9.9
2018,1,4,4,0,17.3,0,0,0,0,0,0,0,0,129.34,307,10.200000000000001
2018,1,4,5,0,17,0,0,0,0,0,0,0,0,116.04,309,10.5
2018,1,4,6,0,16.8,0,0,0,0,0,0,0,0,103.02,310,10.8
2018,1,4,7,0,16.7,0,0,0,0,0,0,0,0,89.88,310,10.9
2018,1,4,8,0,16.8,54,573,169,0,54,573,0,169,78.38,310,10.700000000000001
2018,1,4,9,0,16.900000000000002,75,785,375,0,75,785,0,375,67.46000000000001,308,10.200000000000001
2018,1,4,10,0,17.1,84,886,553,0,84,886,0,553,58.08,306,9.600000000000001
2018,1,4,11,0,17.3,90,937,678,0,90,937,0,678,51.160000000000004,304,9.200000000000001
2018,1,4,12,0,17.400000000000002,91,958,734,0,91,958,0,734,47.800000000000004,302,8.9
2018,1,4,13,0,17.5,93,952,721,0,93,952,0,721,48.72,301,8.6
2018,1,4,14,0,17.5,88,932,639,0,88,932,0,639,53.72,302,8.700000000000001
2018,1,4,15,0,17.5,78,874,491,0,78,874,0,491,61.81,306,8.4
2018,1,4,16,0,17.400000000000002,64,753,297,0,64,753,0,297,71.93,310,8.1
2018,1,4,17,0,17,36,452,89,0,36,452,0,89,83.3,315,7.300000000000001
2018,1,4,18,0,16.8,0,0,0,0,0,0,0,0,95.69,319,6.9
2018,1,4,19,0,16.8,0,0,0,0,0,0,0,0,108.49000000000001,323,6.5
2018,1,4,20,0,16.8,0,0,0,0,0,0,0,0,121.65,325,6.1000000000000005
2018,1,4,21,0,16.8,0,0,0,0,0,0,0,0,135.03,327,5.7
2018,1,4,22,0,16.900000000000002,0,0,0,0,0,0,0,0,148.56,328,5.5
2018,1,4,23,0,16.900000000000002,0,0,0,0,0,0,0,0,162.15,329,5.4
2018,1,5,0,0,17,0,0,0,0,0,0,0,0,175.37,328,5.1000000000000005
2018,1,5,1,0,17.1,0,0,0,0,0,0,0,0,170,325,4.7
2018,1,5,2,0,17.1,0,0,0,0,0,0,0,0,156.47,323,4.4
2018,1,5,3,0,17.2,0,0,0,3,0,0,0,0,142.89000000000001,321,4.4
2018,1,5,4,0,17.2,0,0,0,1,0,0,0,0,129.41,325,4.7
2018,1,5,5,0,17.3,0,0,0,0,0,0,0,0,116.10000000000001,331,5
2018,1,5,6,0,17.3,0,0,0,0,0,0,0,0,103.08,337,5.2
2018,1,5,7,0,17.8,0,0,0,0,0,0,0,0,89.92,344,5.1000000000000005
2018,1,5,8,0,18.7,51,589,169,0,51,589,0,169,78.41,351,5.300000000000001
2018,1,5,9,0,19.1,72,785,373,3,177,12,0,181,67.46000000000001,356,5
2018,1,5,10,0,19.5,82,882,549,3,211,3,0,212,58.06,358,4.9
2018,1,5,11,0,19.8,90,924,671,3,367,119,0,442,51.1,359,4.9
2018,1,5,12,0,19.900000000000002,94,937,724,3,389,120,0,470,47.69,360,5.1000000000000005
2018,1,5,13,0,19.900000000000002,92,938,713,0,92,938,0,713,48.59,1,5.300000000000001
2018,1,5,14,0,19.8,88,910,628,0,88,910,0,628,53.57,3,5.5
2018,1,5,15,0,19.6,79,849,482,0,79,849,0,482,61.660000000000004,6,5.6000000000000005
2018,1,5,16,0,19.3,65,724,291,0,65,724,0,291,71.78,5,5.6000000000000005
2018,1,5,17,0,18.8,37,429,88,0,37,429,0,88,83.16,6,5.1000000000000005
2018,1,5,18,0,18.6,0,0,0,0,0,0,0,0,95.55,10,4.9
2018,1,5,19,0,18.6,0,0,0,0,0,0,0,0,108.36,12,4.9
2018,1,5,20,0,18.5,0,0,0,0,0,0,0,0,121.52,16,5
2018,1,5,21,0,18.5,0,0,0,0,0,0,0,0,134.91,18,5
2018,1,5,22,0,18.400000000000002,0,0,0,0,0,0,0,0,148.44,20,5.1000000000000005
2018,1,5,23,0,18.400000000000002,0,0,0,0,0,0,0,0,162.02,23,5.2
2018,1,6,0,0,18.3,0,0,0,0,0,0,0,0,175.22,25,5.2
2018,1,6,1,0,18.400000000000002,0,0,0,0,0,0,0,0,170.06,26,5.2
2018,1,6,2,0,18.400000000000002,0,0,0,0,0,0,0,0,156.55,27,5.300000000000001
2018,1,6,3,0,18.5,0,0,0,0,0,0,0,0,142.97,29,5.300000000000001
2018,1,6,4,0,18.5,0,0,0,0,0,0,0,0,129.48,31,5.5
2018,1,6,5,0,18.5,0,0,0,0,0,0,0,0,116.17,32,5.7
2018,1,6,6,0,18.6,0,0,0,0,0,0,0,0,103.13,33,6
2018,1,6,7,0,19.200000000000003,0,0,0,0,0,0,0,0,89.95,34,6.4
2018,1,6,8,0,20,56,535,164,0,56,535,0,164,78.43,37,7.2
2018,1,6,9,0,20.400000000000002,78,756,368,0,78,756,0,368,67.46000000000001,39,7.5
2018,1,6,10,0,20.700000000000003,89,859,544,0,89,859,0,544,58.02,39,7.6000000000000005
2018,1,6,11,0,20.900000000000002,95,907,666,0,95,907,0,666,51.03,38,7.7
2018,1,6,12,0,21,98,927,723,0,98,927,0,723,47.58,37,7.7
2018,1,6,13,0,21.1,96,921,707,0,96,921,0,707,48.45,36,7.7
2018,1,6,14,0,21.200000000000003,92,892,624,2,348,112,0,415,53.42,35,7.800000000000001
2018,1,6,15,0,21.1,83,832,480,0,83,832,0,480,61.5,36,7.9
2018,1,6,16,0,20.900000000000002,68,703,290,0,68,703,0,290,71.63,37,8
2018,1,6,17,0,20.400000000000002,39,402,88,4,61,8,7,62,83.01,37,7.800000000000001
2018,1,6,18,0,20.200000000000003,0,0,0,0,0,0,0,0,95.41,38,8
2018,1,6,19,0,20,0,0,0,7,0,0,0,0,108.22,39,8.1
2018,1,6,20,0,20,0,0,0,7,0,0,0,0,121.39,37,8.3
2018,1,6,21,0,19.900000000000002,0,0,0,7,0,0,0,0,134.78,34,8.4
2018,1,6,22,0,19.8,0,0,0,0,0,0,0,0,148.31,31,8.3
2018,1,6,23,0,19.700000000000003,0,0,0,0,0,0,0,0,161.9,29,8
2018,1,7,0,0,19.6,0,0,0,0,0,0,0,0,175.07,29,7.7
2018,1,7,1,0,19.5,0,0,0,0,0,0,0,0,170.12,29,7.5
2018,1,7,2,0,19.5,0,0,0,0,0,0,0,0,156.62,30,7.300000000000001
2018,1,7,3,0,19.6,0,0,0,0,0,0,0,0,143.04,33,7.5
2018,1,7,4,0,19.700000000000003,0,0,0,0,0,0,0,0,129.54,35,7.4
2018,1,7,5,0,19.700000000000003,0,0,0,1,0,0,0,0,116.22,36,7.300000000000001
2018,1,7,6,0,19.700000000000003,0,0,0,2,0,0,0,0,103.17,37,7.300000000000001
2018,1,7,7,0,20.1,0,0,0,3,0,0,7,0,89.98,37,7.2
2018,1,7,8,0,20.700000000000003,54,544,163,0,54,544,0,163,78.44,39,7.6000000000000005
2018,1,7,9,0,21.1,76,755,366,3,183,15,0,189,67.45,41,7.6000000000000005
2018,1,7,10,0,21.5,85,861,542,3,242,16,0,251,57.980000000000004,44,7.6000000000000005
2018,1,7,11,0,21.8,91,908,664,3,349,83,0,401,50.95,48,7.6000000000000005
2018,1,7,12,0,22,93,930,722,3,278,3,0,280,47.47,49,7.6000000000000005
2018,1,7,13,0,22.1,86,940,711,3,123,0,0,123,48.31,51,7.5
2018,1,7,14,0,22.200000000000003,81,915,629,0,81,915,0,629,53.26,53,7.6000000000000005
2018,1,7,15,0,22.200000000000003,75,850,483,0,75,850,0,483,61.34,56,7.6000000000000005
2018,1,7,16,0,22,65,716,292,0,65,716,0,292,71.47,59,7.6000000000000005
2018,1,7,17,0,21.8,39,399,89,0,39,399,0,89,82.86,61,7.1000000000000005
2018,1,7,18,0,21.700000000000003,0,0,0,0,0,0,0,0,95.27,64,6.800000000000001
2018,1,7,19,0,21.700000000000003,0,0,0,3,0,0,0,0,108.08,66,6.6000000000000005
2018,1,7,20,0,21.700000000000003,0,0,0,1,0,0,0,0,121.25,69,6.5
2018,1,7,21,0,21.6,0,0,0,0,0,0,0,0,134.65,73,6.4
2018,1,7,22,0,21.5,0,0,0,0,0,0,0,0,148.19,75,6.2
2018,1,7,23,0,21.400000000000002,0,0,0,0,0,0,0,0,161.78,76,6
2018,1,8,0,0,21.400000000000002,0,0,0,1,0,0,0,0,174.92000000000002,77,6.2
2018,1,8,1,0,21.3,0,0,0,0,0,0,0,0,170.18,76,6.4
2018,1,8,2,0,21.3,0,0,0,1,0,0,0,0,156.69,74,6.5
2018,1,8,3,0,21.400000000000002,0,0,0,0,0,0,0,0,143.11,73,6.5
2018,1,8,4,0,21.5,0,0,0,0,0,0,0,0,129.61,74,6.6000000000000005
2018,1,8,5,0,21.6,0,0,0,3,0,0,0,0,116.28,77,6.800000000000001
2018,1,8,6,0,21.6,0,0,0,0,0,0,0,0,103.21000000000001,82,7.2
2018,1,8,7,0,21.900000000000002,0,0,0,0,0,0,0,0,90.01,85,7.4
2018,1,8,8,0,22.400000000000002,60,457,151,0,60,457,0,151,78.45,85,7.6000000000000005
2018,1,8,9,0,22.700000000000003,90,662,344,3,192,20,0,200,67.43,86,7.7
2018,1,8,10,0,23,109,759,512,3,245,19,0,255,57.94,87,7.7
2018,1,8,11,0,23.1,121,807,630,3,271,5,0,274,50.870000000000005,89,7.300000000000001
2018,1,8,12,0,23.3,126,824,684,3,251,1,0,252,47.34,89,6.800000000000001
2018,1,8,13,0,23.400000000000002,119,833,675,3,226,1,0,226,48.15,90,6.4
2018,1,8,14,0,23.5,113,803,595,4,168,0,0,169,53.1,92,6.300000000000001
2018,1,8,15,0,23.400000000000002,102,734,456,4,77,0,0,77,61.17,94,6.300000000000001
2018,1,8,16,0,23.3,84,587,273,3,48,0,0,48,71.31,95,6.1000000000000005
2018,1,8,17,0,23,47,266,81,0,47,266,0,81,82.71000000000001,96,5.5
2018,1,8,18,0,22.8,0,0,0,0,0,0,0,0,95.12,97,5.300000000000001
2018,1,8,19,0,22.700000000000003,0,0,0,0,0,0,0,0,107.95,98,5
2018,1,8,20,0,22.700000000000003,0,0,0,0,0,0,0,0,121.12,98,4.800000000000001
2018,1,8,21,0,22.6,0,0,0,0,0,0,0,0,134.53,99,4.6000000000000005
2018,1,8,22,0,22.6,0,0,0,0,0,0,0,0,148.07,99,4.4
2018,1,8,23,0,22.6,0,0,0,0,0,0,0,0,161.65,99,4.2
2018,1,9,0,0,22.6,0,0,0,0,0,0,0,0,174.76,98,4
2018,1,9,1,0,22.700000000000003,0,0,0,0,0,0,0,0,170.22,96,3.7
2018,1,9,2,0,22.700000000000003,0,0,0,7,0,0,0,0,156.76,94,3.4000000000000004
2018,1,9,3,0,22.700000000000003,0,0,0,7,0,0,0,0,143.17000000000002,93,3.3000000000000003
2018,1,9,4,0,22.700000000000003,0,0,0,7,0,0,0,0,129.66,92,3.3000000000000003
2018,1,9,5,0,22.700000000000003,0,0,0,7,0,0,0,0,116.33,94,3.2
2018,1,9,6,0,22.700000000000003,0,0,0,7,0,0,0,0,103.25,95,2.9000000000000004
2018,1,9,7,0,23.1,0,0,0,6,0,0,0,0,90.03,97,2.6
2018,1,9,8,0,23.5,51,515,154,6,40,1,7,40,78.46000000000001,99,2.5
2018,1,9,9,0,23.8,70,732,351,8,134,17,0,141,67.41,109,2.4000000000000004
2018,1,9,10,0,24.1,90,799,515,6,12,0,0,12,57.88,117,2.5
2018,1,9,11,0,24.200000000000003,96,850,633,6,17,0,0,17,50.78,120,2.4000000000000004
2018,1,9,12,0,24.3,94,879,691,6,82,0,0,82,47.21,118,2.1
2018,1,9,13,0,24.3,90,883,681,7,153,3,0,155,47.99,111,1.5
2018,1,9,14,0,24.200000000000003,83,862,603,6,154,4,0,156,52.93,105,1.3
2018,1,9,15,0,23.900000000000002,74,807,465,8,118,3,0,119,61,102,1.6
2018,1,9,16,0,23.5,59,696,284,8,32,0,0,32,71.15,98,1.8
2018,1,9,17,0,23.200000000000003,34,433,90,6,27,1,7,27,82.56,94,2
2018,1,9,18,0,23,0,0,0,6,0,0,0,0,94.97,91,2.4000000000000004
2018,1,9,19,0,22.8,0,0,0,6,0,0,0,0,107.81,109,2.5
2018,1,9,20,0,22.700000000000003,0,0,0,8,0,0,0,0,120.99000000000001,132,3.2
2018,1,9,21,0,22.5,0,0,0,6,0,0,0,0,134.4,143,4.4
2018,1,9,22,0,22.3,0,0,0,8,0,0,0,0,147.94,173,5.4
2018,1,9,23,0,21.900000000000002,0,0,0,8,0,0,0,0,161.53,193,4.7
2018,1,10,0,0,21.5,0,0,0,7,0,0,0,0,174.6,213,3.3000000000000003
2018,1,10,1,0,21.400000000000002,0,0,0,8,0,0,0,0,170.27,245,3
2018,1,10,2,0,21.400000000000002,0,0,0,8,0,0,0,0,156.82,261,3.4000000000000004
2018,1,10,3,0,21.5,0,0,0,8,0,0,0,0,143.23,256,2.9000000000000004
2018,1,10,4,0,21.5,0,0,0,6,0,0,0,0,129.72,236,1.9000000000000001
2018,1,10,5,0,21.5,0,0,0,6,0,0,0,0,116.37,190,1.4000000000000001
2018,1,10,6,0,21.5,0,0,0,6,0,0,0,0,103.28,145,1.4000000000000001
2018,1,10,7,0,21.6,0,0,0,8,0,0,0,0,90.04,115,1.4000000000000001
2018,1,10,8,0,21.900000000000002,42,585,159,6,32,0,7,32,78.45,149,2
2018,1,10,9,0,22,58,775,356,6,39,0,0,39,67.38,129,3
2018,1,10,10,0,22.1,68,859,525,8,92,1,0,92,57.82,128,3.7
2018,1,10,11,0,22.1,74,899,644,6,116,1,0,117,50.68,131,4.1000000000000005
2018,1,10,12,0,22.1,78,914,700,8,42,0,0,42,47.08,124,3.9000000000000004
2018,1,10,13,0,22.1,79,910,690,6,38,0,0,38,47.83,98,3.4000000000000004
2018,1,10,14,0,22.1,79,875,608,6,41,0,0,41,52.75,67,3.5
2018,1,10,15,0,22.1,78,794,465,8,20,0,0,20,60.83,49,4
2018,1,10,16,0,22.1,76,614,276,6,22,0,0,22,70.99,42,4.2
2018,1,10,17,0,22,52,205,79,4,26,0,7,26,82.4,44,3.8000000000000003
2018,1,10,18,0,22,0,0,0,4,0,0,0,0,94.83,58,3.3000000000000003
2018,1,10,19,0,22.1,0,0,0,3,0,0,0,0,107.67,77,2.4000000000000004
2018,1,10,20,0,22.200000000000003,0,0,0,3,0,0,0,0,120.86,126,1.4000000000000001
2018,1,10,21,0,22.200000000000003,0,0,0,0,0,0,0,0,134.27,196,1.3
2018,1,10,22,0,22.1,0,0,0,0,0,0,0,0,147.82,209,1
2018,1,10,23,0,22.1,0,0,0,0,0,0,0,0,161.4,179,1.1
2018,1,11,0,0,22.200000000000003,0,0,0,3,0,0,0,0,174.44,159,1.9000000000000001
2018,1,11,1,0,22.1,0,0,0,4,0,0,0,0,170.3,152,2.7
2018,1,11,2,0,22.1,0,0,0,0,0,0,0,0,156.88,148,3.1
2018,1,11,3,0,22.3,0,0,0,0,0,0,0,0,143.29,143,3.2
2018,1,11,4,0,22.5,0,0,0,1,0,0,0,0,129.77,136,3.2
2018,1,11,5,0,22.6,0,0,0,0,0,0,0,0,116.41,131,3.4000000000000004
2018,1,11,6,0,22.8,0,0,0,4,0,0,0,0,103.31,127,3.7
2018,1,11,7,0,23.1,0,0,0,3,0,0,0,0,90.05,126,4
2018,1,11,8,0,23.5,47,535,155,0,47,535,0,155,78.45,126,4.5
2018,1,11,9,0,23.8,68,733,351,0,68,733,0,351,67.35,127,4.9
2018,1,11,10,0,23.900000000000002,71,850,525,0,71,850,0,525,57.76,128,5
2018,1,11,11,0,23.900000000000002,76,895,644,4,290,19,0,302,50.57,127,4.800000000000001
2018,1,11,12,0,23.900000000000002,78,914,702,8,20,0,0,20,46.93,124,4.800000000000001
2018,1,11,13,0,23.8,79,910,692,0,79,910,0,692,47.660000000000004,121,5.1000000000000005
2018,1,11,14,0,23.700000000000003,74,889,614,0,74,889,0,614,52.57,118,5.300000000000001
2018,1,11,15,0,23.5,66,838,477,8,215,68,0,248,60.65,118,5.2
2018,1,11,16,0,23.3,55,729,294,4,10,0,0,10,70.82000000000001,116,4.800000000000001
2018,1,11,17,0,22.900000000000002,33,474,97,1,33,474,0,97,82.25,114,4.1000000000000005
2018,1,11,18,0,22.700000000000003,0,0,0,3,0,0,0,0,94.68,111,3.8000000000000003
2018,1,11,19,0,22.700000000000003,0,0,0,0,0,0,0,0,107.53,108,3.6
2018,1,11,20,0,22.700000000000003,0,0,0,0,0,0,0,0,120.72,106,3.5
2018,1,11,21,0,22.8,0,0,0,0,0,0,0,0,134.14000000000001,105,3.3000000000000003
2018,1,11,22,0,22.900000000000002,0,0,0,3,0,0,0,0,147.70000000000002,103,3.2
2018,1,11,23,0,22.900000000000002,0,0,0,1,0,0,0,0,161.27,104,3.1
2018,1,12,0,0,23,0,0,0,3,0,0,0,0,174.27,106,3.1
2018,1,12,1,0,23.1,0,0,0,0,0,0,0,0,170.33,112,3.2
2018,1,12,2,0,23.1,0,0,0,0,0,0,0,0,156.93,117,3.2
2018,1,12,3,0,23.1,0,0,0,0,0,0,0,0,143.34,123,3.2
2018,1,12,4,0,23,0,0,0,0,0,0,0,0,129.81,129,3.1
2018,1,12,5,0,22.900000000000002,0,0,0,0,0,0,0,0,116.45,136,3.2
2018,1,12,6,0,22.900000000000002,0,0,0,0,0,0,0,0,103.34,142,3.3000000000000003
2018,1,12,7,0,23.200000000000003,0,0,0,0,0,0,0,0,90.06,148,3.6
2018,1,12,8,0,23.700000000000003,50,525,155,0,50,525,0,155,78.43,154,4.3
2018,1,12,9,0,24,69,739,354,0,69,739,0,354,67.31,160,4.6000000000000005
2018,1,12,10,0,24.5,77,842,527,0,77,842,0,527,57.69,167,4.9
2018,1,12,11,0,24.900000000000002,84,885,647,3,270,8,0,275,50.46,174,5
2018,1,12,12,0,25.1,87,900,703,1,87,900,0,703,46.78,182,5
2018,1,12,13,0,25.3,88,894,692,0,88,894,0,692,47.480000000000004,190,5
2018,1,12,14,0,25.200000000000003,84,868,614,0,84,868,0,614,52.38,196,5
2018,1,12,15,0,25,76,813,476,3,271,92,0,316,60.47,200,4.800000000000001
2018,1,12,16,0,24.6,62,702,294,0,62,702,0,294,70.65,199,4.4
2018,1,12,17,0,24,37,442,97,0,37,442,0,97,82.09,192,3.8000000000000003
2018,1,12,18,0,23.5,0,0,0,0,0,0,0,0,94.53,181,3.8000000000000003
2018,1,12,19,0,23.3,0,0,0,0,0,0,0,0,107.38,172,4.2
